accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue,is_interaction_of_interest
MIMAT0000066,hsa-let-7e-5p,LYVE1,,0.0618669436970759,0.7154087192029992,1.0,0
MIMAT0000066,hsa-let-7e-5p,ADAMTS5,,-0.1953779981045418,0.03487530313732504,0.35840772712444696,0
MIMAT0000066,hsa-let-7e-5p,PUDP,,0.0053947656193045115,0.5197760696470731,0.958317929077672,0
MIMAT0000066,hsa-let-7e-5p,CBX5,MIRT051655,0.0006561201428883865,0.502406151706799,0.947903097619806,0
MIMAT0000066,hsa-let-7e-5p,PXDN,,-0.041372020121017705,0.35179677891111,0.849400128496363,0
MIMAT0000066,hsa-let-7e-5p,MYCBP,,0.122202376612962,0.870250020581896,1.0,0
MIMAT0000066,hsa-let-7e-5p,ICMT,,-0.004428810964496609,0.4837627850806884,0.9379722885955818,0
MIMAT0000066,hsa-let-7e-5p,GPR132,,-0.3166690967412699,0.0014027646892368637,0.08912101773332166,0
MIMAT0000066,hsa-let-7e-5p,CEMIP2,,-0.06455493183640737,0.2762428669519509,0.7876543124500458,0
MIMAT0000066,hsa-let-7e-5p,PSORS1C2,,-0.06482731923068454,0.2754035137441734,0.7872031699877716,0
MIMAT0000066,hsa-let-7e-5p,LIMD1,,0.05360137056207625,0.68902328810419,1.0,0
MIMAT0000066,hsa-let-7e-5p,GPC4,,-0.06284172924108769,0.2815501274817183,0.7928816744165033,0
MIMAT0000066,hsa-let-7e-5p,GATM,MIRT735676,0.02730188816796675,0.5991001291234217,0.9907352165447739,0
MIMAT0000066,hsa-let-7e-5p,ATP2B4,,-0.09158343661150396,0.19943166862001427,0.7022840103855417,0
MIMAT0000066,hsa-let-7e-5p,ATP6V1C1,,0.009404388714733541,0.5344462301716659,0.9644348579791933,0
MIMAT0000066,hsa-let-7e-5p,POLR3D,MIRT051623,-0.2088466865932784,0.026112060215886152,0.318143654047889,0
MIMAT0000066,hsa-let-7e-5p,DLST,,0.11017350732667493,0.8451527396998572,1.0,0
MIMAT0000066,hsa-let-7e-5p,DUSP7,,-0.027283662608442075,0.4009646735123172,0.8871084825789223,0
MIMAT0000066,hsa-let-7e-5p,EZH1,,-0.04913610847853028,0.32565055932993425,0.8314237443134302,0
MIMAT0000066,hsa-let-7e-5p,HNRNPA1,,0.07306626813443172,0.749386151893922,1.0,0
MIMAT0000066,hsa-let-7e-5p,HOXB1,,0.07612633962824808,0.7582882793816048,1.0,0
MIMAT0000066,hsa-let-7e-5p,KPNA1,,-0.07381351607494349,0.2484243900459014,0.7589895149387543,0
MIMAT0000066,hsa-let-7e-5p,MEIS1,,-0.03835586478435594,0.36215105908271805,0.8586383869716897,0
MIMAT0000066,hsa-let-7e-5p,NGF,,0.15149085076911858,0.9193441354055533,1.0,0
MIMAT0000066,hsa-let-7e-5p,NOVA1,,0.03437340526354159,0.624025286821038,1.0,0
MIMAT0000066,hsa-let-7e-5p,PBX2,MIRT735683,0.018899905227090466,0.568969940830244,0.9792011387819702,0
MIMAT0000066,hsa-let-7e-5p,RBMS1,,-0.2727819494058467,0.0052908924661274346,0.15887728077169974,0
MIMAT0000066,hsa-let-7e-5p,RGS16,,-0.07663847780126849,0.2402384964356361,0.750272490695734,0
MIMAT0000066,hsa-let-7e-5p,ST8SIA1,,-0.08877670044470364,0.20676612124282445,0.7122583264730835,0
MIMAT0000066,hsa-let-7e-5p,STRN,MIRT500902,-0.18449733906830937,0.043567746319027975,0.39167619578762325,0
MIMAT0000066,hsa-let-7e-5p,TGFBR3,MIRT546334,0.14791864110228184,0.9142299879278093,1.0,0
MIMAT0000066,hsa-let-7e-5p,THBS1,MIRT500819,0.0788984471823285,0.766204778433299,1.0,0
MIMAT0000066,hsa-let-7e-5p,THRSP,,0.002515127214405482,0.5092228293926092,0.9519187783039446,0
MIMAT0000066,hsa-let-7e-5p,YY1,,0.12118174527958007,0.8682348569220143,1.0,0
MIMAT0000066,hsa-let-7e-5p,EEA1,,0.021487934679594662,0.578301418839338,0.9818657062224837,0
MIMAT0000066,hsa-let-7e-5p,SOCS1,MIRT492216,-0.31513814974119697,0.0014742967205906322,0.09154648822020474,0
MIMAT0000066,hsa-let-7e-5p,GALNT4,,-0.034327509616871796,0.37613497666489537,0.8697272436490879,0
MIMAT0000066,hsa-let-7e-5p,TNFSF9,MIRT152272,-0.22275278851060726,0.019049833845332022,0.2784034822784785,0
MIMAT0000066,hsa-let-7e-5p,SNAP23,,-0.13053145731573956,0.11408808430363501,0.5733511160518006,0
MIMAT0000066,hsa-let-7e-5p,PAX2,,0.10074087939519193,0.8234057188873009,1.0,0
MIMAT0000066,hsa-let-7e-5p,CYTH3,,-0.007144419333673543,0.47381801384105526,0.9325251974234254,0
MIMAT0000066,hsa-let-7e-5p,BMPR1A,,-0.034519209739739,0.3754657165178762,0.8691352922288087,0
MIMAT0000066,hsa-let-7e-5p,DVL3,MIRT523990,-0.06542975869359188,0.27355150471028855,0.7857281725680506,0
MIMAT0000066,hsa-let-7e-5p,FGF5,,0.002846670830384766,0.5104383244268071,0.9523355106646979,0
MIMAT0000066,hsa-let-7e-5p,MLLT10,MIRT473134,-0.16774804986513084,0.06020606933829179,0.4485086339646987,0
MIMAT0000066,hsa-let-7e-5p,ZNF784,,0.14190420645913826,0.9050873365624941,1.0,0
MIMAT0000066,hsa-let-7e-5p,DPH3,,-0.010570824524312895,0.46129383366495924,0.9255327178786836,0
MIMAT0000066,hsa-let-7e-5p,XKRX,,-0.07158999781293285,0.25496869408987943,0.7661343089545468,0
MIMAT0000066,hsa-let-7e-5p,GREB1,,-0.02114164904862579,0.42294477712965217,0.901766499714764,0
