accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue,is_interaction_of_interest
MIMAT0000062,hsa-let-7a-5p,SOWAHA,,0.03130553656869447,0.5905816613447914,1.0,0
MIMAT0000062,hsa-let-7a-5p,NAT8L,MIRT309842,-0.15194805194805194,0.13179730591894226,0.40489241753428357,0
MIMAT0000062,hsa-let-7a-5p,GDPD1,,0.32289815447710185,0.9923932626683268,1.0,0
MIMAT0000062,hsa-let-7a-5p,UBE2G2,,0.19241285030758715,0.9223015974393638,1.0,0
MIMAT0000062,hsa-let-7a-5p,STEAP3,,0.08988380041011619,0.7449858134664826,1.0,0
MIMAT0000062,hsa-let-7a-5p,RNF7,,-0.12966507177033493,0.17042972111873345,0.48173162984806983,0
MIMAT0000062,hsa-let-7a-5p,PXMP4,,0.2069036226930964,0.9369931504458435,1.0,0
MIMAT0000062,hsa-let-7a-5p,E2F6,MIRT567716,0.1796308954203691,0.907368116605489,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZNF710,,0.05741626794258373,0.6628742392865988,1.0,0
MIMAT0000062,hsa-let-7a-5p,STIMATE,,-0.2035919957917862,0.06616302366144859,0.2559542868932698,0
MIMAT0000062,hsa-let-7a-5p,DZIP1,,0.10485304169514698,0.7790754801882251,1.0,0
MIMAT0000062,hsa-let-7a-5p,CNNM2,,0.21961722488038277,0.9480592842626068,1.0,0
MIMAT0000062,hsa-let-7a-5p,BLOC1S5,,0.3688311688311689,0.9974225115293437,1.0,0
MIMAT0000062,hsa-let-7a-5p,GIPC1,,-0.4277511961722489,0.0005038145488281777,0.00843494963835187,1
MIMAT0000062,hsa-let-7a-5p,LRRC8B,,0.16780587833219412,0.8918096965847706,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZBTB37,MIRT574367,0.3578263841421736,0.9966116332289979,1.0,0
MIMAT0000062,hsa-let-7a-5p,A1CF,,0.1122635298731837,0.7949631701422595,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZNF24,,0.3133287764866713,0.9906486001760643,1.0,0
MIMAT0000062,hsa-let-7a-5p,KCNJ11,,-0.08270676691729324,0.272257021589147,0.653407329008021,0
MIMAT0000062,hsa-let-7a-5p,SULF2,,-0.17259056732740943,0.10168841186082053,0.34105174972693447,0
MIMAT0000062,hsa-let-7a-5p,DUSP4,,0.08926862611073139,0.7435299325403928,1.0,0
MIMAT0000062,hsa-let-7a-5p,MGA,,0.2805194805194805,0.9818752697478399,1.0,0
MIMAT0000062,hsa-let-7a-5p,PALD1,MIRT052627,-0.011209842788790158,0.4673244297108681,0.9119006278683632,0
MIMAT0000062,hsa-let-7a-5p,TMOD2,,0.2593984962406015,0.9732316569332912,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZNF516,,0.19630895420369107,0.9264791333219153,1.0,0
MIMAT0000062,hsa-let-7a-5p,ULK2,,0.27648667122351334,0.9804328220663985,1.0,0
MIMAT0000062,hsa-let-7a-5p,CTIF,,-0.19043062200956937,0.07988984814116017,0.2900083906289942,0
MIMAT0000062,hsa-let-7a-5p,ZBTB39,,0.32187286397812714,0.9922207549247927,1.0,0
MIMAT0000062,hsa-let-7a-5p,SRGAP3,,0.19938482570061516,0.929657451307865,1.0,0
MIMAT0000062,hsa-let-7a-5p,LPGAT1,,0.15037593984962405,0.8656874908323184,1.0,0
MIMAT0000062,hsa-let-7a-5p,ZNF652,,0.08298017771701982,0.728410015230573,1.0,0
MIMAT0000062,hsa-let-7a-5p,FNDC3A,MIRT052386,0.2922077922077922,0.9855666790236975,1.0,0
MIMAT0000062,hsa-let-7a-5p,CEP164,,0.21565276828434723,0.9447829127355042,1.0,0
MIMAT0000062,hsa-let-7a-5p,FRMD4B,,0.1606971975393028,0.8816217445703188,1.0,0
MIMAT0000062,hsa-let-7a-5p,NEMP1,,0.3004784688995215,0.9877798244655063,1.0,0
MIMAT0000062,hsa-let-7a-5p,PPP1R16B,,-0.020779220779220783,0.43959084495947465,0.8814297436263692,0
MIMAT0000062,hsa-let-7a-5p,TMEM251,,0.19630895420369107,0.9264791333219153,1.0,0
MIMAT0000062,hsa-let-7a-5p,WARS2,,0.2696514012303486,0.9777722858843148,1.0,0
MIMAT0000062,hsa-let-7a-5p,YBX2,,0.05762132604237867,0.6634232160316349,1.0,0
MIMAT0000062,hsa-let-7a-5p,TMED5,MIRT466192,0.27177033492822966,0.9786270295833701,1.0,0
MIMAT0000062,hsa-let-7a-5p,GOLT1B,,0.296308954203691,0.986702743060776,1.0,0
MIMAT0000062,hsa-let-7a-5p,TOB2,,-0.07300068352699932,0.29643551236712695,0.6910506007158692,0
MIMAT0000062,hsa-let-7a-5p,CPA4,MIRT682607,0.2032809295967191,0.9335345060851159,1.0,0
MIMAT0000062,hsa-let-7a-5p,CILK1,,0.3290498974709501,0.9933610824146347,1.0,0
MIMAT0000062,hsa-let-7a-5p,LIMK2,,0.24716336295283664,0.9668575727408102,1.0,0
MIMAT0000062,hsa-let-7a-5p,GDAP2,,0.24627477785372523,0.9663509762240942,1.0,0
MIMAT0000062,hsa-let-7a-5p,SEMA4C,MIRT501243,-0.005604921394395079,0.48364887144574,0.9304364667546574,0
MIMAT0000062,hsa-let-7a-5p,HIF1AN,,0.267259056732741,0.9767737716047602,1.0,0
MIMAT0000062,hsa-let-7a-5p,RADIL,,-0.17484620642515383,0.09872111694911276,0.33458875966724483,0
MIMAT0000062,hsa-let-7a-5p,IPO9,MIRT702711,0.26083390293916614,0.9739093044018621,1.0,0
