miRNA_region_id,ff79f645-81f1-4a3b-ae72-adc169f30143,aafbf8fb-290d-408e-b104-241b7d492895,91b36078-362b-4909-ac90-1b2d1ea4a545,646eb67c-2e86-4f89-867f-78c31eff5fe0,a44df6fa-36a7-4500-90fd-d62baf48ef52,d0982681-8799-412d-a868-81078e4a6560,eaf6af76-2b28-4128-9371-a3d928d72370,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,3d4b6861-2763-451d-ae0a-6a5adfc591ec,3be37b85-90eb-4f47-909a-8be730172d92,e351b00e-5462-4be5-a57c-162a9b7b996e,86b5eaae-717c-4806-be60-7ffcab935908,f4987886-cc3e-4423-84ae-84911abcd473,86e3408b-76a3-4834-b85e-4d2a07677304,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,8f6d8863-21b1-4469-b233-21bb7c9b954c,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f,265fa10b-9393-4c95-99a0-df47069deaac,415d3af2-fc41-43d5-b185-6a09946b9e84,54fb48bb-ab47-4870-beb0-5713d15d8b58,41cd380c-ab97-451e-80b7-3d9653a1e909,02fc7dd7-7e17-4930-8424-52173c33b29b,585f73db-7dc1-49d8-a601-f8d33b318a95,0895e2a3-5571-4ee2-b715-a424d0c9fec4,8334ded1-3815-4766-8861-6fa8313fab6b,0f7a5400-3b1d-42d3-b47a-2979084bf616,81ec1c9c-36c0-48e8-929a-8273d1d3febe,d68e848a-5464-4471-88bd-3faf7e088d91,52fed7ff-b663-4fc1-a294-57776659175a,7e975ee3-173d-4315-aacf-c201122d9868,6dc4e6bf-a8f6-4280-af19-5ed501969f01,a4fc56a4-2493-451a-9b30-5aa38258bcce,85236a1e-2adb-459b-b868-b9486d9a285e,e896f815-d8df-42cc-bdf6-04deb50f6c1a,f424bcaa-7212-4abc-8110-cff56b85c85a,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,e83d4619-5e2b-4da7-8c05-93611ea76c85,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,d7438c8a-6e39-4139-92e7-2aa05bae5d40,be8e6554-07ae-4ec2-8be0-8598556467c9,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,8ecef704-ed0f-4700-a34e-46a174033332,aef6b437-1da5-4f69-970b-977cdc9cd5c5,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,ddde9a13-c70c-464c-8066-65a88ab92dc7,0f40e7fd-789f-49f7-a797-76bbe3c84f47,a576843f-a9f7-47cf-a52f-7f01066fa160,37fb952c-2a89-4903-98b9-6f6d36743218,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,ed76d786-d744-4067-b288-5fe2dc06a310,557f6cb1-95e3-4c8c-b253-538a415b0d07,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,a00a04b4-8de5-4f18-9dc2-531e21aa5167,dc300e50-f729-4d0e-8a33-606e95d91c95,3abbb570-87ad-44c5-b66d-141f63b0ca8b,f3a7612e-35c3-43be-8f96-795874f8225c,non_zero_samples,%_non_zero_samples
MIMAT0000434,3730.273687,4998.885618,447.54231300000004,11136.190349999999,2085.022824,5190.163623,1242.384569,14243.074053,2543.724159,5649.766074,4479.860412,9181.459501000001,2345.1758179999997,20684.005346,2741.9976159999997,5360.691462,4430.158155,6965.17796,1830.555261,721.20863,3998.8781980000003,2986.2750880000003,7146.717498,1657.830212,10915.449647,2870.058144,7342.605317,2988.154614,15066.865107,3240.8549860000003,5068.175913,2086.6378360000003,4154.08053,3990.40836,5707.272286,6493.606518,3256.5027210000003,3708.6643209999997,544.5401029999999,4513.1428590000005,4783.990603,1361.836375,1244.050855,4154.897865999999,3203.340752,13246.352824000001,740.035128,3923.012369,2074.719749,7254.0642020000005,1169.149883,1063.434351,9964.292306000001,2206.6865639999996,1859.252986,1272.772205,56,100.0
MIMAT0000435,78880.820169,47317.502385,867.779219,27309.778619999997,55129.995068000004,66343.39373400001,30985.756977999998,13474.481442,32027.415383,94721.817378,49009.486708,27044.569658999997,23941.868066,57130.421928,1776.234997,68816.389555,54680.21498,34109.204703999996,23273.669136999997,62785.508444,12447.609409,64692.29633899999,10372.960818,45638.829214000005,32979.67175,33390.685847,52758.74164199999,23818.578551,26138.553626999998,36612.299005,2774.805722,39139.38189700001,2180.23637,41494.291545,50624.797478,34478.639503,28664.703002000002,46628.411846999996,56411.247734000004,46222.65191,6127.880437999999,32391.71997,42119.336867000005,20095.787793,56455.613049,1827.404798,35342.15523,53152.793106,60578.355359,69905.97986600001,27865.439598,44047.598535,14694.389788,41680.052328,26606.935748000004,35606.933053,56,100.0
MIMAT0000436,3.800307,2.112576,,4.448424999999999,1.364098,1.2562410000000002,,,4.025517,1.074406,0.664964,6.741159,1.8379119999999998,1.562211,,1.531773,3.961688,4.331878,1.493722,0.9008349999999999,,0.737898,1.26569,1.851083,7.608353,0.768114,13.950487,0.623441,4.779959,3.10011,0.748733,1.669644,,1.145271,1.285856,3.772246,4.986032,0.306071,0.86298,,1.929027,,,0.818699,2.010885,,0.876474,0.699913,0.895176,5.1002860000000005,0.3822,,0.956541,1.9892,1.67199,,44,78.57142857142857
MIMAT0000437,1118.376334,1213.147412,303.023442,1040.042064,1397.517752,1126.849027,985.6426759999999,876.845089,850.994287,2495.846074,1450.28582,970.726998,1246.1043889999999,851.405785,1397.612153,1863.6559519999998,2175.957402,1325.554565,1209.914127,968.7581329999999,529.895402,952.626916,995.4650340000001,1169.884652,1519.134372,361.39766000000003,1268.165526,849.1271810000001,2598.559494,1243.764129,628.935996,676.623311,920.019521,932.250101,3853.067794,2619.195888,785.9234309999999,929.538131,4539.272475,1412.077898,536.912922,3587.518015,4480.460889,1891.19489,935.061798,1272.82348,714.7634969999999,664.91735,1136.27683,697.281982,1334.642495,854.193799,578.707578,960.1208330000001,1530.985598,1180.706193,56,100.0
MIMAT0000438,511.412866,269.35358299999996,18.980589000000002,112.990027,849.1506099999999,246.223422,410.61117799999994,451.708077,138.88033399999998,356.702925,269.310297,196.77766300000002,300.804942,194.65167,93.283889,237.424664,293.660158,294.567681,489.19367299999993,364.83824,116.26694299999998,328.36481699999996,205.674595,395.021177,471.717851,306.093448,373.34155300000003,164.588528,279.410327,256.06908500000003,322.704065,366.90431199999995,37.605361,244.515229,426.904223,133.286012,577.756558,605.102694,477.22769800000003,214.96199000000001,99.023461,92.495861,603.716754,109.705677,270.799262,65.294742,366.80383,292.563634,189.777327,216.39785799999999,326.781023,281.85933600000004,258.266193,201.240797,467.599897,253.58532499999998,56,100.0
MIMAT0000439,1.085802,0.528144,0.665986,0.889685,8.866633,1.884362,1.758506,0.984113,0.805104,4.834828,2.992338,0.963023,0.612637,1.5622120000000002,1.097458,4.084727,4.456899,24.065988,4.481164,0.720668,2.113944,0.737898,0.632845,1.851083,1.268059,,0.664309,1.246882,1.303626,0.620022,1.497467,,,2.290541,9.000992,4.400953,,1.530355,1.72596,1.588389,0.643009,1.651712,2.816719,,0.670295,2.543952,0.584316,,0.298392,0.728612,1.911,2.461654,1.913082,0.994599,1.11466,6.460772,50,89.28571428571429
MIMAT0000440,567.874583,780.069103,2730.5409,2096.098466,2290.319478,865.550702,1202.818182,1406.2981280000001,877.965246,3326.3622250000003,937.931293,3075.252849,418.431317,629.884057,1510.650278,701.551582,2265.095394,1532.040733,3974.791964,1686.183258,2229.506718,577.774498,1553.634238,624.9257259999999,1822.20041,687.462073,811.121062,754.987529,1833.766064,809.128708,2062.760325,1331.541245,7986.3291389999995,430.621668,10077.897161,1611.3775990000001,2421.9654689999998,680.0901259999999,3018.7024930000002,1903.419585,1695.616022,1945.716493,2618.609687,2228.498915,1719.307184,7713.259413,863.033464,539.632923,662.728686,4220.122525,1089.652277,504.63898700000004,2737.6216329999997,307.331496,940.773092,1141.941558,56,100.0
MIMAT0000441,766.0335,1938.817652,909.73631,572.957305,7111.039575,13640.903231,3843.215108,639.673744,4593.51739,1598.179523,635.372812,721.625097,821.546699,609.887737,8418.596641,558.075605,206.50301100000001,410.08441799999997,630.350326,509.69253299999997,1117.57195,17286.009441,272.756154,266.185781,243.46728099999999,345.267264,775.248386,359.725684,962.075373,2081.413848,743.492194,774.714905,3918.8283920000003,3244.551025,490.5541,6641.981513,93.488117,395.44394400000004,54.367716,1002.8029740000001,4005.306109,4453.014995,2445.8509240000003,1622.66159,288.226933,731.8099,608.710299,198.775292,1230.568712,409.48012,1148.5110829999999,304.01422,850.3653499999999,1153.073296,962.508966,116.29390599999999,56,100.0
MIMAT0000442,1.6287029999999998,3.1688639999999997,1.664965,0.889685,8.184586,6.909327,5.275518,,6.038276,1.074406,0.332482,0.642016,0.612637,0.312442,9.328391,1.021182,0.495211,0.48132,,0.360334,2.113944,12.544271,,1.11065,,0.384057,0.664309,0.623441,0.869084,3.10011,0.748733,,6.996346,1.717908,1.285856,8.173201,0.623254,0.918213,0.86298,1.588389,3.8580550000000002,3.303424,2.816718,1.637398,0.670295,0.847984,1.168631,,1.193568,,1.5288,,1.913083,1.9891990000000002,1.11466,,47,83.92857142857143
MIMAT0000443,340.94191,823.905079,129.867189,198.399813,935.088746,549.6058509999999,692.851408,520.596018,179.135504,1045.934632,726.8053179999999,786.789641,990.63461,466.476636,489.466054,566.755646,1247.4366639999998,426.449291,379.405172,737.4236629999999,233.23853400000002,467.089727,368.948578,1497.526399,549.069436,489.672705,339.46180400000003,1908.977555,856.9162759999999,407.974475,372.869198,737.5653229999999,641.914759,783.078633,2301.039486,703.2094579999999,727.9608000000001,411.97178900000006,922.5251489999999,478.634578,495.117306,1128.119156,727.6523860000001,1638.216874,804.354237,893.774782,1107.277194,639.020569,436.24913999999995,351.19113600000003,762.489053,668.338953,844.6260990000001,131.287239,594.1138129999999,912.5841290000001,56,100.0
MIMAT0000444,251.906126,127.28276999999999,49.615927,609.434399,287.142496,196.915923,240.91533799999996,50.189786000000005,147.33392,467.903989,519.669128,307.20427800000004,153.771978,400.86371399999996,128.951259,236.914072,270.38523999999995,578.546327,218.08328699999998,126.657424,219.145572,112.160565,63.917336000000006,67.379434,716.45319,144.02138300000001,396.592362,161.471322,391.956632,318.071285,56.903732000000005,124.388492,132.056033,184.10221800000002,406.973455,235.45099800000003,142.101936,242.102291,163.10313800000003,160.956761,94.522394,71.023607,196.231417,190.756886,567.069738,250.15518199999997,115.402242,202.97477,123.83269000000001,400.00816,101.28300700000001,156.315003,252.526942,365.34985,142.119157,260.046097,56,100.0
MIMAT0000445,3750.3610280000003,2020.6800159999998,1630.665708,6759.8285750000005,4700.679524,3271.568103,2033.71232,2774.215832,1854.153107,4693.544374,7053.602392000001,4906.601234999999,2645.368123,6253.848897,2897.836581,3872.830244,4020.618606,5593.89802,3598.3742349999998,1527.2759370000003,2828.457637,2335.448641,5198.18804,1170.625088,8413.569749,1260.475154,5759.557414,2129.6758109999996,10867.01937,2736.157079,4729.748449000001,2191.4080089999998,6139.293755000001,3671.4505569999997,3347.083419,4677.27024,2086.031504,1508.6247769999998,4131.946123,3332.440306,3718.52388,2659.2559859999997,3746.23616,2722.9931630000005,3163.793333,11761.533425000001,1367.297431,2793.352786,2283.892559,3707.908067,2671.1959899999997,1672.693617,5625.420278,3758.5945890000003,3343.422864,1322.8431910000002,56,100.0
MIMAT0000446,311.625251,524.44727,56.275783000000004,264.236522,411.275355,9784.240444000001,653.285019,380.851907,245.15398199999998,530.21956,505.372409,407.679658,699.019229,664.565176,127.30507200000001,563.692102,803.7275520000001,436.075685,264.388644,1423.860061,135.292442,608.028335,248.708048,750.05896,398.170444,298.028251,623.785974,457.60598500000003,760.013471,176.70627,89.847999,282.169869,89.203412,575.784691,434.61936,407.402529,325.338643,429.417845,1158.981547,387.03747300000003,194.831875,767.220128,847.832393,401.98125,331.125828,392.61643699999996,1091.792843,719.5105639999999,464.596383,1130.077697,485.394034,603.1051289999999,192.26483,400.160859,391.803013,221.281462,56,100.0
MIMAT0000447,300.224327,368.644708,74.25739300000001,508.899967,915.3093319999999,3873.307996,423.799973,526.5006970000001,303.92653099999995,504.433806,690.232316,477.980324,536.05769,473.35037,123.463971,451.36215400000003,620.49946,585.766124,377.16458900000003,1037.401775,365.007737,524.645807,299.968484,624.185294,792.536713,355.636804,795.17765,443.890273,756.1025950000001,249.24884400000002,119.797332,464.99591,113.69062500000001,554.883505,513.69951,229.163924,426.305811,416.562857,842.2680479999999,614.706577,280.35213699999997,922.4810370000001,1780.1663529999998,392.156862,872.724348,463.84706400000005,433.707913,1127.559843,302.867904,3809.1851770000003,428.06403,839.423875,360.616127,498.957824,853.829609,621.849364,56,100.0
MIMAT0000448,23.887649,40.138964,8.990807,19.573075,42.969067,550.54803,49.23817,33.459856,16.504618999999998,44.587864,46.214977,46.225095,75.354396,41.867291,12.620762,35.741346,38.131251,37.061618,18.671515,63.779129999999995,16.911556,53.128687,23.415262000000002,37.391883,29.165349999999997,24.579649,33.87975,45.511221,57.794048,33.481188,14.974667,23.792427999999997,18.365409,34.071795,26.36005,33.635858,38.641753,28.770687,10.355755,61.41771,15.432227,18.16883,69.479066,24.560972,61.667156999999996,45.791118,49.374632,56.692952999999996,18.201913,42.988125999999994,38.220002,32.001497,26.783159,18.56587,35.111791,38.764635,56,100.0
MIMAT0000449,147.669108,154.746273,31.634316,278.47148599999997,102.989352,157.34430099999997,42.204147,374.947226,212.144743,208.972044,129.002957,172.060075,109.66208700000001,400.55127,62.00635,147.560705,166.390915,256.54342099999997,73.939199,24.142382,174.752738,96.664697,199.978991,50.719682,405.778799,92.557742,387.292038,69.825436,375.009507,110.363916,262.056665,73.881756,334.950073,83.604739,108.654841,237.022767,160.79955800000002,113.55240099999999,98.379671,139.248776,100.30948,175.081451,46.006408,149.003233,132.718448,601.220419,23.956923,187.576684,91.30795900000001,157.38026,44.335203,65.23382199999999,274.527394,80.894159,69.108924,130.830646,56,100.0
MIMAT0000450,59.719124,25.350926,154.175662,145.90838300000001,2364.662785,70.349548,190.797914,538.310061,47.903652,276.659649,27.928476,85.388025,158.673076,35.930884999999996,57.61652,56.164974,274.842139,457.735073,331.606095,158.727155,44.392833,20.661157,27.845177,47.757949,45.650113999999995,263.463119,285.652792,101.620946,633.127288,376.353354,52.411333,296.361845,46.350793,72.438354,830.663038,446.69675500000005,767.225808,27.852474,207.97807500000002,63.535563,264.919909,182.51415400000002,435.65252599999997,536.247901,753.411802,675.842981,6.865703,19.597564,71.315695,740.270111,116.188808,48.002245,119.567681,179.359589,88.615475,2031.912985,56,100.0
MIMAT0000451,643.880744,1022.4873259999999,24.641467,629.897161,226.440162,1130.617753,118.699162,2298.889033,375.580731,721.463899,1224.1981620000001,1457.695531,751.706041,8815.252439,49.385588,902.7243070000001,1912.5051170000002,1361.172225,208.3741,133.503771,704.64814,387.396693,339.837714,146.976015,1895.7478199999998,959.374448,1936.460192,628.428928,6723.6640560000005,283.350054,738.251063,218.305978,901.65411,1023.012778,108.011911,1832.36832,354.008333,500.120284,75.079222,450.04357400000004,581.280579,1446.899531,40.372971,1279.626672,628.066599,1872.3479320000001,142.426817,565.529704,497.717896,3455.808205,80.262005,230.164612,1597.424224,745.618701,200.63881199999997,135.67622599999999,56,100.0
MIMAT0000452,0.542901,6.337731,1.331971,4.4484259999999995,12.276876,28.265443,7.034024,6.888794,2.41531,11.281267,2.6598550000000003,3.852092,8.576922999999999,5.311522,4.38983,4.084726,5.447322,8.663755,3.734304,5.405011,0.704648,2.951593,2.53138,1.851084,1.268059,4.224627,3.3215440000000003,7.4812970000000005,13.036252000000001,1.8600659999999998,2.2462,3.339288,,2.5768590000000002,11.572705000000001,4.086600000000001,6.232541,3.672854,7.7668170000000005,5.29463,2.572037,5.780991,19.717032,4.912195,12.735609,6.78387,3.359812,5.599304,2.088744,11.657796,5.733,4.923307,8.608872,3.978401,5.5733,1.615193,55,98.21428571428571
MIMAT0000453,1.085802,3.69701,0.665986,4.4484259999999995,4.092292,47.423132,0.879253,,0.402552,1.611609,2.659856,,0.612637,3.7493090000000002,1.097458,2.552953,1.485633,4.331878,0.746861,4.684342,0.704648,0.737898,2.53138,0.370217,2.536117,3.072456,5.314471,1.870324,0.434542,0.620022,0.748733,,,1.14527,0.642928,0.943061,1.869762,2.75464,5.1778770000000005,3.7062410000000003,0.643009,0.825856,3.755625,8.186990999999999,,4.2399189999999995,3.359812,4.899391,0.895176,7.286124,1.1466,1.230827,,0.994599,2.78665,,49,87.5
MIMAT0000454,5.429012,44.892263,8.324819999999999,14.234964,127.543104,4.082784999999999,45.72115899999999,106.284253,0.402552,1.074406,2.6598550000000003,1.926045,23.892857,0.937327,0.548729,5.105907,651.697755,256.543422,102.319899,38.916079,361.484497,11525.974024000001,382.87116699999996,3.702167,51.990408,763.505365,1798.948268,19.950124,33.894255,6.20022,54.65753300000001,60.524602,,18.896962000000002,170.375933,5.658367999999999,133.376379,7.039635,739.573483,2.647315,16.075237,271.70659,1177.3885070000001,2.456097,83.11660400000001,2.543951,79.46686,454.243537,11.935680999999999,53.917311,21.021001,3.692481,,21.218141,4.45864,12.921545,54,96.42857142857143
MIMAT0000455,217.16045300000002,36.441955,30.96833,80.96135799999999,73.661259,45.224709999999995,59.789208,77.744963,45.08579,77.894465,52.19965,60.028421,35.532966,46.55393099999999,35.66737,76.58859999999999,48.035472,123.21785200000001,71.698616,54.95094500000001,64.827628,56.818182,258.833566,42.574917,133.146168,161.688007,147.47655699999999,74.189526,52.145008,97.963476,57.652466000000004,54.68084700000001,77.834351,43.520275999999996,98.367991,79.217159,84.76255900000001,109.573476,47.463876,67.771268,125.38685,33.860092,84.501567,51.578042999999994,52.95332,69.53466,119.784604,52.493475000000004,70.12212600000001,45.173963,38.984401999999996,98.466145,153.046632,35.805611,63.535624000000006,29.073477,56,100.0
MIMAT0000456,402.28974100000005,316.886567,410.247121,624.55905,353.983269,289.877828,450.17756399999996,461.549209,213.352397,960.519322,321.17746800000003,428.224149,185.01648400000002,361.49595700000003,203.029641,350.775792,265.928338,647.85637,436.16657499999997,231.874968,224.782755,208.825261,428.43600000000004,231.755632,538.924963,420.54244,338.133188,307.980049,392.39117600000003,463.156433,335.432532,197.018013,921.7686060000001,200.994956,521.4146470000001,370.937491,301.654989,444.41533100000004,188.992524,482.340819,420.528203,336.949207,405.607523,408.530843,459.15220899999997,735.2018380000001,221.309361,289.064069,222.30205800000002,355.56280699999996,304.613422,171.084925,395.051617,122.33583800000001,271.41972499999997,508.785842,56,100.0
MIMAT0000457,2.714505,2.112577,1.331971,2.6690549999999997,4.0922920000000005,3.454664,0.879253,1.968226,6.8433779999999995,5.372032,0.997446,0.642015,0.612637,3.1244229999999997,1.646187,2.042363,6.932955,4.331878,5.2280240000000004,1.081002,1.409296,,0.632845,1.480867,1.268059,0.768114,1.328618,0.623441,1.738167,2.480088,1.497466,2.504466,5.247259,0.286318,3.21464,3.457892,1.246508,1.836426,,5.8240929999999995,1.286019,0.825856,,0.818699,2.681181,,0.292158,,0.596784,14.572246,1.1465999999999998,,,1.326133,,,47,83.92857142857143
MIMAT0000458,5.971912,1.5844319999999998,1.331972,2.6690549999999997,2.728195,0.628121,4.396265,1.968226,1.207655,5.372032,2.992337,1.926046,4.288461,2.499539,1.646187,2.042363,3.961688,3.850558,3.734304,1.8016699999999999,1.409296,2.213695,8.85983,3.331951,8.876411000000001,3.072456,3.3215440000000003,1.870324,2.60725,3.720132,0.748733,1.669644,0.874543,1.14527,7.072208000000001,4.4009540000000005,2.493016,4.284995,0.86298,4.765167,0.643009,,4.694532,1.637398,2.010885,0.847984,2.629419,2.099739,1.193568,1.457224,8.4084,,1.913083,1.326132,2.78665,1.615193,54,96.42857142857143
MIMAT0000459,19.001539,31.160511,28.304387000000002,31.138984999999998,77.753551,16.331144000000002,14.068048000000001,9.841133000000001,22.542895,83.803699,15.959129,24.075571,13.478021000000002,20.933645,13.169491,20.934217,16.341964,53.907811,13.443491999999999,15.494364000000001,22.548740000000002,12.544272,16.453968,13.698017,7.608352,9.601425,18.600647000000002,13.092267999999999,34.328796,44.641584,9.733533000000001,8.765630999999999,20.989039,16.320104,46.290818,20.432999,30.539451,12.854987000000001,13.807674,40.239188999999996,39.866585,38.815228,15.0225,11.461787000000001,8.04354,87.342318,78.88254500000001,53.193388,15.217992,38.616453,29.811601999999997,20.924058,32.522409,13.261337,17.83456,6.460772,56,100.0
MIMAT0000460,119.438248,158.443283,261.73233600000003,572.06762,203.932556,119.97110599999999,330.59915,302.122831,145.723714,68.224805,208.7986,182.974335,110.27472300000001,166.531846,80.663129,106.20286,149.05853000000002,472.174665,179.99339799999998,250.252009,123.313424,230.962218,473.36798899999997,135.499298,191.47687000000002,580.310164,298.938966,218.204488,318.08454,226.30803,220.876332,202.444359,271.982959,85.322643,176.805212,255.883996,281.087604,245.163004,171.732932,302.852851,643.009489,940.649867,606.533473,189.11948999999998,224.548891,353.60919,208.892664,156.080599,175.156119,314.76052,380.289028,281.859337,729.841127,104.101499,199.524151,216.435883,56,100.0
MIMAT0000461,45.603695,16.372472,16.316646,19.573076,45.015212,20.41393,22.860580000000002,17.714042,11.674,58.555148,27.928476,26.322623,35.532965,68.112462,25.790251,14.296538,44.073784,74.123241,23.899539,47.564097,15.502259,16.233766000000003,11.391209,16.289533000000002,57.062642999999994,32.26079,65.102265,28.678304,34.763339,39.061386,8.236066,29.218773,11.369063,20.32855,27.002978000000002,40.551641,39.888262999999995,50.50174,40.56004,48.181135,22.505331,19.820542,19.717031000000002,36.02276,33.514761,27.135476999999998,23.956922000000002,33.595824,34.911867,34.244778999999994,9.555,25.847363,30.609326000000003,43.762412,23.96519,67.838112,56,100.0
MIMAT0000510,1005.9957989999999,252.98111,278.381976,264.236522,190.973632,221.726699,288.395001,309.995738,305.134185,400.75358800000004,400.308147,247.496863,275.074174,430.858188,1121.052856,202.193907,611.585659,404.789901,312.934581,328.26433099999997,143.04357100000001,157.172371,1104.947203,557.916512,400.706561,481.22345099999995,517.496565,361.596006,431.06539,430.915289,342.171132,218.723388,504.611467,172.076878,802.374205,460.21397,449.36621,117.22525399999999,658.453405,520.991621,328.577846,1184.2773550000002,341.761894,534.610502,469.206637,614.788157,180.40730100000002,231.671203,269.447996,509.300006,502.975235,87.388704,161.655503,102.775364,916.8079,817.287737,56,100.0
MIMAT0000617,10578.428584000001,6424.347027999999,10649.442507,29264.417125000004,4702.725674,13250.526045,13036.685076,4686.348277,14034.964835,14962.720782,7816.315747,12654.761781,5747.763718,5122.494636,17033.638171,4717.347215000001,11993.02148,14375.09536,23137.74051,9026.00801,9242.165017,8166.32231,21750.879338,10621.886252,16917.171673,7860.495126,6090.383198,14836.034914,5260.996621,14548.196171000001,16188.363335999999,8064.38148,7589.286495999999,8840.342153,10354.356221,9308.644823,7690.955711,3136.617311,24660.503842,16447.239538,9516.540452,16879.668666,4936.769354,13877.768223000001,6935.544417000001,11641.119747,22211.279301000002,6885.044188,9652.385227,9462.488125,16465.177181,10071.855668,16852.347303,3027.231819,8919.509836,6811.269525999999,56,100.0
MIMAT0000646,583.075816,596.274892,200.128669,522.245246,285.77840000000003,407.336449,161.782562,1475.186069,235.492742,1619.1304499999999,422.584429,905.883461,183.79120699999999,1712.809732,267.230906,652.024287,781.443053,843.272188,203.892938,189.535719,207.166553,321.72373,1337.201283,251.747331,1096.870812,343.346979,1347.882583,240.648379,952.515454,575.380416,1019.774795,285.92656999999997,622.674806,221.037188,330.465017,818.5773049999999,641.328476,442.884973,276.15346,953.562913,455.893727,435.226059,153.041725,373.326782,651.526931,2538.863091,130.156198,583.0275290000001,310.626099,784.715463,251.10541899999998,157.545831,499.314635,298.711627,321.579429,424.795799,56,100.0
MIMAT0000680,386.002704,131.507926,381.27674800000005,450.18073999999996,303.511663,204.767437,202.22820199999998,121.045954,161.42323000000002,588.774707,286.26687,266.115306,165.412087,288.071973,370.391913,286.441368,247.60553,345.58757299999996,162.06874499999998,158.186655,101.469331,128.394333,183.525022,164.005982,232.05474999999998,305.325336,328.83286300000003,230.04987400000002,277.237619,352.172496,78.61699999999999,80.142921,369.931802,129.988191,137.586603,398.914977,206.920365,188.84590599999999,301.179868,694.126028,868.705819,101.580276,80.745941,212.861763,219.186529,427.383769,281.932056,86.089299,282.577247,494.727762,273.655219,131.69847,327.137174,233.06800599999997,138.217848,356.957685,56,100.0
MIMAT0000681,1191.125085,1619.290365,237.09086799999997,1092.533494,2239.1658270000003,702.239247,910.026912,836.496437,549.483064,1114.1594400000001,971.51196,1601.8279459999999,526.255492,2840.414681,2048.4044630000003,754.142423,1786.721508,2095.6661480000002,589.272993,1083.344367,892.0845449999999,776.269182,1034.701419,379.47208,1299.760211,1654.901718,2338.367024,1104.114711,1664.294794,2067.7733639999997,603.479064,721.703703,1160.51892,2001.932648,1827.201513,1067.2311630000002,1315.6894240000001,2457.13932,1342.796192,2439.765637,839.7703910000001,1017.454464,556.771439,1156.0031099999999,348.553502,1228.72833,1872.291791,1682.590854,800.28741,3092.230662,1236.799289,560.026194,1519.944363,1145.4480270000001,432.488104,421.565411,56,100.0
MIMAT0000682,247.020014,190.66008399999998,820.827234,989.330005,233.94269799999998,216.387671,128.37094499999998,252.917157,185.57632999999998,274.510835,5.652192,127.11901199999998,85.156591,53.427664,538.302914,167.47374100000002,398.644904,165.57399,319.65632700000003,175.302521,248.03614399999998,63.459267000000004,556.270671,225.83216599999997,432.408032,436.28877700000004,259.744746,451.37156799999997,305.917372,482.997137,188.680799,263.38637,3359.120699,135.714543,486.053604,273.487809,273.608553,45.910674,262.34578700000003,421.982032,1065.4667220000001,235.368931,169.003136,83.507306,138.751105,1014.1884630000001,141.842502,136.483035,143.824955,233.15593800000002,713.56745,192.008982,204.699868,78.904957,546.183429,234.203007,56,100.0
MIMAT0000686,3.257406,3.6970099999999997,2.33095,3.558741,2.728195,2.5124820000000003,5.275518,4.920567,1.610207,0.537203,3.3248189999999997,2.889069,6.126374,4.061751,18.108050000000002,4.084726,43.083361,5.294518,2.987443,9.008351,1.409296,1.475796,6.328449,2.221301,5.072236,1.536228,2.657235,3.740648,3.476334,6.8202419999999995,3.743667,4.591521,5.24726,1.431588,3.857568,10.373675,1.246508,3.060712,10.355755,4.235704,1.9290280000000002,3.303424,9.389063,2.456097,9.384132,12.719755,2.9215769999999996,1.399826,5.669448,1.457225,17.581201,4.923307,,1.9891999999999999,8.35995,1.615193,55,98.21428571428571
MIMAT0000687,0.542901,0.528144,,,,2.198421,,0.984113,,0.537203,,0.321008,0.612637,0.312442,,1.531773,0.990422,1.443959,,0.9008349999999999,,0.737898,,0.370217,,,,,0.434542,,,,0.874543,0.286318,0.642928,1.5717700000000001,0.623254,0.306071,,0.529463,,0.825856,,,0.670295,2.543951,0.146079,0.699913,0.298392,0.728612,,2.461654,,0.994599,,,31,55.35714285714286
MIMAT0000688,27.687956999999997,6.865875000000001,21.977525,8.896853,72.979209,16.331143,7.034024,31.49163,30.593929,11.281267,19.283949,12.840304000000001,20.829669,10.310601,15.364405,8.680043,15.846754,6.257157,30.621284,3.9636739999999997,4.932537,16.233766,20.883882,7.404334,20.288939999999997,9.217367999999999,9.964633,3.740648,12.167169,43.401540000000004,13.4772,11.270098,34.98173,2.004223,22.502482,95.249202,25.553418,8.263921,6.9038379999999995,17.472279,55.298815,1.651712,13.144687999999999,136.722747,31.503874,34.76733,2.191182,11.198608,13.129249,11.657796999999999,7.644,1.230827,29.652785,3.315334,15.605241,3.230386,56,100.0
