accession_id,mirna_name,gene_name,mirtarbase,correlation,pvalue,qvalue,is_interaction_of_interest
MIMAT0003218,hsa-miR-92b-3p,EFR3B,,-0.0761719563858601,0.2041495936249384,0.5765286472729516,0
MIMAT0003218,hsa-miR-92b-3p,SIK2,,0.0681088964511424,0.7700905680519954,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,ZDHHC5,MIRT059927,-0.0479477741509827,0.3015167518372966,0.6879615320898921,0
MIMAT0003218,hsa-miR-92b-3p,MTMR9,,0.0763386346274046,0.7963643448295405,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,SEC31B,,0.0814014862143204,0.8116095387523199,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,PIAS4,,0.1003958608236683,0.862370030566139,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,DNAJB12,MIRT727875,-0.0366969928467254,0.3453439006379745,0.728129829220771,0
MIMAT0003218,hsa-miR-92b-3p,RGS3,,0.1463157163691922,0.944602086295312,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,SOBP,,0.0731439683311341,0.7863817966474257,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,ARID5B,,0.1539759705535106,0.953433367945904,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,PAPOLA,,-0.0071671643864157,0.469036703678658,0.8274670917786541,0
MIMAT0003218,hsa-miR-92b-3p,ZNF451,,-0.0369331203555802,0.3444000260023953,0.7271825146421486,0
MIMAT0003218,hsa-miR-92b-3p,SLC9A7,,-0.0680394471838322,0.2301388347873356,0.6094548880329229,0
MIMAT0003218,hsa-miR-92b-3p,PROX1,,-0.0368255379289705,0.3448299480066938,0.7276349790655573,0
MIMAT0003218,hsa-miR-92b-3p,SESN3,MIRT542677,0.1895478852698103,0.9809369335470264,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,PLXDC2,,0.1318424890617403,0.9244161515103504,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,SLC2A14,,0.0712560341365197,0.7803525270017613,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,DCAF10,,-0.2131745260087506,0.0097012662185796,0.1382192195594949,0
MIMAT0003218,hsa-miR-92b-3p,RBM27,MIRT616216,0.0737690117369261,0.7883567469159085,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,PPP1R37,MIRT082477,-0.1280783387735259,0.0816450253686058,0.3770324228154947,0
MIMAT0003218,hsa-miR-92b-3p,PDP2,,-0.0591985554552399,0.2603510128594216,0.6425123395521838,0
MIMAT0003218,hsa-miR-92b-3p,TEAD1,,-0.055913605111466,0.272069275171785,0.6555937951154357,0
MIMAT0003218,hsa-miR-92b-3p,PRDM15,,-0.0388812398105312,0.3366497299559829,0.7200111800109704,0
MIMAT0003218,hsa-miR-92b-3p,NUCKS1,MIRT542861,0.1782484894784359,0.9742808455666906,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,CERK,,-0.0905201750121536,0.1627446252026651,0.5176969150802443,0
MIMAT0003218,hsa-miR-92b-3p,CCNJL,,0.0800056948499276,0.8074775834899366,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,STAU2,,-0.1434682964094728,0.0589951253208409,0.3239224212234861,0
MIMAT0003218,hsa-miR-92b-3p,ATXN7,,0.0513924578095701,0.7113907175028783,0.9748766543131614,0
MIMAT0003218,hsa-miR-92b-3p,VPS4B,MIRT546042,-0.0124800333356483,0.4461927891694507,0.8105866318965403,0
MIMAT0003218,hsa-miR-92b-3p,ENTPD4,,0.2535592749496492,0.9973997770981856,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,NRF1,,-0.0044378081811236,0.4808162212665001,0.8365970590135896,0
MIMAT0003218,hsa-miR-92b-3p,FOXN3,MIRT040561,-0.1532814778804083,0.0473181945675183,0.2894431329946099,0
MIMAT0003218,hsa-miR-92b-3p,MMP16,,-0.0276130286825474,0.3823263672864593,0.7604964108236094,0
MIMAT0003218,hsa-miR-92b-3p,NFYB,MIRT555998,0.13625251753594,0.9310793966522628,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,PRKAA2,,0.1268282519619418,0.9162640702487286,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,DYRK2,,0.0639488853392596,0.7561285763867129,0.9940895959944152,0
MIMAT0003218,hsa-miR-92b-3p,QKI,,0.1644350302104312,0.9636475383912,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,ANGPTL2,,0.0960344468365858,0.8516201435271515,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,TRAM2,MIRT520511,-0.0311549413153691,0.3677588032370817,0.7479997119938451,0
MIMAT0003218,hsa-miR-92b-3p,MYLIP,MIRT099140,-0.0454337106743523,0.311095845984549,0.6973186921860799,0
MIMAT0003218,hsa-miR-92b-3p,GRID2,,-0.0033529669535131,0.4855034101748081,0.8401012900759361,0
MIMAT0003218,hsa-miR-92b-3p,BMP7,,-0.0337453989860406,0.3572208409107247,0.737767720871952,0
MIMAT0003218,hsa-miR-92b-3p,CDC42,,-0.0408222793249531,0.328995126480502,0.7132816599764024,0
MIMAT0003218,hsa-miR-92b-3p,ELK4,,0.1907285228140842,0.9815402419941603,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,HOXD10,,0.0329572642451609,0.6395839697077632,0.9381825856516391,0
MIMAT0003218,hsa-miR-92b-3p,KCNJ3,,-0.1287459458739699,0.0805444234627278,0.3749175514698654,0
MIMAT0003218,hsa-miR-92b-3p,KCNK3,,0.0791028528073503,0.8047760090960991,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,NOVA2,,-0.0749532518808892,0.207930482105663,0.5817390430042843,0
MIMAT0003218,hsa-miR-92b-3p,PRKAR1B,,-0.0952010556288631,0.1504954057571226,0.5007067528378036,0
MIMAT0003218,hsa-miR-92b-3p,NECTIN1,,0.1104660045836516,0.8851454055261033,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,CXCL5,,0.066500745629912,0.7647462672273622,0.9977132423464088,0
MIMAT0003218,hsa-miR-92b-3p,GPRC5A,,-0.1216751163275227,0.0927751893206683,0.3998599004546269,0
MIMAT0003218,hsa-miR-92b-3p,DMP1,,0.0269604602737221,0.6149709549826137,0.9240188665851762,0
MIMAT0003218,hsa-miR-92b-3p,KIF5B,MIRT547730,-0.0587332453642613,0.2619951524434096,0.6446377259707585,0
MIMAT0003218,hsa-miR-92b-3p,XPR1,MIRT131821,0.2778248489478436,0.9989378615616608,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,NIPAL1,,-0.0378151260504201,0.3408828698950168,0.7237492181369162,0
MIMAT0003218,hsa-miR-92b-3p,SBK1,,0.1564066949093686,0.9559896108088538,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,GID4,MIRT076202,-0.13143273838461,0.07622673884669,0.3652867665672658,0
MIMAT0003218,hsa-miR-92b-3p,PTAR1,MIRT534963,-0.0204111396624765,0.4124389436048306,0.785155505552086,0
MIMAT0003218,hsa-miR-92b-3p,ADAM10,MIRT728388,0.0904993402319605,0.8371994607817415,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,INSYN2B,,0.0555423408352254,0.7265902309519519,0.9806583589175734,0
MIMAT0003218,hsa-miR-92b-3p,DDI2,MIRT478373,-0.1407597749843739,0.0625822647932049,0.3330169196506326,0
MIMAT0003218,hsa-miR-92b-3p,NFATC2IP,MIRT040580,0.1275505243419681,0.9174769386700148,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,UBASH3B,,0.0341065351760538,0.6442399670773367,0.9403884273367916,0
MIMAT0003218,hsa-miR-92b-3p,NOL4L,MIRT728114,-0.0684041746028092,0.2289354897461679,0.6078243547647386,0
MIMAT0003218,hsa-miR-92b-3p,CHMP7,,0.2034655184387804,0.9870894913214252,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,C5orf24,MIRT214530,0.0057851239669421,0.5250013061450061,0.8684913532776881,0
MIMAT0003218,hsa-miR-92b-3p,ATMIN,,-0.1909785401764011,0.0183340797584553,0.1865889896353696,0
MIMAT0003218,hsa-miR-92b-3p,MAP4K2,,0.0885825404541982,0.8320026405969458,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,STX7,,0.1599694423223835,0.9595330918010648,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,KCNA1,,-0.0343595604065006,0.3547377802723547,0.7357423098476488,0
MIMAT0003218,hsa-miR-92b-3p,RAG1,,0.1250225710118758,0.9131741412790172,0.9999999999999992,0
MIMAT0003218,hsa-miR-92b-3p,CACNA1I,,-0.0033231647501913,0.485632205073252,0.8402082341091854,0
MIMAT0003218,hsa-miR-92b-3p,TMEM200B,,-0.0125494826029585,0.4458951752621004,0.8105866318965403,0
MIMAT0003218,hsa-miR-92b-3p,FNIP1,MIRT548202,-0.1399749982637683,0.0636523633142648,0.3353601414493176,0
MIMAT0003218,hsa-miR-92b-3p,CENPP,,0.2369817348426974,0.9954205620711696,0.9999999999999992,0
MIMAT0003233,hsa-miR-551b-3p,HEYL,,0.1331664961029434,0.9264656182782764,0.9999999999999992,0
MIMAT0003233,hsa-miR-551b-3p,CTIF,,0.0570743530752675,0.7321008186597022,0.9838392939957022,0
MIMAT0003233,hsa-miR-551b-3p,NFIB,,0.1426299274400558,0.9399119857691508,0.9999999999999992,0
