miRNA_region_id,8ca0e4c1-92ab-4653-87e0-cdcc630d8db6,acad335c-080a-442e-84d8-235fa3116bc6,3b8748ee-d541-4219-ba20-437311ae376a,af1bb8e0-9d0f-4e54-9ca4-9b311129a412,600fc778-f0e3-4362-ad0c-cdb64fc76e7b,cd746011-8fd7-473d-84e7-f39ec60b6717,7c3c4540-a63e-4737-a23d-a9c999c53f39,12c76136-cc83-42c0-886b-4b4ea167a0d7,308d2039-4905-49de-861a-c70f97669068,ea6c109d-9823-4fa7-987d-78f2ed377312,485f30ed-85f1-4402-ad3e-8e1ff3a75a36,5e01bf11-33c4-4d86-a97e-54ef83a86a04,15a6e18f-00b4-4369-8588-294605e0e952,80a3007d-3d24-48c8-bdb4-38605dcd408f,f52a43ab-8cf4-4611-a13a-195778748214,3e75bf39-6c1e-460b-956e-3e999daa919c,1f7bbed4-631f-4f97-84a7-9f9bd9eba94c,afd9ffe6-e019-4ea3-ab5f-41a57f9db4de,3f5ad0e5-ab95-4c1e-8dfe-09cab1d1500c,5074a94f-c14e-441f-b006-cd8895a550e5,c786cbe6-bedd-4ff1-9c19-8026aaabc738,1c73346e-7c14-4b9e-b43d-4478181e0a4a,29cea98e-c370-473d-af6d-393e87c1bd31,27c8aced-b610-4c85-b7ed-3b111b55ef79,03589e93-5465-4e5b-91aa-be97a386e097,c42db931-0c5e-42bc-9590-2edbe16d7e56,3ef8d2e0-14fe-438a-bbcd-d0382a4085de,cea36b7b-8225-4b98-8371-66ee50eb0641,7734be37-d611-4651-83e4-7a9e78daf8a2,8790fe0b-8d3a-4f2c-8201-1231da243697,3a587350-9c2f-43ea-a607-1eec5356f34b,485f5497-8ed6-4c98-a733-710988850a13,9b71b456-248a-4ec9-8fd3-bc0c1ea2d852,4be7af1f-00a3-400a-9584-04756550a692,268512d6-01f2-4afa-bfbc-55698afe6a1f,bf370830-8f1c-4ca5-a838-aba83f5a964f,4ebd02b1-6eb1-4923-ad2f-5f4f107e6622,42a6d971-d671-4860-835f-15d184d416b0,3f0c486c-70c8-4537-a4cc-1ea2e302706d,64efe402-841b-49bc-a370-02a24880dd19,ef076f15-36a4-4e8a-a624-8cdeb9c4fa2d,38a63af6-4f43-4eea-aff2-a42b4118482a,f041b9ca-ace6-4425-a928-1ffbf2737243,f3533714-4d93-4e83-9f58-3c9dda0effba,8e5ae73e-8a65-4060-874e-9c0ab8311fcb,8c9b3702-7326-45fc-8457-168dd4921afb,85fb34fe-c751-4806-87a9-419e9ed39dfc,c5b7ba42-889d-4b7a-a810-298ae179e9c2,6c67482e-8a8a-4a5c-b8be-d573afb35d54,803da4bd-a731-423b-b689-9c876dec117f,5ec7ec6c-20c8-48af-964c-54125c9313c2,d4a3af62-0505-49f6-9f34-168bec5cb0d0,86723871-7176-4e6c-b9b2-dcf4acf99075,84d88e83-f246-45c8-a27c-5f146cb5a4b4,7e17b2bf-91b2-4ea2-acc1-59e1537913ce,82bf32b4-0410-4426-9591-33210d995b98,non_zero_samples,%_non_zero_samples
MIMAT0000062,53887.870976000006,25842.161047,34075.216144,46617.071136,24971.735995,67300.753721,42774.191206,26241.464915,46630.518467,49237.504237,69339.468378,74507.471066,69883.414205,57937.679212999996,36372.495345,40852.27035,33962.955381,57772.052943,53976.388945,26148.132014,68632.648873,59884.351813,35655.250612,43694.341296,27341.392529,25203.967104,45380.824626,55732.567177000004,49772.251876,39414.822014,52308.659185,40962.423188,38876.296528,33168.369120999996,50462.666576999996,59193.308785,30125.815394,30814.188321,28363.357614,60950.731706,33580.992506,36874.805784000004,20024.823655,34974.271019,75542.717038,95882.340547,29467.186554,40309.758235,31224.191645,36894.231078,37344.459135,32673.221604,72982.2341,28001.19711,56803.204359,36484.025999,56,100.0
MIMAT0000063,28167.720543000003,42691.911726000006,53581.654337,33649.60664,34456.836668,51189.705383,27989.287844000002,65323.34272,42494.692747,24960.587425,40896.129336,37692.858413,67042.0434,43292.98054899999,69094.960988,33835.964862999994,27987.030657,26368.317444,57018.620693,42168.501457,38061.511504,38190.612457,44664.690374,28704.015104,48491.499709,47420.246979999996,67871.429795,44530.70709,29968.296172000002,23329.937897,22513.920049,30188.380896000002,34126.342221,59749.001315,33894.608047,35355.458365,52526.752577,31762.103181,37502.331504,39626.374016999995,65878.723103,17894.759551,41622.626470999996,36848.376434,55313.546721,59430.771372,61389.499469,43015.427585,59460.454579000005,28213.942181,29805.432428999997,60758.814709,44608.604379,20595.921839000002,38314.543058,35428.216552,56,100.0
MIMAT0000064,8341.943452000001,6722.814362,8832.991707,7187.986934,5852.691852000001,12929.851656,7847.746337,8326.475477,10110.721933,4343.763557,11802.891345,8425.453399,12070.790488,9521.240079,11244.708977,9575.710562,7009.942177000001,7550.3092750000005,11241.112678000001,8707.564106,8255.419359,9956.07735,8418.600839,10368.956199999999,10223.040710000001,8890.918310000001,15259.746296,1470.875027,9899.650564,6890.7688,7562.492038,6706.549924,8818.789975,11220.201019,9827.255078,8838.073816,8758.645939,7245.487593999999,9443.093941000001,9332.522029,12384.688021,5126.462866,5854.780079,5933.630912,9582.377434,12405.59566,4913.654776,8304.227628,13173.095575000001,8411.282316,6690.697156,11308.335523,10764.227956,4542.517238,9781.619335,6845.748479999999,56,100.0
MIMAT0000065,282.411933,97.944684,104.658318,177.91697499999998,299.83493300000004,242.132054,82.831726,90.317184,229.3978,268.652332,109.187006,187.754912,225.03156800000002,115.337501,178.185105,130.635976,74.18486299999999,295.165105,160.425616,112.819504,119.76652800000001,157.130682,132.056484,160.259272,117.337626,124.414967,160.205734,203.944856,169.426362,145.271669,241.524284,202.499621,133.524064,153.984662,117.02185999999999,179.50545499999998,183.305348,132.151653,85.830004,158.75690699999998,139.740651,250.76189399999998,187.780429,142.55636,127.22564299999999,260.109942,128.142856,212.87557700000002,159.155601,120.988607,119.56956799999999,121.484239,326.019688,183.75940599999998,155.60897,132.82682699999998,56,100.0
MIMAT0000066,1904.7881459999999,751.453391,912.9949039999999,1634.435688,1196.115687,1574.755134,705.74869,684.10461,1982.930139,1602.9431829999999,1660.189649,1403.728189,1202.2519829999999,1313.5819529999999,648.225121,997.3854079999999,859.981873,1848.128043,829.451178,530.362272,1743.625426,890.561252,818.522516,854.370923,823.088938,716.68206,1090.23903,1290.964076,811.446768,736.240762,2283.4161000000004,1718.434276,1096.283618,650.280533,1335.42596,1875.318037,923.040132,745.216085,763.758936,1203.951691,815.269088,1505.91953,775.039552,779.84102,1651.295034,1276.736828,696.2806449999999,1120.54374,730.452959,846.4912029999999,819.027915,699.7776319999999,1975.952021,930.615577,861.356363,1160.407424,56,100.0
MIMAT0000067,13682.054671,3434.593627,3349.066117,12242.382226,3288.512135,11593.043577999999,7788.420908,2742.663774,8073.91386,17831.621556,16179.076639,22906.099027,12195.113483000001,14070.024529000002,3891.1940329999998,6727.596861,5700.632081,12715.346368999999,9472.917935,2565.537627,16648.424172,11596.70654,4328.265098,6816.326564,2755.708668,3086.614415,8630.108952999999,10537.150921,11273.679742,10442.018696000001,20901.018355,9754.044206999999,6310.288765,3515.059851,12307.086017,15010.847419,3146.431662,3809.544629,4128.038897,15260.168973,3443.015906,11919.953034,2235.554008,7423.145028,15452.052641,20825.510186,2147.0543230000003,4434.32997,3698.190289,7308.2266230000005,5728.941935,3092.875056,15202.992196000001,5422.427419,12099.373979,6210.347286000001,56,100.0
MIMAT0000068,112.50556699999999,50.604753,91.044225,84.016349,174.097703,37.067130000000006,58.206077,63.894602,99.424228,173.750541,32.830717,95.226822,50.007015,29.625342,63.286434,80.439336,60.121381,75.376291,55.81718600000001,59.727973,29.211347,67.011614,58.059316,58.770363,36.668008,41.903653999999996,44.401589,227.292079,74.473125,63.494588,132.775129,110.62478999999999,71.139869,58.713575999999996,33.127511999999996,84.217318,64.668638,66.075828,54.316302,46.055758,61.914793,149.64822800000002,127.222513,77.273542,51.300661999999996,51.060314,65.77244,63.793331,46.321407,76.368695,84.596651,38.718661,109.396339,146.397535,64.389919,112.159275,56,100.0
MIMAT0000069,996.018675,385.793231,254.413305,672.836809,4083.2359,315.070599,147.194217,490.499164,959.804844,1381.977816,177.335619,646.154477,359.425419,188.394172,1215.959733,186.44466,127.274503,602.658111,354.029283,532.574421,174.683864,254.181986,204.915235,198.835417,336.482897,456.62021,639.022874,677.756137,217.523592,397.273542,964.832612,806.8734820000001,232.02542300000002,683.145364,215.974165,801.84376,496.878458,155.00494600000002,296.68998700000003,337.019775,450.352294,1176.288988,3416.6878239999996,301.100353,224.843477,415.580583,478.929201,239.918403,338.502587,134.288774,260.87906,425.19483599999995,676.521845,622.570765,263.772738,546.429907,56,100.0
MIMAT0000070,282.411935,98.488821,548.818001,157.442402,343.896694,159.029943,166.78279799999999,100.405805,289.941047,336.169525,106.69982999999999,263.70504700000004,218.780691,153.016336,165.896477,130.012414,149.776073,206.404236,234.197981,123.32720499999999,98.73435599999999,275.440843,244.759863,226.278845,100.082093,161.566661,123.004402,275.35989,204.490792,120.071483,219.395095,187.81214599999998,185.32847900000002,173.18658399999998,101.103447,205.99634999999998,154.925587,174.877376,89.929349,185.84852600000002,131.78512,251.435985,309.914041,213.612491,143.935004,239.96058,189.75726699999998,226.050286,167.469701,170.75696899999997,208.89228999999997,120.063369,267.137805,361.800156,181.026044,205.667344,56,100.0
MIMAT0000071,80.36112,98.48882300000001,331.843441,86.84042799999999,88.66086800000001,73.53640200000001,183.01333900000003,134.995363,48.878950999999994,144.005204,108.19213500000001,185.056174,106.264908,130.293985,129.337809,118.476541,97.389606,86.295289,164.719246,109.501283,82.66811700000001,178.38954,147.994336,128.414539,69.022133,141.69482499999998,87.60313500000001,122.91626,132.810408,85.73005,77.136028,84.99984,118.566448,115.211544,62.813204999999996,64.447992,135.850665,108.304739,72.25093,113.24298,84.397819,68.083202,89.05575900000001,198.068961,141.589828,176.306915,136.458912,105.397679,138.964221,151.450276,114.843499,131.785533,123.032145,117.804267,140.923549,100.565281,56,100.0
MIMAT0000072,8.265714,1.6324109999999998,0.850881,2.824078,14.508142,0.597857,2.798369,2.402054,4.443542,16.053039,1.741023,8.096209,3.47271,2.876246,2.764941,4.3649260000000005,2.109522,3.8744820000000004,1.56132,3.871257,0.292113,2.310745,2.276836,3.106803,1.7255530000000001,1.727985,4.800171,10.300245,4.344266,6.176516,10.1162,3.124994,2.188919,5.1697489999999995,0.860454,2.767704,2.791452,1.9872429999999999,2.56209,2.709162,1.729463,8.089094,7.633349999999999,6.661513,2.931466,0.91588,3.024022,2.080218,4.750913000000001,3.003263,2.363035,1.7760850000000001,1.859428,9.149845,2.541708,5.796996,56,100.0
MIMAT0000073,10.102540999999999,10.882743,14.464971,7.766216999999999,34.927008,5.9785699999999995,11.753150999999999,13.931906,5.554425999999999,18.885928,4.476917,26.216292,11.807212,10.642113,27.034983,9.976971,11.250785,6.692287,12.490559000000001,11.613772,2.336907,18.485963,4.553672,14.757316,8.627767,21.59982,20.400729000000002,20.600489999999997,21.10072,8.153003,9.800069,5.937487,13.863154,28.433618000000003,4.302274000000001,7.116956,19.074922,9.439404,11.016986000000001,10.294816,7.955532,13.818868,22.900053,18.652234999999997,6.742373000000001,16.485841,20.790141,18.028551,15.04456,8.151715,15.123424,9.590861,20.76361,22.112128,10.731653999999999,17.138945999999997,56,100.0
MIMAT0000074,168.52875,59.310947,97.000389,114.375197,159.052222,114.190673,83.391399,51.88434,122.197374,180.832764,35.069175,312.66782900000004,193.082641,117.35087399999999,185.558282,62.979634000000004,50.628532,188.792954,86.262923,74.659968,41.188001,176.540941,100.18078,129.967938,53.923541,100.223168,148.805326,113.98938100000001,141.809245,75.84762500000001,128.665424,88.749832,98.86617700000001,168.755371,62.813204999999996,85.008088,105.609934,69.05669,48.423496,172.844549,77.825858,150.659364,92.109099,73.276633,78.5633,236.06808999999998,162.91908899999999,79.741666,101.748732,79.371959,94.994006,80.634276,237.386959,88.82975499999999,82.464281,112.66336199999999,56,100.0
MIMAT0000075,122.14890199999999,73.458512,467.13345899999996,81.89829,151.529482,71.742831,158.38769100000002,83.111025,93.869804,162.891131,68.894763,167.70715800000002,138.90837499999998,95.491397,152.99341900000002,125.647489,116.023719,96.86205700000001,140.128458,96.781438,54.333108,225.990893,191.254218,193.139608,67.727967,111.45507599999999,125.40448900000001,140.083336,164.771792,61.765164999999996,93.574853,78.43735099999999,126.59248499999998,155.830998,61.522521999999995,89.75272700000001,143.759779,171.399699,65.845705,116.493975,112.069234,94.709802,152.667015,146.553268,94.39322,142.190381,154.981036,176.818474,114.81374399999999,141.582411,176.28240699999998,107.275555,127.99062,278.68905499999994,124.26124700000001,162.063851,56,100.0
MIMAT0000076,31825.299512999998,112458.99926499999,60403.164255,57959.984217,52041.241813,19802.814832,39959.031879,89204.070233,18391.260443000003,25294.868360999997,54645.23551,65695.712903,32417.394663,63154.903444,53195.626966,76066.304459,45737.604974,9830.265979,51027.44605200001,81042.00978400001,45789.08178099999,52025.506927,59057.708687000006,33505.838588,41297.23648,111881.88872000002,87240.723214,196392.71676100002,70965.75198,52615.76706400001,79582.56763199999,41139.610358000005,53678.49668499999,89183.704072,28796.412931000003,39487.642392,69974.258159,27093.075998,167512.241667,49208.13897,58737.076585,10361.454393,22573.85394,152539.745915,75667.59750799999,22622.008961,68533.369125,34718.134023,124356.350183,123174.123199,85484.207131,77693.078237,56135.507667,18920.356313,59454.205077000006,59359.72932400001,56,100.0
MIMAT0000077,97446.81241500001,66902.749631,113622.343444,101135.915152,200280.06087000002,33589.99331,76186.158708,73316.893688,220115.24323599998,92692.137174,72953.831806,28867.22104,38889.483109999994,68521.404885,34196.486561,95693.19065599999,98466.86960300001,83201.688991,57903.498722000004,74282.794252,56055.994648,53137.437586,111045.841815,47659.657973,83487.01542499999,65648.767902,74930.682516,72814.493957,56014.961652000005,93656.495264,132299.352276,151678.465602,144079.758376,44891.143556999996,88545.538712,118203.55365200002,81945.400127,136849.991482,66952.783762,42689.352829,50871.47665,146022.626543,211607.171481,115011.45114,50019.90465700001,20300.710906,39071.096607,84660.68534899999,63522.881584999996,76810.603068,135874.50961,54052.671587,55391.116708,125649.11485,76206.88028799999,123393.097845,56,100.0
MIMAT0000078,4475.425568000001,4184.958742,5499.24144,3311.938581,7520.590817,3210.491674,2089.26238,5119.254712,7962.825339999999,3650.177834,3118.17193,3145.183892,4317.619556,4734.8776290000005,4173.218044,2589.024205,1898.5699539999998,4209.448879,3282.2846820000004,4050.994416,2506.333747,2483.589084,3159.109848,2713.53383,3678.016925,4289.292447,3115.311525,2550.3407310000002,2704.925991,2809.82086,3935.834204,3372.493676,3019.248992,3794.595546,2545.225506,3237.81982,4211.835849,2648.497968,2006.628639,2594.835575,3348.933092,3440.561007,5631.886234,3375.610253,3212.300903,2570.875378,7210.398098,3643.847377,3333.161769,2285.0543049999997,3054.458978,3283.98184,3479.919266,3034.317643,3169.791416,3106.181815,56,100.0
MIMAT0000079,13.77619,3.808959,0.850881,7.766216999999999,11.28411,14.348568,2.238696,6.245338,7.220755,20.302371,3.979483,15.421348,7.2926910000000005,22.72235,10.752547999999999,11.224093,5.976979,8.10119,5.85495,9.401626,5.550154000000001,4.1593409999999995,4.553672,9.06151,6.4708250000000005,9.935917,8.400299,12.360294,7.447313,13.835396,16.754956,9.99998,14.592796,9.600962,11.185912,10.675433,4.65242,7.452161,4.3555530000000005,6.501988,5.880177000000001,13.144779,7.63335,7.549713000000001,5.276642,11.90644,17.010114,4.853841,4.7509120000000005,8.151716,8.034319,3.196953,8.367425,20.968397,9.602007,10.585819,56,100.0
MIMAT0000080,2431.497883,761.247859,987.8724,2982.933387,2700.126389,1189.137421,631.312073,883.474989,2959.9537,2439.589817,1018.249655,1428.0168099999999,1111.61427,2218.449224,1050.677686,956.853959,755.912109,1556.837426,660.047975,970.5795539999999,1087.538519,919.214493,1029.129839,891.39366,1047.842258,832.4571,2781.099557,999.8104750000001,1127.026641,1936.461437,3137.602776,2415.932972,1245.130116,1213.413877,1834.920009,2070.63895,1055.168862,697.52226,743.774637,1383.298229,1027.647201,2231.578614,1550.5879949999999,910.406662,1075.848181,1087.149649,1093.5613,824.459478,1012.340493,867.9430870000001,1272.258018,955.178709,1745.382965,1339.308692,776.350378,1407.913957,56,100.0
MIMAT0000081,10030.90459,9052.809597,5429.469229,10813.398278,15149.724025000001,9009.105961,10217.96497,7827.328925999999,9241.45424,8267.315208,9144.846882000002,7311.261015,6771.783265,7337.881063,8382.687537,8399.986779,10631.640161,5311.210745,5826.065064,8973.574799,8206.92852,8746.171093,8641.73076,8221.37838,9702.78638,9823.166586000001,7844.080817999999,12279.952425,8830.961209000001,6715.849857,8931.3404,9359.044951,7704.630184000001,7405.295744999999,6632.386143,8411.8472,9497.450241,6362.654937,7770.049378000001,9042.099838,9993.531807000001,8698.471634,20946.932436,9360.756855999998,9407.368885,6906.19373,13925.990889,7416.668227,9647.521800999999,9419.949733000001,8867.524952,7677.661818,6219.786236,12652.711883,7195.573363,11425.627563,56,100.0
MIMAT0000082,3557.93118,1456.110986,3125.284514,2911.6253930000003,3983.828262,3035.319596,2191.682689,1820.275537,2052.9159099999997,4720.065681,2294.6681200000003,5139.549705,3884.919971,3939.595366,4016.845256,1807.702592,1235.476818,2869.934691,2335.344185,2441.657387,2408.183607,3199.920138,2164.132549,3120.007272,1891.206449,1702.065891,3989.542822,1595.851336,3042.227197,3461.5668769999997,2768.045329,2202.808368,2289.244494,4097.764385,2783.571504,2516.239505,1554.37353,1485.464064,1656.9034,2935.648182,2417.44406,2556.15348,1415.732129,1951.378957,2871.37136,4810.660111,5039.907623,1989.381184,2031.015543,1458.298833,1947.140799,2119.225055,3641.689492,1257.722569,2138.9879,2196.053399,56,100.0
MIMAT0000083,1850.142583,301.451975,220.37807999999998,1227.7683220000001,1491.114573,874.664677,486.356552,358.386264,887.5973,2789.923792,591.201618,2003.233087,1232.464555,1087.221322,970.801605,598.930093,387.800493,1529.3638219999998,578.859339,538.104788,683.2534519999999,973.748083,536.194861,948.610624,495.233808,404.780645,609.6218230000001,1220.235724,1012.834513,1530.293713,1808.586946,1211.560228,859.1507229999999,1119.2505959999999,876.803511,1108.26828,427.55740000000003,519.6640170000001,335.121331,1072.286408,530.5993960000001,1914.081699,462.07216999999997,509.82773,805.566973,1616.528339,1758.0897280000002,601.182812,484.19727300000005,452.20563999999996,773.185036,560.532541,1860.0476830000002,549.753239,702.076041,854.426836,56,100.0
MIMAT0000084,1328.0249059999999,651.876293,599.019957,1107.038947,1174.084807,413.11913400000003,449.418079,708.605549,1045.898446,1377.2563349999998,666.314318,1145.8061460000001,648.7021090000001,1260.659011,547.151157,586.770659,364.947336,760.102978,504.306316,523.172797,605.843377,691.837152,572.624236,583.30233,558.216502,631.1467680000001,988.8353970000001,1009.424038,800.8964100000001,1217.0208010000001,1728.9218700000001,837.185929,748.245492,957.511314,805.815986,735.418836,517.349106,379.563392,493.45847299999997,769.40207,565.188668,922.8307269999999,463.598839,654.604592,909.340884,759.951494,1360.8090770000001,436.84564200000005,618.806492,535.867973,698.985739,592.1468610000001,1006.260384,498.285359,560.870077,674.971999,56,100.0
MIMAT0000085,110.66874,90.870901,148.053228,79.07421099999999,120.90118199999999,129.734952,78.354335,96.56252099999999,128.862688,111.899125,89.04088599999999,97.925558,130.226603,93.765647,107.52549400000001,80.127555,67.153122,124.33565800000001,106.560081,115.031651,83.544455,118.77231,104.73445299999999,129.967939,80.238229,97.19919300000001,66.002361,98.195672,103.33146199999999,124.765633,102.742658,104.062305,90.110502,108.19545600000001,131.649593,103.986639,104.214208,81.476959,72.25093000000001,124.079628,89.586208,91.676391,69.209046,99.922684,104.653352,142.648322,103.194693,106.09108599999999,117.98101700000001,75.081583,90.740542,116.15598299999999,193.690405,85.398562,117.76577300000001,96.28054399999999,56,100.0
MIMAT0000086,10429.495743,4201.826992,5149.529507,13851.401202,5932.755302,6070.639189,5948.773055,5460.346195,4253.024106,15316.960173,7194.901293,17391.425036999997,8928.683052999999,16027.598167000002,6192.546826,6208.170765,5563.864729999999,5199.907436,4829.162335,5122.779695,5839.056565999999,11877.693172,8572.287264999999,11289.346693,7064.846726,5458.706757,14029.702261,5529.858349,15586.294342,14642.049873999998,6538.859011,5853.114025,7941.033442,12000.094532000001,11558.060051,7019.691430000001,3259.485469,3557.16478,7875.095053000001,9689.047779,8840.671446,4104.2037,2108.8403860000003,6700.148909,9968.744705,9531.792943,10624.51687,5540.312183999999,5898.259186,8528.409583999999,8581.125119,4355.316533,8759.764709000001,2844.839583,5645.414325,5951.246758,56,100.0
MIMAT0000087,33705.290516,89286.91915999999,66309.12663099999,29229.217076,30299.985388,39944.01668,52348.531276,65004.830531,20072.029801,29386.032626,37295.196647000004,60769.748867,42550.413324,59026.338658,94977.883542,52187.045773,54832.106646,28114.300046,57380.066239,75797.008957,52217.623376,57968.743933,47113.427412,46936.290596,50444.394691,68958.29247,80191.070837,22492.302284,50299.769846,35074.460375,20515.654344,27331.511251,47815.477047,78120.81112,41601.702324,28594.745069,71755.669788,58238.637068,63031.505506999994,57079.338895999994,69806.680573,28282.503495999998,26848.530398,34478.654517,55932.965571999994,53074.563627,99662.632754,51493.006657000005,83040.42631499999,47058.561062,44101.793874,89257.880489,57397.74929099999,31692.397434000002,52837.011330999994,33876.637901,56,100.0
MIMAT0000088,25663.668047,31218.780129000002,13089.947441,23370.665304000002,9793.533024,29186.179221,27912.612533,23025.596755000002,10114.610034,21865.183741,25673.869113,33074.935796,22452.45514,44185.479958,24324.110105,26457.99414,33089.613205,17453.485958,25539.679970999998,24788.214567000003,48031.052827,23023.804373,22215.088136000002,18959.526377000002,21041.828705,27268.046004,38666.584261,11001.348645,22502.365295,26423.878513,12160.937367,19588.400770999997,23689.576259,24710.290975999997,27421.836279,17411.238696,24155.830017,23552.305973,21402.928572,36954.59823,25355.664167,25105.17507,10583.38647,15853.510686,37282.096774,28108.130632,54664.456616,23975.891668,24724.150078000002,22282.497239,19540.408607,26938.597175000003,26565.026208,13683.975763,23480.009614,14538.614547,56,100.0
MIMAT0000089,5.051269,5.441372,3.403523,2.118059,0.537339,8.967855,1.679022,2.882463,0.555443,,1.989742,7.3251409999999995,6.945419,4.31437,8.294823,3.117804,0.703174,2.465579,8.58726,2.765185,1.75268,6.470086,2.276836,7.508108999999999,0.431388,5.615954,,0.686683,11.791578000000001,2.96473,3.4774450000000003,2.187496,2.9185589999999997,6.277552,2.5813639999999998,2.767705,1.395726,3.477676,1.024836,8.669319,2.075356,,,10.214319,4.983493,15.34099,12.474086,9.707681000000001,10.689555,2.574225,4.72607,6.03869,20.143802,,6.495475,0.252043,51,91.07142857142857
MIMAT0000090,14.694605,9.250331,4.254405,11.296316,33.852332000000004,8.369997,6.716086000000001,5.764927,7.776197,30.217485,6.217938,23.903088999999998,10.765399,6.615368,13.824707000000002,5.923826999999999,3.5158699999999996,6.340063,17.174519,5.530368,4.673816,10.629429,5.692089999999999,7.249206999999999,3.4511060000000002,8.639928000000001,15.600558,19.913807000000002,11.791578,19.764853000000002,30.980863,10.624979999999999,5.837116999999999,13.662908000000002,8.17432,5.930797,11.165808,5.464918000000001,8.198687,12.462146,3.113035,28.311828,7.124461,8.882016,12.019012,22.439062,21.168143,4.853841,10.689556,5.57749,7.561712,9.946078,20.453708,7.243628999999999,9.319593,7.561299,56,100.0
MIMAT0000091,6.888096,3.8089600000000003,4.254404,3.530099,2.149355,0.597857,2.798369,4.804106,1.110885,32.578226,1.741024,17.734551,5.556336,3.451497,10.138118,4.053144,1.757935,5.987836,12.490559,1.65911,0.584226,4.1593409999999995,,6.990307,0.862776,6.911943,1.8000639999999999,21.973856,5.275180000000001,6.1765159999999995,6.322625,4.062492,4.377839,16.986317,0.860455,5.930796,4.187178,3.9744859999999997,2.8182990000000006,2.709162,3.113035,3.707502,2.03556,6.661512,2.345173,6.18219,12.096081,2.080218,6.73046,0.858075,2.363035,2.841736,7.127807,1.524974,10.166829,3.78065,55,98.21428571428571
MIMAT0000092,8707.930949,5672.085543,25393.681196,6261.689039,10671.544269,12321.233307999999,10650.03316,6928.000395,8528.821364,6507.146671,7145.903936,9152.569945,12498.975553,5536.775261,8093.597563,7780.790958,8734.124964,6600.356664,11467.113726,8406.15906,6116.85649,12057.46916,14908.721648,7874.452004,6040.7308219999995,7789.327437000001,2346.684009,7802.092458,7221.410777,4860.918437,5389.405744,7489.985956,8682.712175999999,6753.907409,5268.134943,7538.833864,11181.626289,10339.127969000001,5112.649961,9778.450125,8348.466139999999,7154.128914000001,14887.06966,9881.687104999999,7678.68314,10972.014369,9044.466331,14476.23248,9833.995156,10541.025006000002,9818.882823000002,6490.52636,9156.132755,10499.829394999999,7529.666671,7460.482126,56,100.0
MIMAT0000093,2091.68515,1844.624903,5244.828135000001,2452.006542,3271.8546380000003,1337.4059359999999,1778.083733,1625.22886,3302.106351,2931.5682540000003,1628.105088,1761.117924,1682.5276900000001,1945.4933959999998,1394.75927,2086.746029,1834.581116,1267.6601540000001,1793.566193,1844.930701,1429.019195,2143.909522,2577.37827,1625.634854,1395.5412560000002,2007.919358,2679.095909,7032.320794,1796.3538599999997,1181.197005,2192.0541670000002,2377.808039,2285.961113,1600.037225,985.651054,2379.8311750000003,2267.58952,2432.882113,1335.3611429999999,1744.700468,1766.128114,2140.576309,5148.440683,2975.0313220000003,1628.722743,1306.044991,1723.313498,2861.6856559999997,2360.8081279999997,2272.1831770000003,3030.356019,1693.319787,1982.769924,4288.609017,1870.1317490000001,3158.102739,56,100.0
MIMAT0000094,4.132858,3.264822,1.701761,2.118059,12.896127,2.9892849999999997,0.559674,5.284516,3.888099,5.665778,6.2179400000000005,5.397473,4.1672519999999995,3.163872,4.915451,0.935341,0.703174,3.874483,0.78066,3.3182210000000003,2.921135,1.848596,2.276836,1.035601,1.7255530000000001,3.887967,8.400299,0.686683,1.5515240000000001,3.458849,6.954887,3.437492,1.8241,3.323411,3.44182,1.976932,2.3262099999999997,0.993621,3.843135,6.50199,6.571961,5.055684,7.124459999999999,0.888202,2.052027,2.74764,4.914034,2.080218,3.5631839999999997,2.145188,4.253463,3.552171,3.718856,0.762488,3.388944,4.53678,56,100.0
MIMAT0000095,1.836826,11.971017,1.701761,9.178257,11.821449,1.793571,1.119348,3.362874,1.666328,3.305037,2.735894,11.56601,1.736355,4.889620000000001,2.764942,1.870683,2.461109,1.408903,10.14858,3.871257,7.010723,4.62149,1.138418,3.106804,1.2941639999999999,2.591978,2.400085,36.3942,9.309141,5.188275,2.845181,5.31249,8.755677,6.64682,1.72091,3.9538649999999995,6.97863,1.9872429999999999,2.8182989999999997,6.501989,2.767141,3.033411,1.52667,4.441008,6.449226,4.12146,13.986093,2.773624,4.750913,3.432301,5.671284,6.03869,13.94571,4.1936789999999995,6.213062,3.2765639999999996,56,100.0
MIMAT0000096,56.482386999999996,25.574446,27.228180000000002,30.358849,46.211121,26.305705,33.58043,24.020528,39.99187,60.434969,35.566613,37.782302,32.296197,37.391208999999996,32.257649,34.607622,28.47855,42.97153,39.423327,30.417023,40.311657999999994,41.131267,26.183614,30.032431000000003,28.040241,21.167823,42.001504000000004,43.947712,34.133517,44.96504,73.65858300000001,54.687396,40.130184,33.972635000000004,36.569332,51.795627,32.101698,32.292698,28.695405,39.553768,38.394089,67.072068,27.988952,30.198857,37.229625,36.177262,26.460178,35.363694,39.590946,41.616648,54.349805,26.64128,60.121500999999995,43.843012,46.315556,43.603493,56,100.0
