source,target,mirtarbase,correlation,qvalue
hsa-miR-652-3p,UBE2I,MIRT753413,-0.6563909774436091,4.582586038649635e-06
hsa-miR-20b-5p,CRIPT,,-0.6561175666438824,4.636988001578772e-06
hsa-miR-22-3p,MSL2,,-0.6558441558441559,4.6920993530505145e-06
hsa-miR-200c-3p,OSTM1,MIRT763673,-0.6555707450444292,4.747928512251828e-06
hsa-miR-193b-3p,ANAPC15,,-0.654272043745728,5.126684100152984e-06
hsa-miR-139-5p,DYNLL2,,-0.654066985645933,5.165138651393359e-06
hsa-miR-139-5p,TGIF1,,-0.6536568694463432,5.243228779787058e-06
hsa-miR-452-5p,ST8SIA2,,-0.6536568694463432,5.243228779787058e-06
hsa-miR-196a-5p,HOXC8,MIRT002942,-0.6532467532467533,5.340347176333805e-06
hsa-miR-139-5p,MYBL1,,-0.6531784005468217,5.340347176333805e-06
hsa-miR-141-3p,EIF4EBP2,,-0.65311004784689,5.340347176333805e-06
hsa-miR-224-5p,OCLN,,-0.6521531100478469,5.611456331381223e-06
hsa-miR-185-5p,KCNAB3,,-0.6521531100478469,5.611456331381223e-06
hsa-miR-141-3p,CYP26B1,,-0.6520164046479837,5.630113378828376e-06
hsa-miR-22-3p,AGO1,,-0.651742993848257,5.697525733638534e-06
hsa-miR-193b-3p,FAM83F,,-0.6514695830485304,5.76580225404148e-06
hsa-miR-193b-3p,PAK4,,-0.6512645249487355,5.805030332499111e-06
hsa-miR-224-5p,USP3,,-0.6511961722488039,5.805030332499111e-06
hsa-miR-22-3p,H3-3B,MIRT030659,-0.6505126452494874,6.0220597965652e-06
hsa-miR-20b-5p,TMEM50B,,-0.6504442925495557,6.0220597965652e-06
hsa-miR-21-5p,PDZD2,,-0.6501708817498291,6.09452994302744e-06
hsa-miR-378a-3p,PRIM2,,-0.6498974709501026,6.132556455574069e-06
hsa-miR-193b-3p,ETV6,,-0.6498974709501026,6.132556455574069e-06
hsa-miR-200c-3p,NR5A2,,-0.6498291182501709,6.132556455574069e-06
hsa-miR-22-3p,ITGA10,,-0.6496924128503077,6.154260608496848e-06
hsa-miR-378a-3p,PLAGL2,,-0.6494873547505126,6.1942595138145485e-06
hsa-let-7b-5p,ACER3,,-0.6494190020505811,6.1942595138145485e-06
hsa-miR-429,GJC1,,-0.6493506493506495,6.1942595138145485e-06
hsa-miR-21-5p,SOX5,MIRT000960,-0.6491455912508545,6.243097198931773e-06
hsa-miR-22-3p,QSOX1,,-0.6489405331510594,6.292408058310603e-06
hsa-miR-22-3p,RSBN1,,-0.648667122351333,6.369088951229381e-06
hsa-miR-223-3p,AKAP1,,-0.6463431305536568,7.314797800914637e-06
hsa-miR-145-5p,TPM3,MIRT021512,-0.645933014354067,7.46538962830374e-06
hsa-miR-452-5p,TRIM24,,-0.6450212752355852,7.85623453958669e-06
hsa-miR-200a-3p,CYP26B1,,-0.644771018455229,7.902283699468867e-06
hsa-miR-20b-5p,RIMKLA,,-0.644771018455229,7.902283699468867e-06
hsa-miR-185-5p,SYNGAP1,,-0.6444292549555707,8.031011242720793e-06
hsa-miR-486-5p,HAT1,MIRT735253,-0.6442925495557075,8.060520984172225e-06
hsa-miR-200b-3p,ABCA1,,-0.643814080656186,8.260287344231189e-06
hsa-miR-22-3p,STAG2,,-0.6435406698564594,8.360001507908954e-06
hsa-miR-224-5p,GPR173,,-0.6431305536568694,8.531432281981446e-06
hsa-miR-200b-3p,IAH1,,-0.6427204374572797,8.659980910612445e-06
hsa-miR-365a-3p,SMARCC1,,-0.6426520847573479,8.659980910612445e-06
hsa-miR-365b-3p,SMARCC1,,-0.6426520847573479,8.659980910612445e-06
hsa-let-7b-5p,ACVR1C,,-0.6425837320574163,8.659980910612445e-06
hsa-miR-378a-3p,RAB15,,-0.6423103212576897,8.756501475686877e-06
hsa-miR-139-5p,CADM1,,-0.6421736158578265,8.756501475686877e-06
hsa-miR-486-5p,CADM1,MIRT438847,-0.6421736158578265,8.756501475686877e-06
hsa-miR-185-5p,BSN,,-0.6421052631578947,8.756501475686877e-06
hsa-miR-141-3p,FOXN3,,-0.6407382091592618,9.422815731094023e-06
hsa-miR-200a-3p,GPC6,,-0.6407382091592618,9.422815731094023e-06
hsa-miR-429,SOX5,,-0.6406698564593302,9.422815731094023e-06
hsa-miR-486-5p,POU2F1,,-0.6402597402597404,9.615876993128351e-06
hsa-miR-200b-3p,FLI1,,-0.6400546821599453,9.692796470494128e-06
hsa-miR-378a-3p,AGO1,MIRT043875,-0.6397129186602871,9.850800758745293e-06
hsa-miR-378a-3p,CSNK1G2,,-0.6395078605604921,9.926111334356108e-06
hsa-miR-223-3p,TBC1D4,,-0.6394395078605606,9.926111334356108e-06
hsa-miR-22-3p,MAX,MIRT030633,-0.6393711551606288,9.926111334356108e-06
hsa-miR-378a-3p,SYT12,,-0.6391660970608338,1.0006040082792412e-05
hsa-miR-378a-3p,ZNF652,,-0.6388243335611756,1.016941290098933e-05
hsa-miR-20b-5p,RETREG2,,-0.6384825700615173,1.0334177303225597e-05
hsa-miR-196a-5p,GYG2,,-0.6384142173615859,1.0334177303225597e-05
hsa-miR-139-5p,IGF1R,MIRT006942,-0.6377306903622694,1.067346222696069e-05
hsa-miR-139-5p,TM9SF4,,-0.6376623376623377,1.067346222696069e-05
hsa-miR-141-3p,QKI,MIRT099339,-0.6376623376623377,1.067346222696069e-05
hsa-miR-486-5p,RUBCNL,,-0.6373205741626795,1.0847671751535258e-05
hsa-miR-20b-5p,ZBTB43,,-0.6371838687628161,1.0891276918646552e-05
hsa-miR-148a-3p,TEK,,-0.636637047163363,1.1204397826133411e-05
hsa-miR-22-3p,ENO1,,-0.6364319890635681,1.1249488361432293e-05
hsa-miR-145-5p,GINS2,,-0.6364319890635681,1.1249488361432293e-05
hsa-miR-200c-3p,FSTL1,,-0.6358168147641833,1.1619304819114789e-05
hsa-miR-139-5p,DTX3,,-0.63568010936432,1.166646621670978e-05
hsa-miR-215-5p,SLC11A2,,-0.6356117566643883,1.1666791772594005e-05
hsa-miR-185-5p,HOOK3,,-0.6353383458646616,1.180931117466838e-05
hsa-miR-22-3p,PHF12,,-0.6351332877648668,1.1858462685059564e-05
hsa-miR-20b-5p,PAFAH2,,-0.6351332877648668,1.1858462685059564e-05
hsa-miR-200a-3p,TMEM170B,,-0.6348598769651402,1.2003559152320625e-05
hsa-miR-429,GPC6,,-0.6347231715652768,1.205309080785164e-05
hsa-let-7b-5p,KLHL31,,-0.6345864661654135,1.2055872117749344e-05
hsa-miR-200b-3p,FSTL1,,-0.6345864661654135,1.2055872117749344e-05
hsa-miR-15a-5p,VMA21,,-0.6344497607655503,1.2106078608878542e-05
hsa-miR-22-3p,PCNP,,-0.6342447026657553,1.2205551080062067e-05
hsa-miR-20b-5p,CAPRIN1,,-0.6340396445659604,1.2305915689174188e-05
hsa-miR-22-3p,TMEM50B,,-0.6336978810663022,1.2411946718868698e-05
hsa-miR-139-5p,CUL3,,-0.6336978810663022,1.2411946718868698e-05
hsa-miR-181c-5p,NMT2,MIRT727076,-0.6336978810663022,1.2411946718868698e-05
hsa-miR-452-5p,SKP1,,-0.6335611756664389,1.2464420628823267e-05
hsa-miR-193a-5p,SLC7A1,,-0.6334928229665072,1.2467222163539351e-05
hsa-miR-135b-5p,PHLDB2,,-0.6333618277429907,1.2516028020029648e-05
hsa-miR-486-5p,CD47,,-0.6330143540669857,1.2725336678925398e-05
hsa-miR-20b-5p,MTMR3,MIRT157601,-0.6321257689678742,1.335312279618504e-05
hsa-miR-22-3p,TLK2,,-0.6320574162679427,1.3356603247534788e-05
hsa-miR-452-5p,XKR6,,-0.6319207108680794,1.341357727267815e-05
hsa-miR-139-5p,KCTD15,,-0.6315105946684894,1.3687029812994324e-05
hsa-miR-20b-5p,ERBB3,,-0.6314422419685578,1.3691041382378123e-05
hsa-miR-20b-5p,FBXO21,MIRT727673,-0.6308954203691046,1.408129838157066e-05
hsa-miR-139-5p,KIAA1549,,-0.6306220095693781,1.4202427513712874e-05
hsa-miR-20b-5p,RUNDC1,MIRT146081,-0.6306220095693781,1.4202427513712874e-05
hsa-miR-15a-5p,PDIK1L,MIRT248550,-0.6304853041695148,1.4263583451641474e-05
hsa-miR-20b-5p,SOWAHC,,-0.6301435406698565,1.4496287267988258e-05
hsa-miR-20b-5p,E2F5,MIRT173123,-0.6300751879699248,1.4501411391853062e-05
hsa-miR-20b-5p,REPS2,,-0.6296650717703349,1.4796302310217008e-05
hsa-miR-22-3p,RFXANK,,-0.6295967190704033,1.4801814796268e-05
hsa-miR-139-5p,MAPK8,,-0.6293916609706083,1.492488441398252e-05
hsa-miR-378a-3p,CBX5,,-0.6291866028708134,1.5049038312474235e-05
hsa-miR-224-5p,SDC4,,-0.6289131920710869,1.5234201326161764e-05
hsa-miR-200b-3p,GJC1,,-0.6285714285714287,1.5428094123557962e-05
hsa-miR-185-5p,PDE7A,,-0.6285714285714287,1.5428094123557962e-05
hsa-miR-452-5p,COL23A1,,-0.628503075871497,1.5434766635244417e-05
hsa-miR-139-5p,YWHAQ,,-0.628092959671907,1.5748140825109653e-05
hsa-miR-378a-3p,ABI2,,-0.6278195488721805,1.5941915389225068e-05
hsa-miR-22-3p,NPAS3,,-0.6277511961722488,1.5949224250829653e-05
hsa-miR-22-3p,FBXO46,,-0.6276828434723172,1.5956712376742276e-05
hsa-miR-20b-5p,LDLRAP1,,-0.6273410799726591,1.6216692773118055e-05
hsa-miR-196a-5p,EBF1,,-0.627136021872864,1.635218567972216e-05
hsa-miR-185-5p,FAM76A,,-0.6268626110731375,1.644127174421609e-05
hsa-miR-185-5p,AGO1,MIRT045361,-0.6268626110731375,1.644127174421609e-05
hsa-miR-452-5p,ATP2B1,,-0.6268626110731375,1.644127174421609e-05
hsa-miR-193a-5p,SEC61A1,,-0.6264524948735475,1.6774576126892747e-05
hsa-miR-20b-5p,GOSR1,,-0.6255639097744361,1.7587561912381855e-05
hsa-miR-20b-5p,ARL4A,,-0.6251537935748462,1.794258930875915e-05
hsa-miR-486-5p,SRSF3,,-0.6250854408749146,1.7952240204714524e-05
hsa-miR-200a-3p,SOX5,,-0.6248803827751196,1.810220675252632e-05
hsa-miR-20b-5p,FAM102A,MIRT727732,-0.624812030075188,1.8112279581159143e-05
hsa-miR-148a-3p,EPAS1,,-0.624606971975393,1.8263782705606885e-05
hsa-miR-135b-5p,YWHAG,,-0.624098453825437,1.871519844672297e-05
hsa-miR-22-3p,TMEM229B,,-0.62406015037594,1.871519844672297e-05
hsa-miR-378a-3p,NFX1,,-0.6231715652768285,1.9615633346874987e-05
hsa-miR-141-3p,TLN2,,-0.6231032125768968,1.9627160635838788e-05
hsa-miR-20b-5p,SOCS6,,-0.6228298017771703,1.986750913211833e-05
hsa-miR-15a-5p,LAMTOR3,,-0.622693096377307,1.995630420803889e-05
hsa-miR-93-5p,COX7A2L,,-0.6226247436773753,1.9968537946519137e-05
hsa-miR-326,MAPK4,,-0.6221462747778538,2.044792432100893e-05
hsa-miR-365a-3p,EHF,,-0.6218728639781271,2.0631782921707503e-05
hsa-miR-365b-3p,EHF,,-0.6218728639781271,2.0631782921707503e-05
hsa-miR-20b-5p,C15orf61,,-0.6217361585782638,2.0724536753627707e-05
hsa-miR-378a-3p,BMP8A,,-0.621326042378674,2.1139922061984788e-05
hsa-miR-181c-5p,ACVR1C,,-0.6207108680792892,2.1812294796691738e-05
hsa-miR-185-5p,IKZF3,,-0.6205741626794259,2.185599549213013e-05
hsa-miR-139-5p,ESRRG,,-0.6205058099794941,2.185599549213013e-05
hsa-miR-20b-5p,ERMP1,,-0.6205058099794941,2.185599549213013e-05
hsa-miR-139-5p,PRDM15,,-0.6203691045796309,2.188616226732932e-05
hsa-miR-185-5p,ZNF81,,-0.6203691045796309,2.188616226732932e-05
hsa-miR-181c-5p,TBC1D2B,,-0.6194805194805195,2.2928103794291648e-05
hsa-miR-224-5p,FUT9,,-0.619249437498471,2.3153224727636904e-05
hsa-miR-20b-5p,ZNF70,MIRT484867,-0.618591934381408,2.388507936938584e-05
hsa-miR-185-5p,CBX5,,-0.6185235816814765,2.388507936938584e-05
hsa-miR-20b-5p,RAPGEFL1,,-0.6185235816814765,2.388507936938584e-05
hsa-miR-20b-5p,ZNF652,MIRT484884,-0.6183185235816816,2.408464849022086e-05
hsa-miR-22-3p,DEUP1,,-0.617950647420927,2.4488895109224595e-05
hsa-miR-20b-5p,CDC23,,-0.6179084073820915,2.4488895109224595e-05
hsa-miR-20b-5p,GNB5,MIRT696201,-0.6177717019822283,2.4600222773406843e-05
hsa-miR-224-5p,RBM18,,-0.6176349965823651,2.4712195678310743e-05
hsa-miR-18a-5p,FRS2,,-0.6174982911825018,2.4824816697596515e-05
hsa-miR-224-5p,CBX5,,-0.616883116883117,2.560684517195908e-05
hsa-miR-20b-5p,SNX12,,-0.6161995898838005,2.651155652873646e-05
hsa-miR-200a-3p,GJC1,,-0.6161312371838688,2.653196300865758e-05
hsa-miR-200b-3p,BNC2,,-0.6154477101845522,2.7467149520004688e-05
hsa-miR-185-5p,SNX30,,-0.6153793574846207,2.74885127971202e-05
hsa-miR-182-5p,FOXN2,,-0.6149008885850992,2.805355134250889e-05
