id,label,type
gene99,IRGQ,messenger RNA
gene100,ERO1A,messenger RNA
gene101,TSC22D2,messenger RNA
gene102,TNIK,messenger RNA
gene103,FSTL4,messenger RNA
gene104,ACSL6,messenger RNA
gene105,ERGIC2,messenger RNA
gene106,FZD3,messenger RNA
gene107,ETNK2,messenger RNA
gene108,SLC1A4,messenger RNA
gene109,PPP1R12B,messenger RNA
gene110,TOR1AIP2,messenger RNA
gene111,CPD,messenger RNA
gene112,DNAL1,messenger RNA
gene113,MXD1,messenger RNA
gene114,PRLR,messenger RNA
gene115,CACNA1E,messenger RNA
gene116,BZW1,messenger RNA
gene117,SKIL,messenger RNA
gene118,DNAJC10,messenger RNA
gene119,CHUK,messenger RNA
gene120,NR6A1,messenger RNA
gene121,UTP15,messenger RNA
gene122,FRMD5,messenger RNA
gene123,CDK14,messenger RNA
gene124,FAM104A,messenger RNA
gene125,SYNJ2BP,messenger RNA
gene126,PLEKHA3,messenger RNA
gene127,ARFGEF3,messenger RNA
gene128,ENTPD7,messenger RNA
gene129,RAB22A,messenger RNA
gene130,TMX4,messenger RNA
gene131,SLC30A1,messenger RNA
gene132,KCTD15,messenger RNA
gene133,SRD5A3,messenger RNA
gene134,CPEB4,messenger RNA
gene135,SLCO5A1,messenger RNA
gene136,SLC30A7,messenger RNA
gene137,SYNCRIP,messenger RNA
gene138,OSMR,messenger RNA
gene139,OLR1,messenger RNA
gene140,TRPM6,messenger RNA
gene141,CLDN12,messenger RNA
gene142,KCNK6,messenger RNA
gene143,KCNC3,messenger RNA
gene144,MYCL,messenger RNA
gene145,SYT1,messenger RNA
gene146,TUSC2,messenger RNA
gene147,ICOS,messenger RNA
gene148,BACE2,messenger RNA
gene149,CBX5,messenger RNA
gene150,DNAJB9,messenger RNA
gene151,SLC25A24,messenger RNA
gene152,NRAS,messenger RNA
gene153,PLAGL2,messenger RNA
gene154,WASL,messenger RNA
gene155,PAX2,messenger RNA
gene156,TGFBR1,messenger RNA
gene157,PLPP6,messenger RNA
gene158,SAMD12,messenger RNA
gene159,LIPH,messenger RNA
gene160,EIF4G2,messenger RNA
gene161,VAV3,messenger RNA
gene162,ACP3,messenger RNA
gene163,FBXO45,messenger RNA
gene164,ADCY9,messenger RNA
gene165,LEPROTL1,messenger RNA
gene166,PARD6B,messenger RNA
gene167,SLC26A9,messenger RNA
gene168,GRIN3A,messenger RNA
gene169,MSI2,messenger RNA
gene170,MAPK1IP1L,messenger RNA
gene171,PRKAR2A,messenger RNA
gene172,CACFD1,messenger RNA
gene173,B3GAT1,messenger RNA
gene174,DDX19B,messenger RNA
gene175,RAB15,messenger RNA
gene176,REEP1,messenger RNA
gene177,BEGAIN,messenger RNA
gene178,B3GAT3,messenger RNA
gene179,IDH2,messenger RNA
gene180,RAB40C,messenger RNA
gene181,SOST,messenger RNA
gene182,SLC25A4,messenger RNA
gene183,MYCBP,messenger RNA
gene184,HNRNPA1,messenger RNA
gene185,ZNF784,messenger RNA
gene186,XKRX,messenger RNA
gene187,ZNF282,messenger RNA
gene188,STEAP3,messenger RNA
gene189,RBM38,messenger RNA
gene190,ZNF710,messenger RNA
gene191,TRIM41,messenger RNA
gene192,TEAD3,messenger RNA
gene193,PIAS4,messenger RNA
gene194,DDX19A,messenger RNA
gene195,ABCB9,messenger RNA
gene196,LRRC59,messenger RNA
gene197,GPATCH3,messenger RNA
gene198,ZNF652,messenger RNA
gene199,EIF2B2,messenger RNA
gene200,KLK10,messenger RNA
gene201,SREBF2,messenger RNA
gene202,BIN3,messenger RNA
gene203,ZNF689,messenger RNA
gene204,RPUSD2,messenger RNA
gene205,ERP29,messenger RNA
gene206,CYB561,messenger RNA
gene207,MAP2K6,messenger RNA
gene208,HMBOX1,messenger RNA
gene209,EIF4B,messenger RNA
gene210,SGSM2,messenger RNA
gene211,MYLK4,messenger RNA
gene212,NXPE3,messenger RNA
gene213,FBXW7,messenger RNA
gene214,FAM135A,messenger RNA
gene215,PHF21A,messenger RNA
gene216,SEMA6D,messenger RNA
gene217,MIGA1,messenger RNA
gene218,VMA21,messenger RNA
gene219,ESRP2,messenger RNA
gene220,MSL1,messenger RNA
gene221,KIF1B,messenger RNA
gene222,KPNA5,messenger RNA
gene223,ATP10B,messenger RNA
gene224,ZNF704,messenger RNA
gene225,RSF1,messenger RNA
gene226,ELL,messenger RNA
gene227,ENAH,messenger RNA
gene228,SIAH1,messenger RNA
gene229,MYLK,messenger RNA
gene230,SPTLC1,messenger RNA
gene231,MAPK8,messenger RNA
gene232,KIAA0319L,messenger RNA
gene233,KIAA0586,messenger RNA
gene234,DENND4A,messenger RNA
gene235,RNF24,messenger RNA
gene236,KIF5C,messenger RNA
gene237,STAG1,messenger RNA
gene238,TBL1XR1,messenger RNA
gene239,GPRIN3,messenger RNA
gene240,PPM1K,messenger RNA
gene241,DENND6A,messenger RNA
gene242,ZNF449,messenger RNA
gene243,TNPO1,messenger RNA
gene244,TMEM161B,messenger RNA
gene245,CREBRF,messenger RNA
gene246,KCNC2,messenger RNA
gene247,NPAS3,messenger RNA
gene248,CNKSR3,messenger RNA
gene249,RNF152,messenger RNA
gene250,ARL10,messenger RNA
gene251,P2RY2,messenger RNA
gene252,DICER1,messenger RNA
gene253,PPM1A,messenger RNA
gene254,PAK5,messenger RNA
gene255,ASB6,messenger RNA
gene256,SFXN2,messenger RNA
gene257,PIK3R1,messenger RNA
gene258,CYB561D1,messenger RNA
gene259,RNF144B,messenger RNA
gene260,MACC1,messenger RNA
gene261,RLIM,messenger RNA
gene262,NAPEPLD,messenger RNA
gene263,CNNM2,messenger RNA
gene264,A1CF,messenger RNA
gene265,ABI2,messenger RNA
gene266,MINDY1,messenger RNA
gene267,PLEKHA1,messenger RNA
gene268,LDLRAD4,messenger RNA
gene269,CYLD,messenger RNA
gene270,MBNL2,messenger RNA
gene271,CNOT6L,messenger RNA
gene272,MIPOL1,messenger RNA
gene273,MBD1,messenger RNA
gene274,NEK10,messenger RNA
gene275,TRAM1,messenger RNA
gene276,PDCD4,messenger RNA
gene277,TOMM20,messenger RNA
gene278,LRIG2,messenger RNA
gene279,TRAK1,messenger RNA
gene280,KLHDC10,messenger RNA
gene281,PHLPP2,messenger RNA
gene282,XPO7,messenger RNA
gene283,ZNF609,messenger RNA
gene284,WAPL,messenger RNA
gene285,DNAJC16,messenger RNA
gene286,AHCYL2,messenger RNA
gene287,AMMECR1,messenger RNA
gene288,CCDC28A,messenger RNA
gene289,LRIG1,messenger RNA
gene290,RAB10,messenger RNA
gene291,PIAS1,messenger RNA
gene292,WBP11,messenger RNA
gene293,RAB9B,messenger RNA
gene294,PHF20,messenger RNA
gene295,GALNT7,messenger RNA
gene296,AGO4,messenger RNA
gene297,THUMPD1,messenger RNA
gene298,CDC37L1,messenger RNA
gene299,PHIP,messenger RNA
gene300,SBNO1,messenger RNA
gene301,RCOR3,messenger RNA
gene302,UBE2W,messenger RNA
gene303,RAB9A,messenger RNA
gene304,KMT2A,messenger RNA
gene305,SYS1,messenger RNA
gene306,AMMECR1L,messenger RNA
gene307,TGIF2,messenger RNA
gene308,UBE4A,messenger RNA
gene309,ZNRF3,messenger RNA
gene310,CCNT2,messenger RNA
gene311,CSDE1,messenger RNA
gene312,E2F3,messenger RNA
gene313,PDIK1L,messenger RNA
gene314,LAMTOR3,messenger RNA
gene315,CDC6,messenger RNA
gene316,PDLIM5,messenger RNA
gene317,PLEKHA5,messenger RNA
gene318,PCGF5,messenger RNA
gene319,NFATC2,messenger RNA
gene320,SMS,messenger RNA
gene321,CLOCK,messenger RNA
gene322,SHOC2,messenger RNA
gene323,EPC1,messenger RNA
gene324,ZBTB10,messenger RNA
gene325,USP44,messenger RNA
gene326,ACVR2A,messenger RNA
gene327,RFX3,messenger RNA
gene328,DCAF5,messenger RNA
gene329,RUBCNL,messenger RNA
gene330,DCAF10,messenger RNA
gene331,RSBN1,messenger RNA
gene332,STRBP,messenger RNA
gene333,ETNK1,messenger RNA
gene334,RBBP6,messenger RNA
gene335,PCDHA11,messenger RNA
gene336,PCDHA2,messenger RNA
gene337,PCDHA3,messenger RNA
gene338,PCDHA4,messenger RNA
gene339,PCDHA5,messenger RNA
gene340,PCDHA6,messenger RNA
gene341,PCDHA7,messenger RNA
gene342,PCDHA8,messenger RNA
gene343,UBFD1,messenger RNA
gene344,STOX2,messenger RNA
gene345,CDC42SE2,messenger RNA
gene346,CHPT1,messenger RNA
gene347,MNT,messenger RNA
gene348,SLC39A10,messenger RNA
gene349,DCUN1D1,messenger RNA
gene350,NUFIP2,messenger RNA
gene351,MIB1,messenger RNA
gene352,DMTF1,messenger RNA
gene353,PELI2,messenger RNA
gene354,BACH2,messenger RNA
gene355,SEC24A,messenger RNA
gene356,GAN,messenger RNA
gene357,TSPYL2,messenger RNA
gene358,PHACTR4,messenger RNA
gene359,CCNJL,messenger RNA
gene360,YRDC,messenger RNA
gene361,SNIP1,messenger RNA
gene362,NAA25,messenger RNA
gene363,WDR82,messenger RNA
gene364,GPR63,messenger RNA
gene365,C1orf21,messenger RNA
gene366,CCDC85C,messenger RNA
gene367,UBE2QL1,messenger RNA
gene368,CDK6,messenger RNA
gene369,PTPN3,messenger RNA
gene370,SCOC,messenger RNA
gene371,SETD6,messenger RNA
gene372,ETV1,messenger RNA
gene373,TBP,messenger RNA
gene374,SRPRA,messenger RNA
gene375,ZMYM2,messenger RNA
gene376,KRAS,messenger RNA
gene377,CRKL,messenger RNA
gene378,UBE2K,messenger RNA
gene379,PDK3,messenger RNA
gene380,PRKAB2,messenger RNA
gene381,TSPAN5,messenger RNA
gene382,ARIH1,messenger RNA
gene383,SMAD5,messenger RNA
gene384,HS3ST3B1,messenger RNA
gene385,PCM1,messenger RNA
gene386,EIF3M,messenger RNA
gene387,NEBL,messenger RNA
gene388,RRAGA,messenger RNA
gene389,SOS2,messenger RNA
gene390,UBL3,messenger RNA
gene391,RANBP3,messenger RNA
gene392,AP3M1,messenger RNA
gene393,AGO1,messenger RNA
gene394,TLK1,messenger RNA
gene395,CFAP45,messenger RNA
gene396,PDCD6IP,messenger RNA
gene397,SOCS5,messenger RNA
gene398,C16orf72,messenger RNA
gene399,GDI2,messenger RNA
gene400,KDSR,messenger RNA
gene401,CDK17,messenger RNA
gene402,NECTIN1,messenger RNA
gene403,RORA,messenger RNA
gene404,SNAP25,messenger RNA
gene405,SRPK1,messenger RNA
gene406,KMT2D,messenger RNA
gene407,FUBP1,messenger RNA
gene408,BMPR1A,messenger RNA
gene409,LRP2,messenger RNA
gene410,XPR1,messenger RNA
gene411,TMED8,messenger RNA
gene412,PPIG,messenger RNA
gene413,NAA15,messenger RNA
gene414,AREL1,messenger RNA
gene415,ZC2HC1A,messenger RNA
gene416,TTC14,messenger RNA
gene417,DIAPH1,messenger RNA
gene418,INSR,messenger RNA
gene419,U2SURP,messenger RNA
gene420,ATXN7L3B,messenger RNA
gene421,SLITRK6,messenger RNA
gene422,DCUN1D5,messenger RNA
gene423,MAP3K21,messenger RNA
gene424,GPR174,messenger RNA
gene425,PRPF38A,messenger RNA
gene426,WDFY2,messenger RNA
gene427,AMER1,messenger RNA
gene428,CIAPIN1,messenger RNA
gene429,SLC10A7,messenger RNA
gene430,PHKG2,messenger RNA
gene431,IGF1R,messenger RNA
gene432,KCNJ2,messenger RNA
gene433,HMGXB4,messenger RNA
gene434,IP6K1,messenger RNA
gene435,FAM133B,messenger RNA
gene436,MINDY2,messenger RNA
gene437,UBE2V1,messenger RNA
gene438,HELZ,messenger RNA
gene439,ZBTB20,messenger RNA
gene440,ARHGAP26,messenger RNA
gene441,EVI5,messenger RNA
gene442,LRCH3,messenger RNA
gene443,POU2F1,messenger RNA
gene444,TRPM3,messenger RNA
gene445,WNK3,messenger RNA
gene446,ARMCX2,messenger RNA
gene447,JADE2,messenger RNA
gene448,IKBKB,messenger RNA
gene449,RNF43,messenger RNA
gene450,NUP50,messenger RNA
gene451,ESRRG,messenger RNA
gene452,BDNF,messenger RNA
gene453,ZNF831,messenger RNA
gene454,UQCC1,messenger RNA
gene455,ZBTB37,messenger RNA
gene456,FBXL20,messenger RNA
gene457,ZBTB44,messenger RNA
gene458,LPP,messenger RNA
gene459,ZC3H11A,messenger RNA
gene460,SUSD6,messenger RNA
gene461,CPEB3,messenger RNA
gene462,TNRC6B,messenger RNA
gene463,TOGARAM1,messenger RNA
gene464,MOB4,messenger RNA
gene465,POLR1A,messenger RNA
gene466,MYEF2,messenger RNA
gene467,OTUD4,messenger RNA
gene468,KIF21A,messenger RNA
gene469,SRSF10,messenger RNA
gene470,VAPB,messenger RNA
gene471,USP15,messenger RNA
gene472,SLC39A9,messenger RNA
gene473,FRS2,messenger RNA
gene474,TLE4,messenger RNA
gene475,USP25,messenger RNA
gene476,DCUN1D4,messenger RNA
gene477,SHROOM3,messenger RNA
gene478,MCF2L,messenger RNA
gene479,COG3,messenger RNA
gene480,MYB,messenger RNA
gene481,TXLNG,messenger RNA
gene482,ZBTB33,messenger RNA
gene483,PPP1R3F,messenger RNA
gene484,KIF3B,messenger RNA
gene485,NPEPPS,messenger RNA
gene486,IPO7,messenger RNA
gene487,DYRK2,messenger RNA
gene488,GLS2,messenger RNA
gene489,ARMC8,messenger RNA
gene490,BICD1,messenger RNA
gene491,GABPA,messenger RNA
gene492,GOLGA1,messenger RNA
gene493,PAFAH1B2,messenger RNA
gene494,NCKAP1,messenger RNA
gene495,FAM110C,messenger RNA
gene496,RGP1,messenger RNA
gene497,PTCH1,messenger RNA
gene498,PIP4P1,messenger RNA
gene499,ACVR2B,messenger RNA
gene500,MFN2,messenger RNA
gene501,PLXNB1,messenger RNA
gene502,ZBTB43,messenger RNA
gene503,TMEM87B,messenger RNA
gene504,VTI1A,messenger RNA
gene505,ZNRF2,messenger RNA
gene506,SEL1L3,messenger RNA
gene507,ARPP19,messenger RNA
gene508,OCRL,messenger RNA
gene509,BAG5,messenger RNA
gene510,NCBP3,messenger RNA
gene511,SLC4A7,messenger RNA
gene512,UBE2J1,messenger RNA
gene513,TMCC1,messenger RNA
gene514,PPP6R3,messenger RNA
gene515,BEST4,messenger RNA
gene516,ZDHHC14,messenger RNA
gene517,MTMR11,messenger RNA
gene518,SLC7A2,messenger RNA
gene519,GIGYF1,messenger RNA
gene520,HECTD4,messenger RNA
gene521,WDR47,messenger RNA
gene522,ANGEL1,messenger RNA
gene523,DCTN5,messenger RNA
gene524,SLC4A8,messenger RNA
gene525,SRP72,messenger RNA
gene526,ATP7A,messenger RNA
gene527,GNA13,messenger RNA
gene528,ANKIB1,messenger RNA
gene529,SALL4,messenger RNA
gene530,JPH1,messenger RNA
gene531,TAOK1,messenger RNA
gene532,ZMAT3,messenger RNA
gene533,IPPK,messenger RNA
gene534,IRF2BPL,messenger RNA
gene535,LUZP1,messenger RNA
gene536,ONECUT2,messenger RNA
gene537,CCDC6,messenger RNA
gene538,TMEM154,messenger RNA
gene539,SCN3A,messenger RNA
gene540,UBXN10,messenger RNA
gene541,PNISR,messenger RNA
gene542,PPP2CA,messenger RNA
gene543,SLC33A1,messenger RNA
gene544,LYPD6,messenger RNA
gene545,ZBTB18,messenger RNA
gene546,BAHD1,messenger RNA
gene547,HSPA8,messenger RNA
gene548,C2orf69,messenger RNA
gene549,CACUL1,messenger RNA
gene550,RUNDC1,messenger RNA
gene551,CMTM4,messenger RNA
gene552,TPRG1L,messenger RNA
gene553,FAM102A,messenger RNA
gene554,SLC25A44,messenger RNA
gene555,LAPTM4A,messenger RNA
gene556,FAM3C,messenger RNA
gene557,EIF5B,messenger RNA
gene558,DERL2,messenger RNA
gene559,TVP23B,messenger RNA
gene560,JPT1,messenger RNA
gene561,SFMBT1,messenger RNA
gene562,TENT5C,messenger RNA
gene563,CCDC25,messenger RNA
gene564,UEVLD,messenger RNA
gene565,SLC38A1,messenger RNA
gene566,ERO1B,messenger RNA
gene567,CROT,messenger RNA
gene568,PRRG4,messenger RNA
gene569,ARL1,messenger RNA
gene570,HMGB3,messenger RNA
gene571,DNAJB6,messenger RNA
gene572,TMEM50B,messenger RNA
gene573,PITPNA,messenger RNA
gene574,TIMM17A,messenger RNA
gene575,SLC39A6,messenger RNA
gene576,GNA11,messenger RNA
gene577,PIGH,messenger RNA
gene578,TP53INP1,messenger RNA
gene579,SYAP1,messenger RNA
gene580,RAB11FIP4,messenger RNA
gene581,SMIM14,messenger RNA
gene582,DAZAP2,messenger RNA
gene583,COX7A2L,messenger RNA
gene584,YES1,messenger RNA
gene585,FAM177A1,messenger RNA
gene586,SYTL4,messenger RNA
gene587,SERP1,messenger RNA
gene588,SAR1B,messenger RNA
gene589,ENPP5,messenger RNA
gene590,EGLN3,messenger RNA
gene591,VANGL1,messenger RNA
gene592,LAMP1,messenger RNA
gene593,EIF2S1,messenger RNA
gene594,C6orf62,messenger RNA
gene595,LLPH,messenger RNA
gene596,C9orf64,messenger RNA
gene597,TRIM2,messenger RNA
gene598,ATM,messenger RNA
gene599,STK4,messenger RNA
gene600,PSD3,messenger RNA
gene601,BEND3,messenger RNA
gene602,KDM2A,messenger RNA
gene603,TRAPPC8,messenger RNA
gene604,EPHA7,messenger RNA
gene605,EHMT1,messenger RNA
gene606,CHRM3,messenger RNA
gene607,AEBP2,messenger RNA
gene608,BRWD3,messenger RNA
gene609,ANKRD52,messenger RNA
gene610,UHMK1,messenger RNA
gene611,ADAT2,messenger RNA
gene612,NEDD4,messenger RNA
gene613,BMP2K,messenger RNA
gene614,KIT,messenger RNA
