id,label,type,module_id,connected_component_id,is_in_largest_component,betweenness_centrality,closeness_centrality,degree_centrality,redundancy_coefficient,paths,pathway_reach,functional_impact
hsa-miR-22-3p,hsa-miR-22-3p,MicroRNA,1.0,0,1,0.0665327466367401,0.2840364558864982,0.0529217199558985,0.0662393162393162,"[('RPS3', 'KEGG:05130'), ('RAB5B', 'KEGG:04014'), ('RAB5B', 'KEGG:04144'), ('RAB5B', 'KEGG:04148'), ('TP53', 'KEGG:05205'), ('TP53', 'KEGG:04218'), ('TP53', 'KEGG:04010'), ('TP53', 'KEGG:05200'), ('TP53', 'KEGG:04211'), ('TP53', 'KEGG:05212'), ('TP53', 'KEGG:05220'), ('TP53', 'KEGG:05225'), ('TP53', 'KEGG:04919'), ('TP53', 'KEGG:05223'), ('TP53', 'KEGG:05210'), ('TP53', 'KEGG:04310'), ('TP53', 'KEGG:04151'), ('TP53', 'KEGG:05224'), ('TP53', 'KEGG:05226'), ('TP53', 'KEGG:05166'), ('TP53', 'KEGG:05202'), ('TP53', 'KEGG:01522'), ('TP53', 'KEGG:04110'), ('TP53', 'KEGG:05222'), ('TP53', 'KEGG:05215'), ('TP53', 'KEGG:04722'), ('TP53', 'KEGG:05213'), ('TP53', 'KEGG:05163'), ('TP53', 'KEGG:04115'), ('TP53', 'KEGG:05216'), ('TP53', 'KEGG:05214'), ('TP53', 'KEGG:05161'), ('TP53', 'KEGG:05218'), ('TP53', 'KEGG:05160'), ('TP53', 'KEGG:05131'), ('TP53', 'KEGG:05417'), ('TP53', 'KEGG:04210'), ('TP53', 'KEGG:01524'), ('TP53', 'KEGG:04071'), ('TP53', 'KEGG:05217'), ('TP53', 'KEGG:05167'), ('TP53', 'KEGG:05165'), ('TP53', 'KEGG:05162'), ('ETV1', 'KEGG:05202'), ('CUL3', 'KEGG:04340'), ('CUL3', 'KEGG:04120'), ('NFYA', 'KEGG:05017'), ('H3-3B', 'KEGG:05202'), ('H3-3B', 'KEGG:05131'), ('ITGA10', 'KEGG:04151'), ('ITGA10', 'KEGG:04510'), ('ITGA10', 'KEGG:04810'), ('ITGA10', 'KEGG:05414'), ('ITGA10', 'KEGG:05410'), ('ITGA10', 'KEGG:05165'), ('STAG2', 'KEGG:04110'), ('MAX', 'KEGG:04010'), ('MAX', 'KEGG:05200'), ('MAX', 'KEGG:03083'), ('MAX', 'KEGG:05202'), ('MAX', 'KEGG:05222'), ('ENO1', 'KEGG:04066'), ('DEUP1', 'KEGG:05166'), ('DEUP1', 'KEGG:04914'), ('DEUP1', 'KEGG:04110'), ('DEUP1', 'KEGG:04114'), ('DEUP1', 'KEGG:04120'), ('PAIP2B', 'KEGG:04144'), ('VPS53', 'KEGG:05225'), ('VPS53', 'KEGG:04310'), ('VPS53', 'KEGG:05224'), ('VPS53', 'KEGG:05226'), ('VPS53', 'KEGG:04340'), ('VPS53', 'KEGG:05165'), ('RUNX1', 'KEGG:05200'), ('RUNX1', 'KEGG:05220'), ('RUNX1', 'KEGG:05202'), ('RUNX1', 'KEGG:05221'), ('TRUB1', 'KEGG:04510'), ('PPM1K', 'KEGG:04910'), ('OTUD7A', 'KEGG:04120'), ('OTUD7A', 'KEGG:05165'), ('N4BP3', 'KEGG:04724'), ('CARMIL1', 'KEGG:05200'), ('CARMIL1', 'KEGG:04151'), ('CARMIL1', 'KEGG:04510'), ('CARMIL1', 'KEGG:05222'), ('CARMIL1', 'KEGG:05165'), ('PPP1R9A', 'KEGG:04144'), ('UNC5D', 'KEGG:05160'), ('UNC5D', 'KEGG:05130'), ('FBXW7', 'KEGG:03013'), ('FNBP4', 'KEGG:05200'), ('FNBP4', 'KEGG:04917'), ('FNBP4', 'KEGG:05224'), ('FNBP4', 'KEGG:01522'), ('FNBP4', 'KEGG:04929'), ('FNBP4', 'KEGG:04915'), ('FNBP4', 'KEGG:05207'), ('SFMBT2', 'KEGG:04360'), ('SFMBT2', 'KEGG:05205'), ('SFMBT2', 'KEGG:05200'), ('SFMBT2', 'KEGG:04810'), ('SFMBT2', 'KEGG:05163'), ('SFMBT2', 'KEGG:05135'), ('SFMBT2', 'KEGG:04611'), ('SFMBT2', 'KEGG:05130'), ('USP8', 'KEGG:05131'), ('USP8', 'KEGG:05100'), ('AMMECR1L', 'KEGG:04014'), ('AMMECR1L', 'KEGG:04144'), ('AMMECR1L', 'KEGG:05135'), ('AMMECR1L', 'KEGG:05131'), ('AMMECR1L', 'KEGG:05130'), ('ZFP91', 'KEGG:04140'), ('ZFP91', 'KEGG:04130'), ('IFFO2', 'KEGG:04310'), ('IFFO2', 'KEGG:03013'), ('KCNK12', 'KEGG:04914'), ('KCNK12', 'KEGG:04114'), ('LRCH1', 'KEGG:03082'), ('PDZD4', 'KEGG:04151'), ('KDM6B', 'KEGG:04360'), ('KDM6B', 'KEGG:04350')]",0.5982905982905983,0.6177063154105515
hsa-miR-452-5p,hsa-miR-452-5p,MicroRNA,1.0,0,1,0.0251599892429419,0.2730557311895944,0.0242557883131201,0.0745920745920745,"[('DAG1', 'KEGG:05414'), ('DAG1', 'KEGG:05410'), ('TMBIM6', 'KEGG:05130'), ('SKP1', 'KEGG:05200'), ('SKP1', 'KEGG:04310'), ('SKP1', 'KEGG:04350'), ('SKP1', 'KEGG:03083'), ('SKP1', 'KEGG:05170'), ('SKP1', 'KEGG:04110'), ('SKP1', 'KEGG:04114'), ('SKP1', 'KEGG:04120'), ('SKP1', 'KEGG:04141'), ('SKP1', 'KEGG:04710'), ('SKP1', 'KEGG:05131'), ('XKR6', 'KEGG:04148'), ('ATP2B1', 'KEGG:04022'), ('ATP2B1', 'KEGG:04024'), ('MIPOL1', 'KEGG:04015'), ('MIPOL1', 'KEGG:04810'), ('MIPOL1', 'KEGG:05131'), ('FAM126A', 'KEGG:05205'), ('RGP1', 'KEGG:04360'), ('ARIH1', 'KEGG:04520'), ('BZW1', 'KEGG:04015'), ('E2F3', 'KEGG:04120'), ('E2F3', 'KEGG:05131'), ('DR1', 'KEGG:04068'), ('DR1', 'KEGG:04211'), ('DR1', 'KEGG:04910'), ('DR1', 'KEGG:04152'), ('DR1', 'KEGG:04213'), ('DR1', 'KEGG:04931'), ('DR1', 'KEGG:04371'), ('DR1', 'KEGG:04921'), ('DR1', 'KEGG:04710'), ('DR1', 'KEGG:04920'), ('DR1', 'KEGG:05410'), ('NCS1', 'KEGG:04725'), ('NCS1', 'KEGG:04921'), ('NCS1', 'KEGG:04971'), ('NCS1', 'KEGG:04924'), ('FOXL1', 'KEGG:05131'), ('SPTLC2', 'KEGG:04120'), ('SPTLC2', 'KEGG:05160'), ('PPIP5K2', 'KEGG:04070'), ('KLF12', 'KEGG:05414'), ('KLF12', 'KEGG:05410'), ('SMAD2', 'KEGG:04550'), ('SMAD2', 'KEGG:04350'), ('ACTR3', 'KEGG:04150'), ('C16orf72', 'KEGG:05202')]",0.3333333333333333,0.5406855291980075
hsa-miR-141-3p,hsa-miR-141-3p,MicroRNA,1.0,0,1,0.0151552978837599,0.1602438377948582,0.0124954061006982,0.3761140819964349,"[('FZD4', 'KEGG:05205'), ('FZD4', 'KEGG:04550'), ('FZD4', 'KEGG:05200'), ('FZD4', 'KEGG:05225'), ('FZD4', 'KEGG:04390'), ('FZD4', 'KEGG:04310'), ('FZD4', 'KEGG:05224'), ('FZD4', 'KEGG:05226'), ('FZD4', 'KEGG:04150'), ('FZD4', 'KEGG:04934'), ('FZD4', 'KEGG:04916'), ('FZD4', 'KEGG:05217'), ('FZD4', 'KEGG:05165'), ('NRP1', 'KEGG:04360'), ('NRP1', 'KEGG:05166'), ('HCAR2', 'KEGG:04024'), ('GNAI1', 'KEGG:04360'), ('GNAI1', 'KEGG:05200'), ('GNAI1', 'KEGG:04015'), ('GNAI1', 'KEGG:04935'), ('GNAI1', 'KEGG:04914'), ('GNAI1', 'KEGG:05170'), ('GNAI1', 'KEGG:04371'), ('GNAI1', 'KEGG:04725'), ('GNAI1', 'KEGG:04928'), ('GNAI1', 'KEGG:04921'), ('GNAI1', 'KEGG:04713'), ('GNAI1', 'KEGG:04926'), ('GNAI1', 'KEGG:05163'), ('GNAI1', 'KEGG:04730'), ('GNAI1', 'KEGG:04022'), ('GNAI1', 'KEGG:05142'), ('GNAI1', 'KEGG:04724'), ('GNAI1', 'KEGG:04971'), ('GNAI1', 'KEGG:04611'), ('GNAI1', 'KEGG:04934'), ('GNAI1', 'KEGG:04728'), ('GNAI1', 'KEGG:04024'), ('GNAI1', 'KEGG:05032'), ('GNAI1', 'KEGG:04923'), ('GNAI1', 'KEGG:04924'), ('GNAI1', 'KEGG:04916'), ('GNAI1', 'KEGG:04915'), ('GNAI1', 'KEGG:04071'), ('GNAI1', 'KEGG:05207'), ('GNAI1', 'KEGG:05030'), ('PLXNA4', 'KEGG:04360'), ('YWHAG', 'KEGG:04390'), ('YWHAG', 'KEGG:04151'), ('YWHAG', 'KEGG:04110'), ('YWHAG', 'KEGG:04114'), ('YWHAG', 'KEGG:05160'), ('ANO6', 'KEGG:04148'), ('EIF4EBP2', 'KEGG:04213'), ('TLN2', 'KEGG:04917'), ('PGRMC2', 'KEGG:04550'), ('PGRMC2', 'KEGG:05166'), ('PGRMC2', 'KEGG:05202'), ('DCUN1D3', 'KEGG:04120'), ('KATNAL1', 'KEGG:04911'), ('FNIP2', 'KEGG:04520'), ('RGS17', 'KEGG:03083')]",0.452991452991453,0.7253066604334171
hsa-miR-200a-3p,hsa-miR-200a-3p,MicroRNA,1.0,0,1,0.012283165879815,0.1601759126794892,0.0102903344358691,0.5396825396825397,"[('FZD4', 'KEGG:05205'), ('FZD4', 'KEGG:04550'), ('FZD4', 'KEGG:05200'), ('FZD4', 'KEGG:05225'), ('FZD4', 'KEGG:04390'), ('FZD4', 'KEGG:04310'), ('FZD4', 'KEGG:05224'), ('FZD4', 'KEGG:05226'), ('FZD4', 'KEGG:04150'), ('FZD4', 'KEGG:04934'), ('FZD4', 'KEGG:04916'), ('FZD4', 'KEGG:05217'), ('FZD4', 'KEGG:05165'), ('NRP1', 'KEGG:04360'), ('NRP1', 'KEGG:05166'), ('GNAI1', 'KEGG:04360'), ('GNAI1', 'KEGG:05200'), ('GNAI1', 'KEGG:04015'), ('GNAI1', 'KEGG:04935'), ('GNAI1', 'KEGG:04914'), ('GNAI1', 'KEGG:05170'), ('GNAI1', 'KEGG:04371'), ('GNAI1', 'KEGG:04725'), ('GNAI1', 'KEGG:04928'), ('GNAI1', 'KEGG:04921'), ('GNAI1', 'KEGG:04713'), ('GNAI1', 'KEGG:04926'), ('GNAI1', 'KEGG:05163'), ('GNAI1', 'KEGG:04730'), ('GNAI1', 'KEGG:04022'), ('GNAI1', 'KEGG:05142'), ('GNAI1', 'KEGG:04724'), ('GNAI1', 'KEGG:04971'), ('GNAI1', 'KEGG:04611'), ('GNAI1', 'KEGG:04934'), ('GNAI1', 'KEGG:04728'), ('GNAI1', 'KEGG:04024'), ('GNAI1', 'KEGG:05032'), ('GNAI1', 'KEGG:04923'), ('GNAI1', 'KEGG:04924'), ('GNAI1', 'KEGG:04916'), ('GNAI1', 'KEGG:04915'), ('GNAI1', 'KEGG:04071'), ('GNAI1', 'KEGG:05207'), ('GNAI1', 'KEGG:05030'), ('YWHAG', 'KEGG:04390'), ('YWHAG', 'KEGG:04151'), ('YWHAG', 'KEGG:04110'), ('YWHAG', 'KEGG:04114'), ('YWHAG', 'KEGG:05160'), ('TLN2', 'KEGG:04917'), ('DCUN1D3', 'KEGG:04120'), ('SCEL', 'KEGG:04130'), ('RGS17', 'KEGG:03083')]",0.4188034188034188,0.707481773850355
hsa-miR-224-5p,hsa-miR-224-5p,MicroRNA,1.0,0,1,0.033811249988564,0.2711940432403337,0.0275633958103638,0.0432432432432432,"[('PAK4', 'KEGG:04360'), ('PAK4', 'KEGG:04014'), ('PAK4', 'KEGG:05211'), ('PAK4', 'KEGG:04012'), ('PAK4', 'KEGG:04510'), ('PAK4', 'KEGG:05170'), ('PAK4', 'KEGG:04810'), ('PAK4', 'KEGG:04660'), ('GABRP', 'KEGG:05032'), ('F2RL1', 'KEGG:04750'), ('CHEK1', 'KEGG:04218'), ('CHEK1', 'KEGG:05166'), ('CHEK1', 'KEGG:05170'), ('CHEK1', 'KEGG:04110'), ('CHEK1', 'KEGG:04115'), ('SMARCD1', 'KEGG:05225'), ('SMARCD1', 'KEGG:03082'), ('OCLN', 'KEGG:05160'), ('OCLN', 'KEGG:05130'), ('SDC4', 'KEGG:05205'), ('RBM18', 'KEGG:05205'), ('RBM18', 'KEGG:04722'), ('RALGPS1', 'KEGG:05205'), ('RALGPS1', 'KEGG:04218'), ('RALGPS1', 'KEGG:04550'), ('RALGPS1', 'KEGG:05200'), ('RALGPS1', 'KEGG:05212'), ('RALGPS1', 'KEGG:04144'), ('RALGPS1', 'KEGG:05225'), ('RALGPS1', 'KEGG:04390'), ('RALGPS1', 'KEGG:05210'), ('RALGPS1', 'KEGG:05226'), ('RALGPS1', 'KEGG:05166'), ('RALGPS1', 'KEGG:04350'), ('RALGPS1', 'KEGG:04110'), ('RALGPS1', 'KEGG:04371'), ('RALGPS1', 'KEGG:04933'), ('RALGPS1', 'KEGG:04926'), ('RALGPS1', 'KEGG:05142'), ('ZZZ3', 'KEGG:04144'), ('ZZZ3', 'KEGG:04152'), ('GNAI3', 'KEGG:03083'), ('ABHD2', 'KEGG:05200'), ('ABHD2', 'KEGG:04211'), ('ABHD2', 'KEGG:04015'), ('ABHD2', 'KEGG:04935'), ('ABHD2', 'KEGG:05166'), ('ABHD2', 'KEGG:04914'), ('ABHD2', 'KEGG:04213'), ('ABHD2', 'KEGG:01522'), ('ABHD2', 'KEGG:04371'), ('ABHD2', 'KEGG:04912'), ('ABHD2', 'KEGG:04725'), ('ABHD2', 'KEGG:04928'), ('ABHD2', 'KEGG:04114'), ('ABHD2', 'KEGG:04921'), ('ABHD2', 'KEGG:04713'), ('ABHD2', 'KEGG:04926'), ('ABHD2', 'KEGG:05163'), ('ABHD2', 'KEGG:04022'), ('ABHD2', 'KEGG:04724'), ('ABHD2', 'KEGG:04971'), ('ABHD2', 'KEGG:04611'), ('ABHD2', 'KEGG:04934'), ('ABHD2', 'KEGG:04750'), ('ABHD2', 'KEGG:04024'), ('ABHD2', 'KEGG:05032'), ('ABHD2', 'KEGG:04923'), ('ABHD2', 'KEGG:04916'), ('ABHD2', 'KEGG:05414'), ('ABHD2', 'KEGG:04915'), ('ABHD2', 'KEGG:05207'), ('ABHD2', 'KEGG:04911'), ('POU2F1', 'KEGG:05417'), ('ERI2', 'KEGG:04510'), ('ERI2', 'KEGG:04371'), ('ERI2', 'KEGG:04810'), ('ERI2', 'KEGG:04921'), ('ERI2', 'KEGG:04022'), ('ERI2', 'KEGG:04971'), ('ERI2', 'KEGG:04611'), ('INTS8', 'KEGG:04310'), ('ADAM10', 'KEGG:04068'), ('INO80D', 'KEGG:04218'), ('INO80D', 'KEGG:04010'), ('INO80D', 'KEGG:05200'), ('INO80D', 'KEGG:04068'), ('INO80D', 'KEGG:05212'), ('INO80D', 'KEGG:05220'), ('INO80D', 'KEGG:04144'), ('INO80D', 'KEGG:05225'), ('INO80D', 'KEGG:04390'), ('INO80D', 'KEGG:05210'), ('INO80D', 'KEGG:05226'), ('INO80D', 'KEGG:05166'), ('INO80D', 'KEGG:04350'), ('INO80D', 'KEGG:05202'), ('INO80D', 'KEGG:04933'), ('INO80D', 'KEGG:04926'), ('INO80D', 'KEGG:04520'), ('INO80D', 'KEGG:05142'), ('INO80D', 'KEGG:05161'), ('INO80D', 'KEGG:04380'), ('ZNF507', 'KEGG:04010'), ('ZNF507', 'KEGG:04014'), ('ZNF507', 'KEGG:05200'), ('ZNF507', 'KEGG:05212'), ('ZNF507', 'KEGG:05211'), ('ZNF507', 'KEGG:05225'), ('ZNF507', 'KEGG:04012'), ('ZNF507', 'KEGG:05223'), ('ZNF507', 'KEGG:05210'), ('ZNF507', 'KEGG:04151'), ('ZNF507', 'KEGG:05215'), ('ZNF507', 'KEGG:01521'), ('ZNF507', 'KEGG:05214'), ('ZNF507', 'KEGG:04915'), ('RERE', 'KEGG:04144'), ('RERE', 'KEGG:04340'), ('RERE', 'KEGG:04724'), ('RERE', 'KEGG:05032')]",0.6324786324786325,0.522368239753764
hsa-miR-486-5p,hsa-miR-486-5p,MicroRNA,1.0,0,1,0.016011065772464,0.2637640694529273,0.0165380374862183,0.0898989898989899,"[('MTA3', 'KEGG:03082'), ('POU2F1', 'KEGG:05417'), ('CD47', 'KEGG:04148'), ('ARHGAP5', 'KEGG:03082'), ('SMAD2', 'KEGG:04550'), ('SMAD2', 'KEGG:04350'), ('H3-3B', 'KEGG:05202'), ('H3-3B', 'KEGG:05131'), ('GOLGA3', 'KEGG:05200'), ('GOLGA3', 'KEGG:04510'), ('GOLGA3', 'KEGG:05166'), ('GOLGA3', 'KEGG:05222'), ('GOLGA3', 'KEGG:04120'), ('GOLGA3', 'KEGG:04210'), ('GOLGA3', 'KEGG:01524'), ('GOLGA3', 'KEGG:05207'), ('GOLGA3', 'KEGG:04668'), ('SLC4A8', 'KEGG:04151'), ('ARHGAP44', 'KEGG:04141'), ('TBL1X', 'KEGG:04350'), ('BZW1', 'KEGG:04015'), ('ASB4', 'KEGG:04360'), ('ASB4', 'KEGG:05200'), ('ASB4', 'KEGG:04015'), ('ASB4', 'KEGG:04935'), ('ASB4', 'KEGG:04914'), ('ASB4', 'KEGG:05170'), ('ASB4', 'KEGG:04371'), ('ASB4', 'KEGG:04725'), ('ASB4', 'KEGG:04928'), ('ASB4', 'KEGG:04921'), ('ASB4', 'KEGG:04713'), ('ASB4', 'KEGG:04926'), ('ASB4', 'KEGG:05163'), ('ASB4', 'KEGG:04730'), ('ASB4', 'KEGG:04022'), ('ASB4', 'KEGG:05142'), ('ASB4', 'KEGG:04724'), ('ASB4', 'KEGG:04971'), ('ASB4', 'KEGG:04611'), ('ASB4', 'KEGG:04934'), ('ASB4', 'KEGG:04728'), ('ASB4', 'KEGG:04024'), ('ASB4', 'KEGG:05032'), ('ASB4', 'KEGG:04923'), ('ASB4', 'KEGG:04924'), ('ASB4', 'KEGG:04916'), ('ASB4', 'KEGG:04915'), ('ASB4', 'KEGG:04071'), ('ASB4', 'KEGG:05207'), ('ASB4', 'KEGG:05030')]",0.39316239316239315,0.5211306054485314
hsa-miR-378a-3p,hsa-miR-378a-3p,MicroRNA,1.0,0,1,0.0262480792680666,0.2815497811306696,0.0275633958103638,0.3866666666666666,"[('XPO5', 'KEGG:03013'), ('CSNK1G2', 'KEGG:04340'), ('ABI2', 'KEGG:04810'), ('NFX1', 'KEGG:04015'), ('NFX1', 'KEGG:04510'), ('NFX1', 'KEGG:05166'), ('NFX1', 'KEGG:05131'), ('NFX1', 'KEGG:04611'), ('MAPK1', 'KEGG:05205'), ('ANKRD52', 'KEGG:04110'), ('IPO9', 'KEGG:04152'), ('IPO9', 'KEGG:04148'), ('TFCP2L1', 'KEGG:04151'), ('TFCP2L1', 'KEGG:04152'), ('TFCP2L1', 'KEGG:04110'), ('TFCP2L1', 'KEGG:04660'), ('TFCP2L1', 'KEGG:04114'), ('TFCP2L1', 'KEGG:04728'), ('TFCP2L1', 'KEGG:04071'), ('TFCP2L1', 'KEGG:05165'), ('MAPK1IP1L', 'KEGG:04350'), ('FAHD2A', 'KEGG:04010'), ('FAHD2A', 'KEGG:04014'), ('FAHD2A', 'KEGG:04510'), ('NUFIP2', 'KEGG:04010'), ('NUFIP2', 'KEGG:04935'), ('NUFIP2', 'KEGG:04912'), ('NUFIP2', 'KEGG:04725'), ('NUFIP2', 'KEGG:04930'), ('NUFIP2', 'KEGG:04921'), ('NUFIP2', 'KEGG:04713'), ('NUFIP2', 'KEGG:04022'), ('NUFIP2', 'KEGG:04724'), ('NUFIP2', 'KEGG:04929'), ('NUFIP2', 'KEGG:04934'), ('NUFIP2', 'KEGG:04728'), ('NUFIP2', 'KEGG:04024'), ('NUFIP2', 'KEGG:04924'), ('NUFIP2', 'KEGG:05414'), ('NUFIP2', 'KEGG:05207'), ('NUFIP2', 'KEGG:04911'), ('NUFIP2', 'KEGG:05410'), ('ZNF507', 'KEGG:04010'), ('ZNF507', 'KEGG:04014'), ('ZNF507', 'KEGG:05200'), ('ZNF507', 'KEGG:05212'), ('ZNF507', 'KEGG:05211'), ('ZNF507', 'KEGG:05225'), ('ZNF507', 'KEGG:04012'), ('ZNF507', 'KEGG:05223'), ('ZNF507', 'KEGG:05210'), ('ZNF507', 'KEGG:04151'), ('ZNF507', 'KEGG:05215'), ('ZNF507', 'KEGG:01521'), ('ZNF507', 'KEGG:05214'), ('ZNF507', 'KEGG:04915'), ('ARL10', 'KEGG:04120'), ('ARL10', 'KEGG:04141'), ('NXPE3', 'KEGG:03082'), ('C6orf89', 'KEGG:04710')]",0.4444444444444444,0.49986652521418407
hsa-miR-181c-5p,hsa-miR-181c-5p,MicroRNA,1.0,0,1,0.0077638482125594,0.1585960862494098,0.0077177508269018,0.1809523809523809,"[('ACVR1C', 'KEGG:04550'), ('ACVR1C', 'KEGG:04350'), ('PARM1', 'KEGG:05202'), ('CNR1', 'KEGG:04144'), ('ETS1', 'KEGG:04144'), ('ATL3', 'KEGG:04068'), ('ATL3', 'KEGG:04115'), ('KLHL5', 'KEGG:04934')]",0.05982905982905983,0.4849810724505392
hsa-miR-200b-3p,hsa-miR-200b-3p,MicroRNA,1.0,0,1,0.0544961500831513,0.1767112877769334,0.0147004777655273,0.3,"[('ZEB1', 'KEGG:05202'), ('ZEB1', 'KEGG:05215'), ('YWHAG', 'KEGG:04390'), ('YWHAG', 'KEGG:04151'), ('YWHAG', 'KEGG:04110'), ('YWHAG', 'KEGG:04114'), ('YWHAG', 'KEGG:05160'), ('ABCA1', 'KEGG:04148'), ('ABCA1', 'KEGG:05417'), ('FLI1', 'KEGG:05202'), ('DCUN1D3', 'KEGG:04120'), ('ETS1', 'KEGG:04144'), ('ADIPOR2', 'KEGG:05417'), ('SCD', 'KEGG:03082')]",0.10256410256410256,0.6243506288561786
