source,target,mirtarbase,correlation,qvalue
hsa-miR-93-5p,DSTYK,MIRT028170,-0.365,0.029
hsa-miR-106a-5p,CDC40,,-0.365,0.029
hsa-miR-143-3p,IGF2R,,-0.365,0.029
hsa-miR-212-3p,CFL2,,-0.365,0.029
hsa-miR-125a-5p,TMED9,,-0.365,0.029
hsa-let-7g-5p,AP1S1,MIRT481850,-0.365,0.029
hsa-miR-34c-5p,ITSN1,,-0.365,0.029
hsa-miR-200c-3p,SNTB2,,-0.365,0.029
hsa-let-7c-5p,EPHA3,,-0.365,0.029
hsa-miR-365a-3p,EPN1,,-0.365,0.029
hsa-miR-491-5p,SYNGAP1,,-0.365,0.029
hsa-miR-365b-3p,EPN1,,-0.365,0.029
hsa-miR-107,TNRC6B,MIRT158522,-0.365,0.029
hsa-miR-181b-5p,ELN,MIRT734673,-0.365,0.029
hsa-miR-338-3p,ZSCAN12,,-0.365,0.029
hsa-miR-93-5p,RPP14,,-0.365,0.029
hsa-miR-106a-5p,ATG14,,-0.365,0.029
hsa-miR-125b-5p,CD248,,-0.365,0.029
hsa-let-7c-5p,GJC1,,-0.365,0.029
hsa-miR-532-5p,SETD9,,-0.365,0.029
hsa-miR-24-3p,SPIN1,,-0.365,0.029
hsa-miR-18a-5p,GIGYF1,MIRT031358,-0.365,0.029
hsa-miR-760,ESRRA,,-0.364,0.029
hsa-miR-145-5p,PRPSAP2,,-0.364,0.029
hsa-miR-17-5p,DNAJC16,,-0.364,0.029
hsa-miR-17-5p,DAZAP2,,-0.364,0.029
hsa-miR-365a-3p,NUFIP2,MIRT044042,-0.364,0.029
hsa-miR-1306-5p,LEMD2,,-0.364,0.029
hsa-miR-365b-3p,NUFIP2,MIRT471884,-0.364,0.029
hsa-miR-339-5p,ZBTB8B,,-0.364,0.029
hsa-miR-143-3p,RER1,MIRT469389,-0.364,0.029
hsa-miR-139-5p,B3GAT2,,-0.364,0.029
hsa-miR-107,STRBP,,-0.364,0.029
hsa-miR-22-5p,STK25,,-0.364,0.029
hsa-miR-501-3p,ZMYM4,,-0.364,0.029
hsa-miR-532-3p,C6orf132,,-0.364,0.029
hsa-miR-107,NOS1,,-0.364,0.029
hsa-miR-29b-3p,ISG20L2,MIRT547823,-0.364,0.029
hsa-miR-363-3p,LRCH1,,-0.364,0.029
hsa-miR-20b-5p,YPEL1,,-0.364,0.029
hsa-miR-1306-5p,ZNF652,,-0.364,0.029
hsa-let-7e-5p,KLK10,,-0.364,0.029
hsa-miR-15b-5p,DYNLL2,MIRT251491,-0.364,0.029
hsa-miR-20b-5p,SCAMP2,MIRT565916,-0.364,0.029
hsa-miR-24-3p,UTP25,,-0.364,0.029
hsa-miR-181b-5p,CNR1,,-0.364,0.029
hsa-miR-195-5p,RSPO3,,-0.364,0.029
hsa-miR-20b-5p,CHAF1A,MIRT151710,-0.364,0.029
hsa-miR-107,ICE1,,-0.364,0.029
hsa-miR-106b-5p,IL6ST,,-0.364,0.029
hsa-miR-93-5p,RARB,,-0.364,0.029
hsa-miR-107,FAF2,,-0.364,0.03
hsa-miR-106b-5p,NSD3,,-0.364,0.03
hsa-miR-30e-5p,EPDR1,,-0.364,0.03
hsa-miR-29b-3p,GGCT,,-0.363,0.03
hsa-miR-338-3p,CHEK2,,-0.363,0.03
hsa-miR-421,IREB2,,-0.363,0.03
hsa-miR-22-3p,ARRB1,,-0.363,0.03
hsa-miR-24-3p,BBC3,MIRT739221,-0.363,0.03
hsa-miR-106a-5p,PTPN4,MIRT501469,-0.363,0.03
hsa-miR-146b-5p,BTG2,,-0.363,0.03
hsa-miR-16-5p,ZNF704,MIRT552346,-0.363,0.03
hsa-miR-15a-5p,GPRIN3,,-0.363,0.03
hsa-miR-15a-5p,CDK6,MIRT479457,-0.363,0.03
hsa-miR-24-3p,ZNF217,MIRT007012,-0.363,0.03
hsa-miR-181d-5p,CASP10,,-0.363,0.03
hsa-miR-135b-5p,GRIN2B,,-0.363,0.03
hsa-miR-221-3p,PKDCC,,-0.363,0.03
hsa-miR-185-5p,KCNC2,,-0.363,0.03
hsa-miR-93-5p,SPTY2D1,,-0.363,0.03
hsa-miR-181c-5p,KLHL5,,-0.363,0.03
hsa-miR-24-3p,DCAF16,,-0.363,0.03
hsa-miR-93-5p,ARID4B,MIRT028050,-0.363,0.03
hsa-let-7b-5p,WNT9B,,-0.363,0.03
hsa-miR-25-3p,INSYN2B,,-0.363,0.03
hsa-miR-204-5p,FGF18,,-0.363,0.03
hsa-miR-15b-5p,TMEM178B,,-0.363,0.03
hsa-miR-18a-5p,ADAT2,,-0.363,0.03
hsa-miR-15b-5p,RMND5B,,-0.363,0.03
hsa-miR-326,IGF2BP1,,-0.363,0.03
hsa-miR-17-5p,SLC38A1,,-0.363,0.03
hsa-miR-145-5p,SLC1A2,,-0.363,0.03
hsa-miR-186-5p,RPS15A,,-0.363,0.03
hsa-miR-454-3p,SRSF10,,-0.363,0.03
hsa-miR-30c-5p,SKIL,,-0.363,0.03
hsa-miR-582-5p,CDS2,,-0.363,0.03
hsa-miR-24-3p,ABHD2,MIRT115232,-0.363,0.03
hsa-miR-374c-5p,HOOK3,,-0.363,0.03
hsa-miR-1271-5p,GPRC5A,,-0.362,0.03
hsa-miR-15b-5p,CRAMP1,,-0.362,0.03
hsa-miR-582-5p,SKP1,,-0.362,0.03
hsa-miR-24-3p,ARHGAP26,,-0.362,0.03
hsa-miR-224-5p,OTUD4,,-0.362,0.03
hsa-miR-378c,CD3G,,-0.362,0.03
hsa-miR-1306-5p,CNP,,-0.362,0.03
hsa-miR-421,STRN,,-0.362,0.03
hsa-miR-326,TNFRSF11A,,-0.362,0.03
hsa-miR-20b-5p,CDK6,MIRT732603,-0.362,0.03
hsa-miR-23a-3p,NR2C1,,-0.362,0.03
hsa-miR-193a-5p,CLPB,,-0.362,0.03
hsa-miR-491-5p,IGF2BP1,MIRT731931,-0.362,0.03
hsa-let-7d-5p,UTP15,,-0.362,0.03
hsa-miR-15a-5p,HMBOX1,MIRT172813,-0.362,0.03
hsa-miR-30d-5p,PPP3R1,,-0.362,0.03
hsa-miR-363-3p,ABL2,,-0.362,0.03
hsa-let-7b-5p,KATNAL1,,-0.362,0.03
hsa-miR-107,AGO1,MIRT026978,-0.362,0.03
hsa-miR-1-3p,E2F5,MIRT023808,-0.362,0.03
hsa-miR-501-3p,FAM126B,,-0.362,0.03
hsa-let-7d-5p,TMX4,,-0.362,0.03
hsa-miR-301a-3p,N4BP1,,-0.362,0.03
hsa-miR-24-3p,STX5,,-0.362,0.031
hsa-miR-15b-5p,CCND3,MIRT732725,-0.362,0.031
hsa-miR-20b-5p,FAM126B,MIRT616441,-0.362,0.031
hsa-miR-454-3p,LZIC,MIRT506690,-0.362,0.031
hsa-miR-363-3p,TMEM50B,,-0.361,0.031
hsa-miR-15b-5p,ZFYVE27,,-0.361,0.031
hsa-miR-365a-3p,ACVR1,MIRT054061,-0.361,0.031
hsa-miR-429,PRDM16,,-0.361,0.031
hsa-miR-365b-3p,ACVR1,,-0.361,0.031
hsa-miR-15b-5p,ABL2,MIRT482555,-0.361,0.031
hsa-miR-152-3p,GATAD2B,,-0.361,0.031
hsa-miR-429,AP1S2,,-0.361,0.031
hsa-let-7e-5p,ACP3,,-0.361,0.031
hsa-miR-708-5p,RIMS3,,-0.361,0.031
hsa-miR-93-5p,RLIM,MIRT541098,-0.361,0.031
hsa-miR-425-5p,HIC2,,-0.361,0.031
hsa-miR-760,ENSA,,-0.361,0.031
hsa-miR-24-3p,TNKS,,-0.361,0.031
hsa-miR-98-5p,NEDD4L,,-0.361,0.031
hsa-miR-15b-5p,PDZD8,,-0.361,0.031
hsa-miR-18a-5p,JADE2,,-0.361,0.031
hsa-miR-181b-5p,WSCD2,,-0.361,0.031
hsa-miR-93-5p,ZBTB41,MIRT028142,-0.361,0.031
hsa-miR-221-3p,SLC4A4,,-0.361,0.031
hsa-miR-106b-5p,PLEKHA8,,-0.361,0.031
hsa-miR-452-5p,C16orf72,,-0.361,0.031
hsa-let-7d-5p,CDK14,,-0.361,0.031
hsa-miR-15a-5p,GPR63,,-0.361,0.031
hsa-miR-18a-5p,BMP2K,,-0.361,0.031
hsa-miR-107,RPGRIP1L,,-0.361,0.031
hsa-miR-20b-5p,ZNF704,,-0.361,0.031
hsa-miR-15a-5p,MBNL2,,-0.361,0.031
hsa-miR-18a-5p,HSF2,MIRT005361,-0.361,0.031
hsa-miR-381-3p,KIAA0408,,-0.361,0.031
hsa-miR-326,HNRNPA2B1,,-0.361,0.031
hsa-miR-20b-5p,CLOCK,MIRT727973,-0.361,0.031
hsa-let-7c-5p,HIF3A,,-0.361,0.031
hsa-let-7d-5p,TNIK,,-0.361,0.031
hsa-miR-16-5p,ANGEL1,,-0.361,0.031
hsa-miR-363-3p,PCDH7,,-0.36,0.031
hsa-miR-20b-5p,PTPN4,MIRT501467,-0.36,0.031
hsa-miR-423-5p,TNRC6B,,-0.36,0.031
hsa-miR-15a-5p,KMT2D,MIRT737940,-0.36,0.031
hsa-miR-143-3p,TPM3,,-0.36,0.031
hsa-miR-25-3p,PCMTD1,MIRT506305,-0.36,0.031
hsa-miR-17-5p,PIGH,,-0.36,0.031
hsa-miR-17-5p,SYTL4,,-0.36,0.031
hsa-miR-106a-5p,TRPV6,,-0.36,0.031
hsa-miR-150-5p,SZRD1,,-0.36,0.031
hsa-miR-106a-5p,ZFYVE26,MIRT484920,-0.36,0.031
hsa-miR-423-5p,FAM168A,,-0.36,0.031
hsa-miR-760,PLEKHA6,,-0.36,0.031
hsa-miR-130b-3p,SKP1,,-0.36,0.031
hsa-miR-326,URB1,,-0.36,0.031
hsa-miR-491-5p,NIPAL2,,-0.36,0.031
hsa-miR-193a-5p,RGS9BP,,-0.36,0.031
hsa-miR-25-3p,ATG14,,-0.36,0.031
hsa-miR-181b-5p,SYPL2,,-0.36,0.031
hsa-miR-15b-5p,RRAGA,,-0.36,0.031
hsa-miR-141-3p,PEAK1,,-0.36,0.031
hsa-miR-106b-5p,FCHO2,MIRT097131,-0.36,0.031
hsa-miR-874-3p,CPLX2,,-0.36,0.031
hsa-let-7d-5p,TSC22D2,MIRT465125,-0.36,0.031
hsa-miR-22-3p,RUBCN,,-0.36,0.031
hsa-miR-103a-3p,EIF4B,,-0.36,0.031
hsa-miR-139-5p,PCDH7,,-0.36,0.031
hsa-miR-152-3p,RSBN1L,,-0.36,0.031
hsa-miR-25-3p,MOSMO,,-0.36,0.031
hsa-miR-139-5p,KCND3,MIRT474977,-0.36,0.031
hsa-miR-15b-5p,BCR,,-0.36,0.031
hsa-miR-378a-3p,NPAS4,,-0.36,0.031
hsa-miR-20b-5p,GPR63,,-0.36,0.031
hsa-let-7d-5p,FRMD5,,-0.36,0.031
hsa-miR-454-3p,COG5,,-0.36,0.031
hsa-miR-24-3p,APPL2,,-0.36,0.031
hsa-miR-93-5p,TRPS1,,-0.36,0.031
hsa-miR-152-3p,MTCL1,,-0.36,0.031
hsa-miR-152-3p,SFMBT1,,-0.36,0.031
hsa-miR-362-5p,DPP8,,-0.36,0.031
hsa-let-7e-5p,B3GAT3,,-0.36,0.032
hsa-miR-15b-5p,PSME3,,-0.36,0.032
hsa-miR-200c-3p,MAF,,-0.359,0.032
hsa-miR-186-5p,NAA40,,-0.359,0.032
hsa-miR-452-5p,BMI1,MIRT437780,-0.359,0.032
hsa-miR-501-3p,PPP4R2,,-0.359,0.032
hsa-miR-30e-5p,ACTC1,MIRT784553,-0.359,0.032
hsa-miR-93-5p,RNF6,,-0.359,0.032
hsa-miR-145-5p,SRRD,,-0.359,0.032
hsa-miR-130b-3p,KIF5C,,-0.359,0.032
hsa-miR-363-3p,PPARGC1B,,-0.359,0.032
hsa-miR-20b-5p,E2F2,MIRT727820,-0.359,0.032
hsa-let-7d-5p,PLPP6,,-0.359,0.032
hsa-miR-17-5p,CCDC25,,-0.359,0.032
hsa-miR-493-3p,GPC6,,-0.359,0.032
hsa-miR-93-5p,MORF4L1,MIRT506548,-0.359,0.032
hsa-miR-106a-5p,TSC22D2,,-0.359,0.032
hsa-miR-215-5p,TMTC3,MIRT024869,-0.359,0.032
hsa-miR-24-3p,RUBCN,,-0.359,0.032
hsa-miR-24-3p,ZNF740,,-0.359,0.032
hsa-miR-130a-3p,CADM2,,-0.359,0.032
hsa-miR-193a-5p,FGF14,,-0.359,0.032
hsa-let-7e-5p,TRIM41,,-0.359,0.032
hsa-miR-139-5p,SESN3,,-0.359,0.032
hsa-miR-140-5p,PXMP4,,-0.359,0.032
hsa-miR-145-5p,PSEN1,,-0.359,0.032
hsa-let-7e-5p,HNRNPA1,,-0.359,0.032
hsa-miR-145-5p,MRGBP,,-0.359,0.032
hsa-miR-106b-5p,XIAP,MIRT108722,-0.359,0.032
hsa-miR-15a-5p,UBE4A,MIRT128798,-0.359,0.032
hsa-miR-106a-5p,STAT3,MIRT053229,-0.359,0.032
hsa-miR-15b-5p,LRRFIP2,MIRT547552,-0.359,0.032
hsa-miR-326,SARM1,,-0.359,0.032
hsa-let-7e-5p,REEP1,,-0.359,0.032
hsa-miR-98-5p,TUSC2,MIRT004411,-0.359,0.032
hsa-miR-152-3p,LCOR,,-0.359,0.032
hsa-miR-370-5p,ELMOD3,,-0.359,0.032
hsa-miR-22-3p,MTDH,MIRT734518,-0.358,0.032
hsa-miR-93-5p,LYSMD3,MIRT097650,-0.358,0.032
hsa-miR-326,GLG1,,-0.358,0.032
hsa-miR-7-5p,KIF16B,MIRT025863,-0.358,0.032
hsa-miR-16-5p,WDR82,,-0.358,0.032
hsa-miR-106a-5p,SSH1,,-0.358,0.032
hsa-miR-107,LRRC8D,,-0.358,0.032
hsa-miR-107,TSHZ2,,-0.358,0.032
hsa-miR-20b-5p,CCND1,MIRT268274,-0.358,0.032
hsa-miR-93-5p,STYX,MIRT028126,-0.358,0.032
hsa-miR-93-5p,EIF4H,MIRT222674,-0.358,0.032
hsa-miR-454-3p,LYSMD2,,-0.358,0.032
hsa-miR-362-5p,PURB,,-0.358,0.032
hsa-miR-24-3p,TAF7L,,-0.358,0.032
hsa-miR-24-3p,GALNT10,,-0.358,0.032
hsa-miR-339-5p,APBA1,,-0.358,0.032
hsa-miR-23a-3p,IKZF3,,-0.358,0.032
hsa-miR-182-5p,PCDH18,,-0.358,0.032
hsa-miR-17-5p,LLPH,MIRT443713,-0.358,0.032
hsa-miR-20b-5p,WEE1,MIRT061365,-0.358,0.032
hsa-let-7d-5p,SRGAP1,,-0.358,0.032
hsa-miR-378a-3p,GRB2,MIRT007278,-0.358,0.033
hsa-miR-107,CNOT6L,,-0.358,0.033
hsa-miR-301a-3p,NPNT,,-0.358,0.033
hsa-miR-15a-5p,FAM135A,,-0.358,0.033
hsa-miR-423-5p,ATP8B2,,-0.358,0.033
hsa-miR-186-5p,PIGV,,-0.357,0.033
hsa-miR-107,ADNP,,-0.357,0.033
hsa-miR-145-5p,PI4K2B,,-0.357,0.033
hsa-miR-93-5p,C2orf69,MIRT156643,-0.357,0.033
hsa-miR-378c,RNF144B,,-0.357,0.033
hsa-miR-15a-5p,NFATC2,,-0.357,0.033
hsa-miR-107,AFF4,,-0.357,0.033
hsa-miR-423-5p,CYP4F22,,-0.357,0.033
hsa-let-7d-5p,CACNA1E,,-0.357,0.033
hsa-miR-93-5p,PAFAH1B2,,-0.357,0.033
hsa-miR-181b-5p,BNC2,,-0.357,0.033
hsa-miR-301a-3p,NUP133,,-0.357,0.033
hsa-miR-493-5p,TTC7B,,-0.357,0.033
hsa-miR-193b-3p,ATXN1,,-0.357,0.033
hsa-miR-23a-3p,ZNF793,,-0.357,0.033
hsa-miR-182-5p,PCSK5,,-0.357,0.033
hsa-miR-532-3p,CSNK1A1,,-0.357,0.033
hsa-miR-15a-5p,UBE2QL1,,-0.357,0.033
hsa-miR-532-3p,NPTN,,-0.357,0.033
hsa-miR-93-5p,COX20,,-0.357,0.033
hsa-miR-501-3p,SNX13,,-0.357,0.033
hsa-miR-29b-3p,FBRS,MIRT703640,-0.357,0.033
hsa-miR-15a-5p,PCDHA2,,-0.357,0.033
hsa-miR-23a-3p,PURB,,-0.357,0.033
hsa-miR-20b-5p,SLC25A44,MIRT266857,-0.357,0.033
hsa-miR-93-5p,CRAMP1,,-0.356,0.033
hsa-miR-16-5p,BEST4,,-0.356,0.033
hsa-miR-106a-5p,ENTPD4,MIRT706128,-0.356,0.033
hsa-miR-20b-5p,HS3ST5,,-0.356,0.033
hsa-miR-145-5p,FRS2,,-0.356,0.033
hsa-miR-423-5p,G3BP1,,-0.356,0.033
hsa-miR-142-5p,CLOCK,,-0.356,0.033
hsa-miR-15a-5p,CCNJL,,-0.356,0.033
hsa-miR-15a-5p,ZNF449,MIRT229343,-0.356,0.034
hsa-miR-106b-5p,MCF2L,,-0.356,0.034
hsa-miR-760,DCAF11,,-0.356,0.034
hsa-let-7e-5p,PAX2,,-0.356,0.034
hsa-miR-193b-3p,KMT2A,,-0.356,0.034
hsa-miR-93-5p,SLC25A36,,-0.356,0.034
hsa-miR-30e-5p,SEC23A,,-0.356,0.034
hsa-miR-17-5p,RAB22A,MIRT083959,-0.356,0.034
hsa-miR-106a-5p,LYPD6,,-0.356,0.034
hsa-miR-107,HIC2,MIRT205325,-0.356,0.034
hsa-miR-193b-3p,TMEM30A,MIRT726289,-0.356,0.034
hsa-miR-370-5p,KCNB1,,-0.356,0.034
hsa-miR-501-3p,KIAA1522,,-0.356,0.034
hsa-miR-501-3p,TFDP2,,-0.356,0.034
hsa-miR-93-5p,LCOR,,-0.356,0.034
hsa-miR-20b-5p,VTI1A,MIRT726115,-0.355,0.034
hsa-miR-93-5p,DNAJB6,MIRT538045,-0.355,0.034
hsa-let-7e-5p,DDX19B,,-0.355,0.034
hsa-miR-17-5p,CMTM4,,-0.355,0.034
hsa-miR-106a-5p,PCDHA11,,-0.355,0.034
hsa-miR-363-3p,AURKA,MIRT541469,-0.355,0.034
hsa-miR-17-5p,LAPTM4A,MIRT050931,-0.355,0.034
hsa-miR-107,PSMF1,,-0.355,0.034
hsa-let-7d-5p,PPP1R12B,,-0.355,0.034
hsa-miR-760,CCDC149,,-0.355,0.034
hsa-miR-15a-5p,CREBRF,MIRT165883,-0.355,0.034
hsa-miR-106a-5p,PPP1R15B,MIRT061790,-0.355,0.034
hsa-miR-324-5p,DGCR2,,-0.355,0.034
hsa-let-7d-5p,KCNJ11,,-0.355,0.034
hsa-let-7d-5p,LIPH,,-0.355,0.034
hsa-miR-18a-5p,UNG,,-0.355,0.034
hsa-miR-454-3p,TBL1XR1,,-0.355,0.034
hsa-let-7e-5p,EIF2B2,,-0.355,0.035
hsa-miR-150-5p,GDI1,,-0.355,0.035
hsa-miR-130b-3p,FBXW11,,-0.355,0.035
hsa-miR-16-5p,UQCC1,,-0.354,0.035
hsa-miR-22-3p,PDE5A,,-0.354,0.035
hsa-miR-454-3p,RAB34,MIRT541131,-0.354,0.035
hsa-miR-186-5p,RAB4A,,-0.354,0.035
hsa-miR-18a-5p,KLHL15,,-0.354,0.035
hsa-miR-107,NUP50,MIRT088206,-0.354,0.035
hsa-miR-106a-5p,CEP128,,-0.354,0.035
hsa-miR-320b,TGFBR1,,-0.354,0.035
hsa-miR-363-3p,MOSMO,,-0.354,0.035
hsa-miR-106b-5p,NAA30,,-0.354,0.035
hsa-miR-1306-5p,LRRC59,,-0.354,0.035
hsa-miR-15a-5p,RANBP3,,-0.354,0.035
hsa-miR-148a-3p,RXRA,,-0.354,0.035
hsa-miR-16-5p,COG3,,-0.354,0.035
hsa-miR-1306-5p,SHISAL1,,-0.354,0.035
hsa-miR-106a-5p,TNRC6B,MIRT158576,-0.354,0.035
hsa-miR-181b-5p,HDAC9,,-0.354,0.035
hsa-miR-301a-3p,CNOT7,,-0.354,0.035
hsa-miR-130b-3p,LCLAT1,MIRT243094,-0.354,0.035
hsa-miR-200a-3p,HCAR3,,-0.354,0.035
hsa-miR-454-3p,LMLN,MIRT162279,-0.354,0.035
hsa-let-7d-5p,SYNCRIP,,-0.354,0.035
hsa-miR-223-3p,VAMP2,,-0.354,0.035
hsa-miR-135a-5p,TBX4,,-0.354,0.035
hsa-miR-25-3p,PHF3,,-0.354,0.035
hsa-miR-17-5p,SLC7A2,,-0.353,0.035
hsa-miR-24-3p,GK5,,-0.353,0.035
hsa-miR-107,G3BP2,MIRT507187,-0.353,0.035
hsa-miR-363-3p,SCRG1,,-0.353,0.035
hsa-miR-16-5p,STRBP,,-0.353,0.035
hsa-miR-1-3p,LCOR,,-0.353,0.035
hsa-miR-20b-5p,SATB1,,-0.353,0.035
hsa-miR-7-5p,ZBTB20,,-0.353,0.035
hsa-miR-421,ENAH,,-0.353,0.035
hsa-let-7i-5p,PCTP,,-0.353,0.035
hsa-miR-365a-3p,NR3C2,,-0.353,0.035
hsa-miR-452-5p,MSANTD4,,-0.353,0.035
hsa-miR-365b-3p,NR3C2,,-0.353,0.035
hsa-miR-107,ARHGAP5,,-0.353,0.035
hsa-miR-27a-3p,MVB12B,,-0.353,0.036
hsa-miR-106a-5p,WDFY2,,-0.353,0.036
hsa-miR-452-5p,RORA,,-0.353,0.036
hsa-miR-454-3p,TGFB2,,-0.353,0.036
hsa-miR-152-3p,UBA6,,-0.353,0.036
hsa-miR-9-5p,LRRC8C,,-0.353,0.036
hsa-miR-655-3p,FERMT2,,-0.353,0.036
hsa-miR-7-5p,KBTBD2,,-0.353,0.036
hsa-miR-17-5p,CROT,MIRT222907,-0.353,0.036
hsa-miR-28-5p,RCVRN,,-0.353,0.036
hsa-miR-301a-3p,EOGT,MIRT477366,-0.353,0.036
hsa-miR-339-5p,CNOT6,,-0.353,0.036
hsa-miR-501-3p,MYNN,,-0.353,0.036
hsa-miR-15b-5p,CCDC85C,,-0.353,0.036
hsa-miR-106a-5p,LHX4,,-0.353,0.036
hsa-miR-301a-3p,RAB14,MIRT469812,-0.353,0.036
hsa-miR-93-5p,SEMA5A,,-0.352,0.036
hsa-miR-15b-5p,C1orf21,MIRT061006,-0.352,0.036
hsa-miR-145-5p,FAM174B,,-0.352,0.036
hsa-miR-378c,FCRLB,,-0.352,0.036
hsa-miR-205-5p,GTDC1,,-0.352,0.036
hsa-miR-27a-3p,ADCY6,,-0.352,0.036
hsa-miR-142-5p,NFAT5,,-0.352,0.036
hsa-miR-146b-5p,NOVA1,MIRT732960,-0.352,0.036
hsa-miR-143-3p,PTPRT,,-0.352,0.036
hsa-miR-363-3p,FAM126B,,-0.352,0.036
hsa-miR-421,PRCC,MIRT039451,-0.352,0.036
hsa-miR-22-3p,WDFY3,,-0.352,0.036
hsa-miR-363-3p,TRAF3,,-0.352,0.036
hsa-miR-326,ARHGEF37,,-0.352,0.036
hsa-miR-326,E2F2,,-0.352,0.036
hsa-miR-106a-5p,ZBTB20,,-0.352,0.036
hsa-miR-185-5p,CYB561,,-0.352,0.036
hsa-miR-454-3p,TNFSF10,,-0.352,0.036
hsa-miR-760,KRBA1,,-0.352,0.036
hsa-miR-29b-3p,PXYLP1,,-0.352,0.036
hsa-miR-15b-5p,KIAA0319L,,-0.352,0.036
hsa-let-7e-5p,ZNF710,,-0.352,0.036
hsa-miR-152-3p,ZDHHC17,,-0.352,0.036
hsa-miR-27a-3p,LONRF2,,-0.352,0.036
hsa-miR-34c-5p,PPP1R16B,,-0.352,0.036
hsa-miR-15b-5p,CCDC6,,-0.351,0.037
hsa-miR-145-5p,ZRANB3,,-0.351,0.037
hsa-miR-582-5p,RABEP1,,-0.351,0.037
hsa-miR-15b-5p,PAFAH1B2,MIRT179011,-0.351,0.037
hsa-let-7d-5p,G3BP1,,-0.351,0.037
hsa-let-7d-5p,ZNF24,,-0.351,0.037
hsa-miR-16-5p,ZNF449,MIRT229344,-0.351,0.037
hsa-miR-93-5p,BTG1,,-0.351,0.037
hsa-let-7c-5p,XKR4,,-0.351,0.037
hsa-miR-331-3p,DNAJB1,,-0.351,0.037
hsa-miR-193b-3p,GXYLT1,MIRT727571,-0.351,0.037
hsa-let-7e-5p,PIAS4,,-0.351,0.037
hsa-miR-103a-3p,NSG1,,-0.351,0.037
hsa-miR-9-5p,TNFAIP8,MIRT733763,-0.351,0.037
hsa-miR-362-5p,AEBP2,,-0.351,0.037
hsa-miR-24-3p,HNRNPA1,MIRT493589,-0.351,0.037
hsa-miR-96-5p,TNS1,,-0.351,0.037
hsa-miR-152-3p,PPP1R12A,,-0.351,0.037
hsa-miR-152-3p,SLC30A9,,-0.351,0.037
hsa-miR-339-5p,PLEKHH3,,-0.351,0.037
hsa-miR-16-5p,RNF43,,-0.351,0.037
hsa-miR-18a-5p,KCMF1,,-0.351,0.037
hsa-miR-24-3p,NR6A1,,-0.351,0.037
hsa-miR-25-3p,N4BP2,,-0.351,0.037
hsa-miR-25-3p,C5orf24,MIRT214525,-0.351,0.037
hsa-miR-16-5p,MCF2L,,-0.351,0.037
hsa-miR-9-5p,SH3GLB1,,-0.351,0.037
hsa-miR-15b-5p,TNIK,,-0.351,0.037
hsa-miR-24-3p,SYS1,,-0.351,0.037
hsa-miR-93-5p,PKN2,,-0.351,0.037
hsa-miR-139-5p,BMPR1A,,-0.351,0.037
hsa-miR-186-5p,PSD3,,-0.351,0.037
hsa-miR-93-5p,POFUT1,MIRT152674,-0.35,0.037
hsa-miR-185-5p,PCDHA4,,-0.35,0.037
hsa-miR-107,PAFAH1B2,MIRT179010,-0.35,0.037
hsa-miR-10a-5p,ANK3,,-0.35,0.037
hsa-miR-339-5p,DNAJC21,,-0.35,0.037
hsa-miR-107,MAPK1IP1L,,-0.35,0.037
hsa-miR-106a-5p,WAC,MIRT056302,-0.35,0.037
hsa-miR-301a-3p,BHLHE41,,-0.35,0.037
hsa-miR-20b-5p,RBL2,,-0.35,0.037
hsa-miR-140-5p,KCND3,,-0.35,0.037
hsa-miR-146b-5p,RRAGD,,-0.35,0.037
hsa-miR-152-3p,FUT9,,-0.35,0.037
hsa-let-7e-5p,STEAP3,,-0.35,0.037
hsa-miR-23a-3p,RNF141,,-0.35,0.037
hsa-miR-24-3p,ASXL2,,-0.35,0.037
hsa-miR-106b-5p,ATG2B,MIRT441165,-0.35,0.037
hsa-miR-106a-5p,GOSR1,,-0.35,0.037
hsa-let-7c-5p,CCDC141,,-0.35,0.038
hsa-let-7d-5p,AGAP1,,-0.35,0.038
hsa-miR-193a-3p,SORCS1,,-0.35,0.038
hsa-miR-1306-5p,KIAA1549,MIRT536480,-0.35,0.038
hsa-miR-16-5p,CCDC85C,,-0.35,0.038
hsa-miR-15a-5p,CSDE1,MIRT727924,-0.35,0.038
hsa-miR-223-3p,SYNCRIP,,-0.35,0.038
hsa-miR-96-5p,RFTN1,,-0.35,0.038
hsa-miR-107,PHF20,,-0.35,0.038
hsa-miR-454-3p,LDLRAD4,,-0.35,0.038
hsa-miR-106b-5p,LYSMD3,MIRT097653,-0.349,0.038
hsa-miR-181a-5p,BNC2,,-0.349,0.038
hsa-miR-148b-3p,SYNJ1,,-0.349,0.038
hsa-miR-25-3p,LIN54,,-0.349,0.038
hsa-miR-135b-5p,SHISA6,,-0.349,0.038
hsa-miR-24-3p,SRRD,MIRT632358,-0.349,0.038
hsa-miR-93-5p,LIN52,,-0.349,0.038
hsa-let-7g-5p,ADAMTS15,,-0.349,0.038
hsa-miR-378c,FAM83F,,-0.349,0.038
hsa-miR-15b-5p,CLPB,,-0.349,0.038
hsa-miR-181a-5p,CYP26B1,,-0.349,0.038
hsa-miR-222-3p,SLC4A4,,-0.349,0.038
hsa-miR-140-5p,NDRG3,,-0.349,0.038
hsa-miR-362-5p,NCKAP1,,-0.349,0.038
hsa-miR-29b-3p,STT3A,,-0.349,0.038
hsa-miR-106a-5p,PPARD,,-0.349,0.038
