accession_id,mirna_name,gene_name,correlation,pvalue
MIMAT0000080,hsa-miR-24-3p,PEX19,-0.3201319530509586,0.001252322626845
MIMAT0000080,hsa-miR-24-3p,GRIK3,-0.3146868122899013,0.0014960000702061
MIMAT0000080,hsa-miR-24-3p,B4GAT1,-0.3437158270758911,0.0005580243410636
MIMAT0000080,hsa-miR-24-3p,SRL,-0.3319983050186875,0.0008404289285378
MIMAT0000080,hsa-miR-24-3p,SBK1,-0.3409455420281402,0.0006156317777258
MIMAT0000080,hsa-miR-24-3p,SEMA4A,-0.4326383319967922,1.4260559167688212e-05
MIMAT0000080,hsa-miR-24-3p,CCDC160,-0.3322337245753444,0.000833671625465
MIMAT0000081,hsa-miR-25-3p,CLDN11,-0.3376938183211874,0.0006900990269778
MIMAT0000081,hsa-miR-25-3p,GPRC5A,-0.325253335277393,0.0010563228222269
MIMAT0000081,hsa-miR-25-3p,JADE2,-0.3995407158999781,6.310866542311122e-05
MIMAT0000081,hsa-miR-25-3p,KLF6,-0.3586790114456513,0.0003231456784868
MIMAT0000081,hsa-miR-25-3p,RORA,-0.3857439673397972,0.0001122046416689
MIMAT0000081,hsa-miR-25-3p,MGLL,-0.3264562222060216,0.0010144975416582
MIMAT0000081,hsa-miR-25-3p,ITGA8,-0.3017437383558075,0.0022536074048468
MIMAT0000081,hsa-miR-25-3p,SATB2,-0.3267478311584165,0.0010045855377794
MIMAT0000081,hsa-miR-25-3p,ATXN1,-0.3585149814099292,0.0003251338971475
MIMAT0000081,hsa-miR-25-3p,PLEKHG3,-0.320277757527156,0.0012463189430732
MIMAT0000081,hsa-miR-25-3p,KLF2,-0.3592804549099657,0.000315950184454
MIMAT0000081,hsa-miR-25-3p,ZBTB46,-0.317398119122257,0.0013698088683933
MIMAT0000081,hsa-miR-25-3p,ADAM19,-0.4268061529488954,1.8745848928681e-05
MIMAT0000081,hsa-miR-25-3p,GLUL,-0.3467412699569876,0.0005007384372178
MIMAT0000081,hsa-miR-25-3p,TMEM50B,-0.3099074141576146,0.0017440165159557
MIMAT0000081,hsa-miR-25-3p,PKDCC,-0.3113107822410147,0.001667633643242
MIMAT0000081,hsa-miR-25-3p,AXL,-0.4299409491871399,1.619339305282441e-05
MIMAT0000081,hsa-miR-25-3p,ZNF597,-0.419825763650944,2.58356954609238e-05
MIMAT0000081,hsa-miR-25-3p,LDLRAD4,-0.350331705183349,0.0004397208251538
MIMAT0000081,hsa-miR-25-3p,NEGR1,-0.3188197127651818,0.0013075362734913
MIMAT0000081,hsa-miR-25-3p,HEG1,-0.3136072027411241,0.0015490807208027
MIMAT0000081,hsa-miR-25-3p,MITF,-0.300448348764307,0.0023456368336568
MIMAT0000081,hsa-miR-25-3p,PAX5,-0.3103918057543235,0.0017173056636937
MIMAT0000082,hsa-miR-26a-5p,FBXL19,-0.3034008894073047,0.0021405681072452
MIMAT0000082,hsa-miR-26a-5p,KCMF1,-0.3223007946343952,0.001165645254706
MIMAT0000083,hsa-miR-26b-5p,CHFR,-0.3097251585623678,0.0017541623995803
MIMAT0000083,hsa-miR-26b-5p,LMAN1,-0.3698695049938033,0.0002110022313344
MIMAT0000083,hsa-miR-26b-5p,SRCAP,-0.3364180233414274,0.0007214786263655
MIMAT0000083,hsa-miR-26b-5p,KLHL42,-0.3078297003718013,0.0018628488100435
MIMAT0000083,hsa-miR-26b-5p,BFAR,-0.3894984326018808,9.617950616571718e-05
MIMAT0000083,hsa-miR-26b-5p,ZNF451,-0.3160690934142555,0.0014304197331052
MIMAT0000083,hsa-miR-26b-5p,RELCH,-0.3495297805642632,0.0004527296605578
MIMAT0000083,hsa-miR-26b-5p,CCNJL,-0.3203324342057301,0.0012440742374548
MIMAT0000083,hsa-miR-26b-5p,HMGA1,-0.3234854560034992,0.0011206145683976
MIMAT0000083,hsa-miR-26b-5p,PPP4R1,-0.3065174600860246,0.0019415754044349
MIMAT0000083,hsa-miR-26b-5p,DCBLD1,-0.4453962236640665,7.702174509515791e-06
MIMAT0000083,hsa-miR-26b-5p,DNAJC21,-0.3312859954800611,0.0008611769665608
MIMAT0000083,hsa-miR-26b-5p,TMCC1,-0.3508784719690894,0.0004310472917546
MIMAT0000083,hsa-miR-26b-5p,MICAL3,-0.3087409783480352,0.0018098671169206
MIMAT0000084,hsa-miR-27a-3p,IGF1,-0.3616605382981074,0.0002888884285042
MIMAT0000084,hsa-miR-27a-3p,NGFR,-0.3215535466938834,0.0011948797391943
MIMAT0000084,hsa-miR-27a-3p,SUCO,-0.3397062039804621,0.0006431082479264
MIMAT0000084,hsa-miR-27a-3p,KIF3A,-0.3459757964569511,0.0005147035945827
MIMAT0000084,hsa-miR-27a-3p,BTG2,-0.3136801049792228,0.0015454439743966
MIMAT0000084,hsa-miR-27a-3p,RAD54L2,-0.3120398046220018,0.0016291472411724
MIMAT0000084,hsa-miR-27a-3p,DCP2,-0.3052598964788218,0.0020197932406113
MIMAT0000084,hsa-miR-27a-3p,DPY19L3,-0.4191331923890063,2.666098964976691e-05
MIMAT0000084,hsa-miR-27a-3p,ABAT,-0.3328533935991835,0.0008161191604684
MIMAT0000084,hsa-miR-27a-3p,ZBTB37,-0.3282605525989647,0.0009545541750732
MIMAT0000086,hsa-miR-29a-3p,RHOBTB1,-0.3173069913246336,0.0013738899983385
MIMAT0000086,hsa-miR-29a-3p,YWHAE,-0.3859079973755194,0.0001114560034238
MIMAT0000086,hsa-miR-29a-3p,ONECUT2,-0.3738677165401249,0.0001805157443711
MIMAT0000086,hsa-miR-29a-3p,KMT5C,-0.3933258001020631,8.204017075861372e-05
MIMAT0000086,hsa-miR-29a-3p,NREP,-0.4402019391995333,9.927258886528322e-06
MIMAT0000086,hsa-miR-29a-3p,ADAMTS7,-0.4076693154479841,4.442638279634193e-05
MIMAT0000086,hsa-miR-29a-3p,LSM11,-0.3301377852300065,0.0008955973047191
MIMAT0000086,hsa-miR-29a-3p,GSTA4,-0.369486768243785,0.0002141554386978
MIMAT0000086,hsa-miR-29a-3p,PCGF3,-0.3121491579791499,0.0016234433471694
MIMAT0000086,hsa-miR-29a-3p,TET3,-0.3414194065757818,0.0006054106177615
MIMAT0000087,hsa-miR-30a-5p,ADAM12,-0.334912881825472,0.0007601565526209
MIMAT0000087,hsa-miR-30a-5p,BEAN1,-0.33615221987315,0.0007281767391836
MIMAT0000087,hsa-miR-30a-5p,TSC22D2,-0.3181453670627688,0.0013367517414546
MIMAT0000090,hsa-miR-32-5p,TULP4,-0.3182729459794415,0.001331179959434
MIMAT0000090,hsa-miR-32-5p,ABL2,-0.3087045272289859,0.0018119602633005
MIMAT0000090,hsa-miR-32-5p,XPR1,-0.3100714441933367,0.0017349300991453
MIMAT0000090,hsa-miR-32-5p,ZDHHC3,-0.3127870525625136,0.0015905253702587
MIMAT0000090,hsa-miR-32-5p,ASPH,-0.3452649996354887,0.0005279872433557
MIMAT0000091,hsa-miR-33a-5p,KIF1B,-0.3064627834074506,0.0019449191546822
MIMAT0000091,hsa-miR-33a-5p,TRAM2,-0.3097798352409418,0.0017511131099485
MIMAT0000091,hsa-miR-33a-5p,RPGRIP1L,-0.3418021433258,0.0005972677238815
MIMAT0000091,hsa-miR-33a-5p,EHD4,-0.3103644672904715,0.0017188033961153
MIMAT0000091,hsa-miR-33a-5p,SLC30A4,-0.354341328278778,0.0003796375786926
MIMAT0000091,hsa-miR-33a-5p,SH2B3,-0.3355690019683604,0.0007430711836856
MIMAT0000091,hsa-miR-33a-5p,RLIM,-0.3698512794342786,0.0002111514132612
MIMAT0000091,hsa-miR-33a-5p,SYT11,-0.35988189837428,0.0003089013547276
MIMAT0000091,hsa-miR-33a-5p,RAB30,-0.3041950872812035,0.0020882056423512
MIMAT0000091,hsa-miR-33a-5p,NOVA1,-0.3735146168987387,0.0001830355341271
MIMAT0000091,hsa-miR-33a-5p,TMEM86A,-0.345082744040242,0.0005314431118589
MIMAT0000091,hsa-miR-33a-5p,BEND6,-0.3334366115039732,0.000799905037174
MIMAT0000091,hsa-miR-33a-5p,CDYL2,-0.3802033972442953,0.000140386852917
MIMAT0000091,hsa-miR-33a-5p,NRIP1,-0.36892177589852,0.0002188892001271
MIMAT0000091,hsa-miR-33a-5p,GPR135,-0.3330356491944303,0.0008110206205666
MIMAT0000091,hsa-miR-33a-5p,TCF4,-0.3439345337901873,0.0005536918063914
MIMAT0000091,hsa-miR-33a-5p,DDX3X,-0.3092330684552015,0.0017818202741205
MIMAT0000091,hsa-miR-33a-5p,PNMA2,-0.3009951155500474,0.0023063925339349
MIMAT0000092,hsa-miR-92a-3p,KLF2,-0.4276809798060799,1.7998173223885756e-05
MIMAT0000092,hsa-miR-92a-3p,ITM2B,-0.3048224830502296,0.002047650791973
MIMAT0000092,hsa-miR-92a-3p,LURAP1L,-0.302653641466793,0.0021908995307869
MIMAT0000092,hsa-miR-92a-3p,BTG2,-0.3167237734198439,0.0014002685589171
MIMAT0000092,hsa-miR-92a-3p,SERTAD3,-0.4774367573084493,1.4638480023052767e-06
MIMAT0000092,hsa-miR-92a-3p,CHST1,-0.3761208719107676,0.0001651725948
MIMAT0000092,hsa-miR-92a-3p,GATA2,-0.4414595028067361,9.339212287769884e-06
MIMAT0000093,hsa-miR-93-5p,RORA,-0.3422942334329664,0.0005869443406846
MIMAT0000093,hsa-miR-93-5p,RPS6KA2,-0.3702886928628708,0.0002075976130163
MIMAT0000093,hsa-miR-93-5p,CYBRD1,-0.3251622074797696,0.0010595538161323
MIMAT0000093,hsa-miR-93-5p,NTN4,-0.3923598454472551,8.54150358586057e-05
MIMAT0000093,hsa-miR-93-5p,STK17B,-0.3998687759714222,6.223175711612391e-05
MIMAT0000093,hsa-miR-93-5p,ESR1,-0.4079426988408543,4.389806033435111e-05
MIMAT0000093,hsa-miR-93-5p,KLF3,-0.3080848582051468,0.0018478761075509
MIMAT0000093,hsa-miR-93-5p,PHF1,-0.322027411241525,0.0011762653238998
MIMAT0000093,hsa-miR-93-5p,RASGRF2,-0.3106911132171757,0.0017009843129993
MIMAT0000093,hsa-miR-93-5p,RGS4,-0.3902201202021634,9.335242086992794e-05
MIMAT0000093,hsa-miR-93-5p,CCND2,-0.4018189108405627,5.724761645060701e-05
MIMAT0000093,hsa-miR-93-5p,ZNFX1,-0.3404352263614492,0.0006268140076233
MIMAT0000093,hsa-miR-93-5p,IQSEC2,-0.3481993147189618,0.0004750871849087
MIMAT0000093,hsa-miR-93-5p,LAMP5,-0.3849420427207115,0.00011593183272
MIMAT0000093,hsa-miR-93-5p,DNAJB9,-0.5137602974411314,1.7978856605688889e-07
MIMAT0000093,hsa-miR-93-5p,RAB30,-0.3390516286925034,0.000658064684477
MIMAT0000093,hsa-miR-93-5p,SLC46A3,-0.3646387694102208,0.0002580151651308
MIMAT0000093,hsa-miR-93-5p,TMEM50B,-0.3241962528249617,0.0010943536325567
MIMAT0000093,hsa-miR-93-5p,NCEH1,-0.3742254137202012,0.0001779956617225
MIMAT0000093,hsa-miR-93-5p,CHST7,-0.3057533797207675,0.0019887708184292
MIMAT0000093,hsa-miR-93-5p,PIP4K2A,-0.3221914412772471,0.0011698828898266
MIMAT0000093,hsa-miR-93-5p,FAM131B,-0.409036232412335,4.184252590921149e-05
MIMAT0000093,hsa-miR-93-5p,ZNF385A,-0.314463804038784,0.0015068291181107
MIMAT0000093,hsa-miR-93-5p,SMIM14,-0.3829372311729969,0.0001257546279071
MIMAT0000093,hsa-miR-93-5p,ARHGEF3,-0.4126995698767951,3.5589304015719616e-05
MIMAT0000093,hsa-miR-93-5p,CREBRF,-0.4110228184005248,3.833511861333884e-05
MIMAT0000093,hsa-miR-93-5p,C9orf64,-0.3068272945979441,0.0019227241805423
MIMAT0000093,hsa-miR-93-5p,PXK,-0.329262958372822,0.0009226506315855
MIMAT0000093,hsa-miR-93-5p,TADA2B,-0.3448458117664212,0.0005359664637227
MIMAT0000093,hsa-miR-93-5p,YPEL2,-0.3108915943719472,0.0016901297055715
MIMAT0000093,hsa-miR-93-5p,PRR15,-0.3301742363490558,0.0008944857846385
MIMAT0000093,hsa-miR-93-5p,ZBTB7A,-0.3175439235984544,0.0013633016814758
MIMAT0000093,hsa-miR-93-5p,C14orf28,-0.3159218488007581,0.0014372807243083
MIMAT0000093,hsa-miR-93-5p,CSF1,-0.3210432310271925,0.0012152218424712
MIMAT0000093,hsa-miR-93-5p,PURA,-0.3992491069475832,6.389772739897981e-05
MIMAT0000095,hsa-miR-96-5p,VCL,-0.3247247940511773,0.0010751868255107
MIMAT0000095,hsa-miR-96-5p,MFAP3,-0.3153204053364438,0.0014656129254092
MIMAT0000095,hsa-miR-96-5p,HDAC9,-0.3057519865859881,0.0019888577952515
MIMAT0000095,hsa-miR-96-5p,CELF2,-0.3820077276372384,0.0001305640681047
MIMAT0000095,hsa-miR-96-5p,FOXN3,-0.3239775461106655,0.001102374293476
MIMAT0000095,hsa-miR-96-5p,ATP2B4,-0.3539585915287599,0.000385031204566
MIMAT0000095,hsa-miR-96-5p,TRAM2,-0.3125683458482175,0.0016017436035144
MIMAT0000095,hsa-miR-96-5p,MYO9A,-0.3475614201355981,0.0004861588015947
MIMAT0000095,hsa-miR-96-5p,RAB27A,-0.4956258657140774,5.278957588261233e-07
MIMAT0000095,hsa-miR-96-5p,PAK3,-0.3213530655391119,0.0012028344812973
MIMAT0000095,hsa-miR-96-5p,TNS1,-0.3730606777243914,0.000186322382216
MIMAT0000095,hsa-miR-96-5p,STK17B,-0.4083801122694466,4.306485519659275e-05
MIMAT0000095,hsa-miR-96-5p,CYLD,-0.3574761245170226,0.0003379875973349
MIMAT0000095,hsa-miR-96-5p,PCSK5,-0.3087592039075599,0.00180882135387
MIMAT0000095,hsa-miR-96-5p,PPM1F,-0.3945286870306918,7.800980205427856e-05
MIMAT0000095,hsa-miR-96-5p,FGF14,-0.3440561352491699,0.0005512961426616
MIMAT0000095,hsa-miR-96-5p,N4BP1,-0.3369359189327112,0.0007085878925944
MIMAT0000095,hsa-miR-96-5p,GGA2,-0.3183640737770649,0.0013272128877752
MIMAT0000095,hsa-miR-96-5p,KLF3,-0.3043303929430633,0.0020793994546397
MIMAT0000095,hsa-miR-96-5p,BACH2,-0.3751731428154844,0.0001714740346005
MIMAT0000095,hsa-miR-96-5p,RAB23,-0.3262010643726762,0.0010232427500438
MIMAT0000095,hsa-miR-96-5p,QKI,-0.3403987752423998,0.0006276197429466
MIMAT0000095,hsa-miR-96-5p,PRRX1,-0.3162863599912517,0.0014203496368139
MIMAT0000095,hsa-miR-96-5p,SLC16A7,-0.3416016621710285,0.0006015205714078
MIMAT0000095,hsa-miR-96-5p,CCND2,-0.4854377779397827,9.414215027425852e-07
MIMAT0000095,hsa-miR-96-5p,C1orf198,-0.3914850185900707,8.85817190560984e-05
MIMAT0000095,hsa-miR-96-5p,GNA13,-0.301013341109572,0.002305094508365
MIMAT0000095,hsa-miR-96-5p,TTBK2,-0.309542902967121,0.0017643609999781
MIMAT0000095,hsa-miR-96-5p,LRCH2,-0.3497849383976087,0.000448552980627
MIMAT0000095,hsa-miR-96-5p,PRRG1,-0.3736786469344608,0.0001818609931273
