accession_id,mirna_name,gene_name,correlation,pvalue
MIMAT0000063,hsa-let-7b-5p,COL4A1,-0.590498974709501,8.323299709704628e-07
MIMAT0000063,hsa-let-7b-5p,DCUN1D3,-0.3999316473000684,0.0011295658010124
MIMAT0000063,hsa-let-7b-5p,ITSN1,-0.6037593984962406,4.196221642099074e-07
MIMAT0000063,hsa-let-7b-5p,VGLL3,-0.4683526999316473,0.0001361779761235
MIMAT0000063,hsa-let-7b-5p,ITGA1,-0.3642515379357485,0.0028915019106319
MIMAT0000063,hsa-let-7b-5p,TMEM233,-0.4613807245386193,0.0001724824179282
MIMAT0000063,hsa-let-7b-5p,SMIM3,-0.5555023923444976,4.416157221260856e-06
MIMAT0000064,hsa-let-7c-5p,FAM214B,-0.4498974709501026,0.000251825646735
MIMAT0000064,hsa-let-7c-5p,ADIPOR2,-0.3118933697881066,0.0096403908625949
MIMAT0000064,hsa-let-7c-5p,IGF1,-0.3966507177033493,0.0012369100197113
MIMAT0000064,hsa-let-7c-5p,GAB2,-0.3200956937799043,0.0080861865809258
MIMAT0000064,hsa-let-7c-5p,EPHA3,-0.3648667122351333,0.0028474613842714
MIMAT0000064,hsa-let-7c-5p,GYG2,-0.4861927546138073,7.265437779342968e-05
MIMAT0000064,hsa-let-7c-5p,ATP2B4,-0.3911825017088175,0.0014360750738476
MIMAT0000064,hsa-let-7c-5p,BCAT1,-0.3879699248120301,0.0015659126076615
MIMAT0000064,hsa-let-7c-5p,TRHDE,-0.5064935064935066,3.403786135944992e-05
MIMAT0000064,hsa-let-7c-5p,MGLL,-0.4178400546821599,0.0006770381082914
MIMAT0000064,hsa-let-7c-5p,ACER3,-0.3879699248120301,0.0015659126076615
MIMAT0000064,hsa-let-7c-5p,SCD,-0.3675324675324676,0.0026633408945518
MIMAT0000064,hsa-let-7c-5p,PPP1R16B,-0.4444976076555024,0.0002995143816125
MIMAT0000064,hsa-let-7c-5p,ATP8B4,-0.3687628161312372,0.0025819456775536
MIMAT0000064,hsa-let-7c-5p,NUMBL,-0.3420369104579631,0.0049375404049964
MIMAT0000064,hsa-let-7c-5p,GHR,-0.3785372522214628,0.0020092115862376
MIMAT0000064,hsa-let-7c-5p,NNT,-0.3255639097744361,0.0071734606871509
MIMAT0000064,hsa-let-7c-5p,HBEGF,-0.403691045796309,0.0010168271349233
MIMAT0000064,hsa-let-7c-5p,ATPAF1,-0.3396445659603554,0.0052190612401753
MIMAT0000064,hsa-let-7c-5p,HIF3A,-0.3605604921394395,0.0031684909131939
MIMAT0000064,hsa-let-7c-5p,KLHL31,-0.4782638414217362,9.646598037101095e-05
MIMAT0000064,hsa-let-7c-5p,TNFSF9,-0.3634716930074947,0.0029481882851804
MIMAT0000064,hsa-let-7c-5p,PXDN,-0.5125768967874232,2.6864088862584143e-05
MIMAT0000064,hsa-let-7c-5p,GALNT15,-0.4223513328776487,0.0005924821008124
MIMAT0000064,hsa-let-7c-5p,SYT11,-0.3779904306220096,0.0020380084508685
MIMAT0000064,hsa-let-7c-5p,LYVE1,-0.3610389610389611,0.0031313235237493
MIMAT0000064,hsa-let-7c-5p,CTIF,-0.3938482570061518,0.0013356832647277
MIMAT0000064,hsa-let-7c-5p,CPM,-0.4254955570745045,0.0005392883395621
MIMAT0000064,hsa-let-7c-5p,ALPK3,-0.4676008202323992,0.0001397273197339
MIMAT0000064,hsa-let-7c-5p,ANGPTL2,-0.3857826384142173,0.0016601612649871
MIMAT0000064,hsa-let-7c-5p,DIAPH2,-0.3123034859876965,0.0095570582921828
MIMAT0000064,hsa-let-7c-5p,TSPAN18,-0.3768284347231716,0.0021004131333048
MIMAT0000064,hsa-let-7c-5p,CCDC141,-0.3498291182501709,0.0041097496476152
MIMAT0000064,hsa-let-7c-5p,CFL2,-0.4209842788790157,0.0006170442313658
MIMAT0000064,hsa-let-7c-5p,PARM1,-0.3985645933014354,0.0011732411599834
MIMAT0000064,hsa-let-7c-5p,TMC7,-0.4453861927546138,0.0002911445728322
MIMAT0000064,hsa-let-7c-5p,GLRX,-0.3319890635680109,0.0062151710789623
MIMAT0000064,hsa-let-7c-5p,FZD4,-0.4736842105263158,0.0001132731562101
MIMAT0000064,hsa-let-7c-5p,CADM2,-0.4434723171565277,0.0003094418078429
MIMAT0000064,hsa-let-7c-5p,SLC9A9,-0.5352699931647301,1.0664835603335889e-05
MIMAT0000064,hsa-let-7c-5p,GJC1,-0.3646616541353383,0.0028620757880629
MIMAT0000064,hsa-let-7c-5p,SOCS1,-0.3345181134654819,0.0058693917633768
MIMAT0000064,hsa-let-7c-5p,DCUN1D3,-0.3805194805194805,0.0019078090395148
MIMAT0000064,hsa-let-7c-5p,CALM1,-0.3225563909774436,0.0076638725638201
MIMAT0000064,hsa-let-7c-5p,ITSN1,-0.3781954887218045,0.0020271672503878
MIMAT0000064,hsa-let-7c-5p,VGLL3,-0.3355434039644566,0.0057340091624976
MIMAT0000064,hsa-let-7c-5p,PLXNA4,-0.4126452494873547,0.0007876816597488
MIMAT0000064,hsa-let-7c-5p,TMEM233,-0.3149008885850992,0.0090433688215195
MIMAT0000064,hsa-let-7c-5p,SMIM3,-0.44688995215311,0.0002774610401469
MIMAT0000065,hsa-let-7d-5p,MAP3K9,-0.3145591250854409,0.0091095871502012
MIMAT0000065,hsa-let-7d-5p,ACP3,-0.4213943950786056,0.0006095813713093
MIMAT0000065,hsa-let-7d-5p,FAS,-0.3704032809295967,0.0024768206220005
MIMAT0000065,hsa-let-7d-5p,IKZF2,-0.3934381408065619,0.0013507105685337
MIMAT0000065,hsa-let-7d-5p,FSTL4,-0.4655502392344497,0.0001498396272799
MIMAT0000065,hsa-let-7d-5p,CDK14,-0.3607655502392344,0.0031525150537233
MIMAT0000065,hsa-let-7d-5p,MXD1,-0.3734791524265208,0.0022898092766934
MIMAT0000065,hsa-let-7d-5p,SYT1,-0.3777853725222146,0.0020489007508413
MIMAT0000065,hsa-let-7d-5p,REEP1,-0.5698564593301435,2.279438509293529e-06
MIMAT0000065,hsa-let-7d-5p,MGAT4A,-0.5194805194805195,2.042353207363804e-05
MIMAT0000065,hsa-let-7d-5p,PPP1R12B,-0.3549555707450444,0.0036334646509264
MIMAT0000065,hsa-let-7d-5p,DNAJC10,-0.4054682159945318,0.0009671132073402
MIMAT0000065,hsa-let-7d-5p,BZW1,-0.5677375256322625,2.518119953593859e-06
MIMAT0000065,hsa-let-7d-5p,FAM234B,-0.4995898838004101,4.4287186971140506e-05
MIMAT0000065,hsa-let-7d-5p,NCOA1,-0.3228298017771702,0.0076181351296443
MIMAT0000065,hsa-let-7d-5p,SLC25A24,-0.3790840738209159,0.0019807742581935
MIMAT0000065,hsa-let-7d-5p,ATG16L1,-0.3151742993848257,0.0089906895242673
MIMAT0000065,hsa-let-7d-5p,NLK,-0.4416267942583732,0.0003280636487025
MIMAT0000065,hsa-let-7d-5p,ERGIC2,-0.4030758714969242,0.0010345592710894
MIMAT0000065,hsa-let-7d-5p,GPATCH2,-0.336431989063568,0.0056188646704632
MIMAT0000065,hsa-let-7d-5p,CBX5,-0.368215994531784,0.0026178476594616
MIMAT0000065,hsa-let-7d-5p,KCNK6,-0.3696514012303486,0.0025245266649275
MIMAT0000065,hsa-let-7d-5p,FNDC3A,-0.3293916609706083,0.0065884029145247
MIMAT0000065,hsa-let-7d-5p,FZD3,-0.3904306220095694,0.0014655749688202
MIMAT0000065,hsa-let-7d-5p,LEPROTL1,-0.4149008885850991,0.0007377929620947
MIMAT0000065,hsa-let-7d-5p,WASL,-0.3408065618591935,0.0050806354772101
MIMAT0000065,hsa-let-7d-5p,C1GALT1,-0.3194805194805195,0.0081948180630874
MIMAT0000065,hsa-let-7d-5p,TGFBR1,-0.4927546138072454,5.715785919668614e-05
MIMAT0000065,hsa-let-7d-5p,CCNJ,-0.3413533834586466,0.0050166007035948
MIMAT0000065,hsa-let-7d-5p,MAPK8,-0.3190020505809979,0.0082801683154248
MIMAT0000065,hsa-let-7d-5p,PALD1,-0.3853041695146958,0.0016814351642603
MIMAT0000065,hsa-let-7d-5p,CPD,-0.3829118250170881,0.0017914640261861
MIMAT0000065,hsa-let-7d-5p,EIF4G2,-0.4041695146958305,0.0010032233411384
MIMAT0000065,hsa-let-7d-5p,CHD4,-0.3409432672590567,0.0050645608470404
MIMAT0000065,hsa-let-7d-5p,ZNF451,-0.3267942583732057,0.0069807322857196
MIMAT0000065,hsa-let-7d-5p,ARFGEF3,-0.4485987696514013,0.0002626199829674
MIMAT0000065,hsa-let-7d-5p,SUB1,-0.3486671223513329,0.0042249617797313
MIMAT0000065,hsa-let-7d-5p,PRLR,-0.4161995898838004,0.0007103703952003
MIMAT0000065,hsa-let-7d-5p,CPEB4,-0.4100478468899521,0.0008488509227172
MIMAT0000065,hsa-let-7d-5p,RNF7,-0.4361585782638414,0.000389334731722
MIMAT0000065,hsa-let-7d-5p,PRKAR2A,-0.3370471633629529,0.0055403230359655
MIMAT0000065,hsa-let-7d-5p,TUSC2,-0.3717019822282981,0.0023962831912016
MIMAT0000065,hsa-let-7d-5p,FOXP1,-0.3225563909774436,0.0076638725638201
MIMAT0000065,hsa-let-7d-5p,SLC1A4,-0.4058783321941216,0.0009559534208686
MIMAT0000065,hsa-let-7d-5p,AAK1,-0.4113465481886534,0.0008177550155989
MIMAT0000065,hsa-let-7d-5p,PLEKHA3,-0.3449077238550923,0.0046171516241877
MIMAT0000065,hsa-let-7d-5p,MYCL,-0.3796992481203008,0.0019492072821626
MIMAT0000065,hsa-let-7d-5p,CCND2,-0.3157894736842105,0.0088731154252782
MIMAT0000065,hsa-let-7d-5p,TRPM6,-0.4276828434723171,0.0005048578971099
MIMAT0000065,hsa-let-7d-5p,DNAL1,-0.408339029391661,0.0008913751068163
MIMAT0000065,hsa-let-7d-5p,RNF170,-0.3142857142857143,0.0091628584316018
MIMAT0000065,hsa-let-7d-5p,NRK,-0.3692412850307587,0.0025508868485139
MIMAT0000065,hsa-let-7d-5p,PARD6B,-0.4503075871496924,0.0002485013718804
MIMAT0000065,hsa-let-7d-5p,RAB22A,-0.3902939166097061,0.0014709959434124
MIMAT0000065,hsa-let-7d-5p,TMX4,-0.3617224880382775,0.0030788889764086
MIMAT0000065,hsa-let-7d-5p,PLAGL2,-0.3941216678058784,0.0013257477238024
MIMAT0000065,hsa-let-7d-5p,SRD5A3,-0.4561175666438825,0.0002054896511275
MIMAT0000065,hsa-let-7d-5p,DNAJB9,-0.4061517429938482,0.000948577543909
MIMAT0000065,hsa-let-7d-5p,MTUS1,-0.3394395078605605,0.0052438248148346
MIMAT0000065,hsa-let-7d-5p,KCNC3,-0.4210526315789474,0.0006157947563488
MIMAT0000065,hsa-let-7d-5p,FAM104A,-0.3357484620642516,0.0057072582777429
MIMAT0000065,hsa-let-7d-5p,VAV3,-0.3909774436090226,0.0014440678013452
MIMAT0000065,hsa-let-7d-5p,MYCN,-0.3708817498291183,0.0024468763679902
MIMAT0000065,hsa-let-7d-5p,HOOK1,-0.3437457279562543,0.0047445927096777
MIMAT0000065,hsa-let-7d-5p,CEMIP2,-0.406971975393028,0.0009267536770013
MIMAT0000065,hsa-let-7d-5p,SYNCRIP,-0.3536568694463431,0.0037493283254567
MIMAT0000065,hsa-let-7d-5p,PLXNC1,-0.3190704032809296,0.0082679291681601
MIMAT0000065,hsa-let-7d-5p,SKIL,-0.4130553656869446,0.0007783925343674
MIMAT0000065,hsa-let-7d-5p,PRDM5,-0.3187286397812714,0.0083292796509083
MIMAT0000065,hsa-let-7d-5p,BAHD1,-0.3300068352699932,0.0064983084660532
MIMAT0000065,hsa-let-7d-5p,ABL2,-0.424812030075188,0.0005504725664695
MIMAT0000065,hsa-let-7d-5p,WNT9A,-0.5108680792891319,2.872387554383801e-05
MIMAT0000065,hsa-let-7d-5p,ETNK2,-0.4432406569453878,0.0003117256620126
MIMAT0000065,hsa-let-7d-5p,RALB,-0.3192754613807245,0.0082313043270435
MIMAT0000065,hsa-let-7d-5p,OSMR,-0.5502392344497609,5.585409457540646e-06
MIMAT0000065,hsa-let-7d-5p,G3BP1,-0.3513328776486671,0.0039647136962773
MIMAT0000065,hsa-let-7d-5p,MTDH,-0.3268626110731374,0.0069701566617361
MIMAT0000065,hsa-let-7d-5p,NR6A1,-0.3384825700615174,0.0053607358273572
MIMAT0000065,hsa-let-7d-5p,ADGRL3,-0.3741626794258373,0.0022499800880305
MIMAT0000065,hsa-let-7d-5p,SLC25A4,-0.3186602870813397,0.0083415962487388
MIMAT0000065,hsa-let-7d-5p,PARP8,-0.4059466848940533,0.0009541046697745
MIMAT0000065,hsa-let-7d-5p,USP12,-0.4302118933697881,0.0004675216007549
MIMAT0000065,hsa-let-7d-5p,SLC30A6,-0.3235133287764866,0.0075048121147013
MIMAT0000065,hsa-let-7d-5p,TMEM251,-0.3177033492822966,0.0085156670252436
MIMAT0000065,hsa-let-7d-5p,KCTD15,-0.3685577580314422,0.0025953579329983
MIMAT0000065,hsa-let-7d-5p,MSI2,-0.3398496240601504,0.0051943988379409
MIMAT0000065,hsa-let-7d-5p,TNIK,-0.3605604921394395,0.0031684909131939
MIMAT0000065,hsa-let-7d-5p,ATP6V1C1,-0.421120984278879,0.0006145475521312
MIMAT0000065,hsa-let-7d-5p,B3GNT7,-0.3161995898838005,0.008795462239254
MIMAT0000065,hsa-let-7d-5p,CLDN12,-0.4121667805878332,0.0007986442188398
MIMAT0000065,hsa-let-7d-5p,AGAP1,-0.3498291182501709,0.0041097496476152
MIMAT0000065,hsa-let-7d-5p,CACFD1,-0.315105946684894,0.0090038347989003
MIMAT0000065,hsa-let-7d-5p,ADCY9,-0.370745044429255,0.0024553992255304
MIMAT0000065,hsa-let-7d-5p,SLC30A7,-0.4352016404647983,0.0004010607515909
MIMAT0000065,hsa-let-7d-5p,EOGT,-0.3305536568694464,0.0064191155664246
MIMAT0000065,hsa-let-7d-5p,ICOS,-0.3842788790157211,0.0017278360934691
MIMAT0000065,hsa-let-7d-5p,LIPH,-0.3547505126452495,0.0036515486972086
MIMAT0000065,hsa-let-7d-5p,CASP3,-0.4148325358851675,0.0007392621618868
MIMAT0000065,hsa-let-7d-5p,UTP15,-0.3619275461380725,0.0030633091780175
MIMAT0000065,hsa-let-7d-5p,ACSL6,-0.3656185919343814,0.0027944332788806
MIMAT0000065,hsa-let-7d-5p,GRIK2,-0.4201640464798359,0.0006322163711064
MIMAT0000065,hsa-let-7d-5p,PGM2L1,-0.4542036910457963,0.0002188472218805
MIMAT0000065,hsa-let-7d-5p,SLC16A9,-0.3919343814080656,0.0014071030933704
MIMAT0000065,hsa-let-7d-5p,PDZD8,-0.3959671907040328,0.001260382508453
MIMAT0000065,hsa-let-7d-5p,IRGQ,-0.3809295967190704,0.0018874025390804
MIMAT0000065,hsa-let-7d-5p,MAPK1IP1L,-0.3829801777170198,0.001788234116397
MIMAT0000065,hsa-let-7d-5p,STAT3,-0.5255639097744361,1.5961525013822603e-05
MIMAT0000065,hsa-let-7d-5p,LRATD2,-0.3421052631578948,0.0049296940321451
MIMAT0000065,hsa-let-7d-5p,TOR1AIP2,-0.4062884483937115,0.0009449086853128
MIMAT0000065,hsa-let-7d-5p,SLC30A1,-0.4684894053315106,0.0001355415321836
MIMAT0000065,hsa-let-7d-5p,CTPS1,-0.3694463431305537,0.0025376766923475
MIMAT0000065,hsa-let-7d-5p,FRMD5,-0.3597402597402598,0.0032331045254972
MIMAT0000065,hsa-let-7d-5p,ZNF24,-0.3513328776486671,0.0039647136962773
MIMAT0000065,hsa-let-7d-5p,RASGRP1,-0.3623376623376624,0.0030323564339223
MIMAT0000065,hsa-let-7d-5p,OLR1,-0.4244702665755298,0.0005561424588337
MIMAT0000065,hsa-let-7d-5p,FBXO45,-0.3654135338345864,0.0028088089206747
MIMAT0000065,hsa-let-7d-5p,ATP2A2,-0.4073820915926179,0.0009160107460835
MIMAT0000065,hsa-let-7d-5p,PDE12,-0.3827751196172249,0.0017979393186136
MIMAT0000065,hsa-let-7d-5p,RIMKLA,-0.4118933697881067,0.0008049696250433
MIMAT0000065,hsa-let-7d-5p,SAMD12,-0.4277511961722489,0.0005038145488281
MIMAT0000065,hsa-let-7d-5p,AKAP5,-0.3144907723855092,0.0091228802040907
MIMAT0000065,hsa-let-7d-5p,SOCS4,-0.3698564593301435,0.0025114365362008
MIMAT0000065,hsa-let-7d-5p,BACE2,-0.4819548872180451,8.461294641303699e-05
MIMAT0000065,hsa-let-7d-5p,GPR132,-0.3691045796308954,0.0025597271380608
MIMAT0000065,hsa-let-7d-5p,PBX1,-0.3125768967874231,0.009501843869152
MIMAT0000065,hsa-let-7d-5p,KCNJ11,-0.3547505126452495,0.0036515486972086
MIMAT0000065,hsa-let-7d-5p,SPRED3,-0.3233082706766917,0.0075386565060567
MIMAT0000065,hsa-let-7d-5p,GREB1,-0.3167464114832536,0.0086928257188105
MIMAT0000065,hsa-let-7d-5p,LCOR,-0.3458646616541354,0.004514439641166
MIMAT0000065,hsa-let-7d-5p,TSC22D2,-0.3599453178400547,0.0032168440732803
MIMAT0000065,hsa-let-7d-5p,PPTC7,-0.3834586466165414,0.0017657685103733
MIMAT0000065,hsa-let-7d-5p,SRGAP1,-0.3578263841421736,0.003388366771002
MIMAT0000065,hsa-let-7d-5p,LRRC8B,-0.431989063568011,0.0004427923161717
MIMAT0000065,hsa-let-7d-5p,ERO1A,-0.5117566643882434,2.774249511348968e-05
MIMAT0000065,hsa-let-7d-5p,ENTPD7,-0.3327124524144769,0.0061145216295353
