accession_id,mirna_name,gene_name,correlation,pvalue
MIMAT0000069,hsa-miR-16-5p,EDNRA,-0.3373205741626794,0.0055057209972017
MIMAT0000069,hsa-miR-16-5p,TNIK,-0.4145591250854408,0.0007451651903566
MIMAT0000069,hsa-miR-16-5p,ZYX,-0.3156527682843472,0.0088991292205791
MIMAT0000069,hsa-miR-16-5p,EIF5A2,-0.3773752563226247,0.0020708394644501
MIMAT0000069,hsa-miR-16-5p,ARIH1,-0.3432672590567327,0.004797947922994
MIMAT0000069,hsa-miR-16-5p,STK32A,-0.3382091592617908,0.0053945498425047
MIMAT0000069,hsa-miR-16-5p,STOX2,-0.3284347231715653,0.0067306827039318
MIMAT0000069,hsa-miR-16-5p,NCOR2,-0.3118933697881066,0.0096403908625949
MIMAT0000069,hsa-miR-16-5p,C8orf58,-0.3449077238550923,0.0046171516241877
MIMAT0000070,hsa-miR-17-5p,MMP2,-0.3590567327409433,0.0032878260974171
MIMAT0000070,hsa-miR-17-5p,PIGH,-0.3117566643882434,0.0096683051613454
MIMAT0000070,hsa-miR-17-5p,CORO2B,-0.3778537252221463,0.0020452642939049
MIMAT0000070,hsa-miR-17-5p,SMOC2,-0.319753930280246,0.0081463845571989
MIMAT0000070,hsa-miR-17-5p,ENPP5,-0.4090225563909775,0.0008741423035709
MIMAT0000070,hsa-miR-17-5p,RASGRF2,-0.3528366370471634,0.0038241528019156
MIMAT0000070,hsa-miR-17-5p,ZBTB47,-0.3152426520847574,0.0089775605894083
MIMAT0000070,hsa-miR-17-5p,PRRX1,-0.3393711551606288,0.0052521018808048
MIMAT0000070,hsa-miR-17-5p,F3,-0.3146958304853041,0.0090830504787876
MIMAT0000070,hsa-miR-17-5p,CALD1,-0.3121667805878332,0.0095847675595581
MIMAT0000070,hsa-miR-17-5p,ZNFX1,-0.3210526315789473,0.0079196495195651
MIMAT0000070,hsa-miR-17-5p,CNN1,-0.3464114832535885,0.0044566418742301
MIMAT0000070,hsa-miR-17-5p,EDA2R,-0.4091592617908407,0.0008707316775935
MIMAT0000070,hsa-miR-17-5p,GJA1,-0.3347915242652085,0.0058330230561364
MIMAT0000070,hsa-miR-17-5p,SLC24A2,-0.4634996582365003,0.0001606135569402
MIMAT0000070,hsa-miR-17-5p,ANKRD9,-0.3238550922761449,0.0074486938147737
MIMAT0000070,hsa-miR-17-5p,FRZB,-0.3912508544087491,0.0014334195652438
MIMAT0000070,hsa-miR-17-5p,GALNT10,-0.3297334244702666,0.0065382188505791
MIMAT0000070,hsa-miR-17-5p,JCAD,-0.3494873547505126,0.0041433485167107
MIMAT0000070,hsa-miR-17-5p,SDC2,-0.3712235133287764,0.0024256828910027
MIMAT0000070,hsa-miR-17-5p,ZFPM2,-0.3414900888585099,0.0050007015774502
MIMAT0000070,hsa-miR-17-5p,BNC2,-0.3799726589200273,0.0019353206223407
MIMAT0000070,hsa-miR-17-5p,HEG1,-0.3615857826384142,0.0030893139884132
MIMAT0000070,hsa-miR-17-5p,CSRNP3,-0.4703349282296651,0.0001272105974084
MIMAT0000070,hsa-miR-17-5p,ZBTB20,-0.3395078605604921,0.0052355590277462
MIMAT0000070,hsa-miR-17-5p,SMOC1,-0.3251537935748462,0.0072387088487911
MIMAT0000073,hsa-miR-19a-3p,MPPED2,-0.3950786056049214,0.0012914882167394
MIMAT0000073,hsa-miR-19a-3p,FNDC3B,-0.3573479152426521,0.0034281850153096
MIMAT0000073,hsa-miR-19a-3p,SCN1B,-0.3981544771018455,0.0011866335469881
MIMAT0000073,hsa-miR-19a-3p,GLIS2,-0.3149008885850992,0.0090433688215195
MIMAT0000073,hsa-miR-19a-3p,HSPA2,-0.4177033492822967,0.0006797612626545
MIMAT0000073,hsa-miR-19a-3p,RIN2,-0.3996582365003417,0.0011381832487728
MIMAT0000073,hsa-miR-19a-3p,CDH11,-0.4044429254955571,0.0009955228248243
MIMAT0000073,hsa-miR-19a-3p,FAT3,-0.3174299384825701,0.008565966823633
MIMAT0000073,hsa-miR-19a-3p,ZFPM2,-0.3865345181134655,0.0016272119448021
MIMAT0000073,hsa-miR-19a-3p,SGCD,-0.3653451811346548,0.0028136151872041
MIMAT0000073,hsa-miR-19a-3p,DSEL,-0.3966507177033493,0.0012369100197113
MIMAT0000073,hsa-miR-19a-3p,ZMAT3,-0.331578947368421,0.0062728638613669
MIMAT0000073,hsa-miR-19a-3p,BNC2,-0.3863294600136706,0.0016361402081539
MIMAT0000073,hsa-miR-19a-3p,SCN4B,-0.3444292549555707,0.0046692632714006
MIMAT0000073,hsa-miR-19a-3p,PTCHD4,-0.3426921171402116,0.0048627707107809
MIMAT0000073,hsa-miR-19a-3p,ITGB3,-0.331578947368421,0.0062728638613669
MIMAT0000074,hsa-miR-19b-3p,SCN1B,-0.3458646616541354,0.004514439641166
MIMAT0000074,hsa-miR-19b-3p,PRUNE2,-0.3480519480519481,0.0042870850997167
MIMAT0000074,hsa-miR-19b-3p,HSPA2,-0.3620642515379357,0.0030529610148683
MIMAT0000074,hsa-miR-19b-3p,RIN2,-0.3927546138072454,0.0013760898635669
MIMAT0000074,hsa-miR-19b-3p,ITGA11,-0.4295283663704716,0.0004773591698407
MIMAT0000074,hsa-miR-19b-3p,CDH11,-0.3966507177033493,0.0012369100197113
MIMAT0000074,hsa-miR-19b-3p,RBMS3,-0.4496240601503759,0.0002540641536768
MIMAT0000074,hsa-miR-19b-3p,EBF1,-0.3358851674641148,0.0056894842211429
MIMAT0000074,hsa-miR-19b-3p,BNC2,-0.3543403964456596,0.003687952344654
MIMAT0000074,hsa-miR-19b-3p,FIBIN,-0.4591934381408066,0.0001855652155245
MIMAT0000074,hsa-miR-19b-3p,CSRNP3,-0.4127819548872181,0.0007845743246019
MIMAT0000075,hsa-miR-20a-5p,TIMP2,-0.3275461380724539,0.0068651541660878
MIMAT0000075,hsa-miR-20a-5p,ZFYVE26,-0.3143540669856459,0.0091495158286863
MIMAT0000075,hsa-miR-20a-5p,TP53INP2,-0.3171565276828434,0.0086165196965632
MIMAT0000075,hsa-miR-20a-5p,MMP2,-0.3563226247436774,0.0035148878844712
MIMAT0000075,hsa-miR-20a-5p,PIGH,-0.4276144907723855,0.0005059031882703
MIMAT0000075,hsa-miR-20a-5p,SALL1,-0.3392344497607656,0.005268689899488
MIMAT0000075,hsa-miR-20a-5p,SMOC2,-0.4069036226930964,0.0009285550592012
MIMAT0000075,hsa-miR-20a-5p,ENPP5,-0.4074504442925495,0.0009142311078149
MIMAT0000075,hsa-miR-20a-5p,RASGRF2,-0.4129186602870814,0.000781477960687
MIMAT0000075,hsa-miR-20a-5p,PRRX1,-0.31784005468216,0.0084906117157711
MIMAT0000075,hsa-miR-20a-5p,CALD1,-0.330622009569378,0.0064092750469644
MIMAT0000075,hsa-miR-20a-5p,BICC1,-0.3343130553656869,0.0058967964033369
MIMAT0000075,hsa-miR-20a-5p,ZNFX1,-0.3373205741626794,0.0055057209972017
MIMAT0000075,hsa-miR-20a-5p,ATXN1,-0.3105263157894736,0.0099226370350992
MIMAT0000075,hsa-miR-20a-5p,EDA2R,-0.4532467532467533,0.0002258170724375
MIMAT0000075,hsa-miR-20a-5p,NIBAN1,-0.3237867395762133,0.0074598886418677
MIMAT0000075,hsa-miR-20a-5p,PTPRD,-0.3978127136021873,0.0011978975728474
MIMAT0000075,hsa-miR-20a-5p,FGD5,-0.32365003417635,0.0074823215158426
MIMAT0000075,hsa-miR-20a-5p,SLC24A2,-0.5237183868762816,1.7209526762554793e-05
MIMAT0000075,hsa-miR-20a-5p,ANKRD9,-0.3263841421736158,0.0070444755262648
MIMAT0000075,hsa-miR-20a-5p,KIF26B,-0.3739576213260424,0.0022618643081586
MIMAT0000075,hsa-miR-20a-5p,FRZB,-0.4370471633629528,0.0003787241130529
MIMAT0000075,hsa-miR-20a-5p,FYCO1,-0.3449077238550923,0.0046171516241877
MIMAT0000075,hsa-miR-20a-5p,ARHGEF3,-0.3265892002734109,0.0070125417849038
MIMAT0000075,hsa-miR-20a-5p,FAT3,-0.3332877648667122,0.0060354798528052
